 BartelAnton_SLV00094-L2_1 BedenekJakob_SLV00024-L2_1 CankarIvan_SLV00398-L2_1 CankarIvan_SLV00401-L2_1 CankarIvan_SLV00410-L2_1 CankarIvan_SLV10001-L2_1 CankarIzidor_SLV30001-L2_1 CarliLukovicAlojz_SLV10002-L2_1 CiglerJanez_SLV10003-L2_1 DetelaFran_SLV00111-L2_1 DetelaFran_SLV00112-L2_1 DetelaFran_SLV00278-L2_1 DetelaFran_SLV00363-L2_1 DetelaFran_SLV00364-L2_1 FajdigaIvan_SLV10004-L2_1 FaturLea_SLV00352-L2_1 FaturLea_SLV00502-L2_1 FaturLea_SLV00506-L2_1 FinzgarFranSaleski_SLV00273-L2_1 FinzgarFranSaleski_SLV00496-L2_1 FinzgarFranSaleski_SLV00497-L2_1 FinzgarFranSaleski_SLV00498-L2_1 FinzgarFranSaleski_SLV10005-L2_1 GovekarFran_SLV00048-L2_1 GovekarFran_SLV10030-L2_1 GrudenJosip_SLV00425-L2_1 JaklicFran_SLV00126-L2_1 JaklicFran_SLV00373-L2_1 JanezicKraljevIvan_SLV00135-L2_1 JelencVitomirFeodor_SLV10006-L2_1 JurcicJosip_SLV00216-L2_1 JurcicJosip_SLV00217-L2_1 JurcicJosip_SLV00279-L2_1 JurcicJosip_SLV10007-L2_1 JurcicJosip_SLV10008-L2_1 JurcicJosip_SLV10009-L2_1 JurcicJosip_SLV10010-L2_1 JurcicJosip_SLV10011-L2_1 KersnikJanko_SLV00058-L2_1 KersnikJanko_SLV00187-L2_1 KersnikJanko_SLV00194-L2_1 KersnikJanko_SLV10029-L2_1 KocevarFerdo_SLV20001-L2_1 KoderAnton_SLV00098-L2_1 KoderAnton_SLV00099-L2_1 KoderAnton_SLV00103-L2_1 KoderAnton_SLV10012-L2_1 KovacicIvo_SLV10013-L2_1 KraigherAlojz_SLV00355-L2_1 KvederZofka_SLV10014-L2_1 KvederZofka_SLV10015-L2_1 LahIvan_SLV10031-L2_1 LevstikVladimir_SLV00345-L2_1 LevstikVladimir_SLV00478-L2_1 LevstikVladimir_SLV00483-L2_1 MahnicAnton_SLV10016-L2_1 MalovrhMiroslav_SLV00455-L2_1 MalovrhMiroslav_SLV00456-L2_1 MalovrhMiroslav_SLV00458-L2_1 MalovrhMiroslav_SLV00459-L2_1 MalovrhMiroslav_SLV00460-L2_1 MalovrhMiroslav_SLV00461-L2_1 MalovrhMiroslav_SLV10017-L2_1 MaseljPodlimbarskiFran_SLV00132-L2_1 MaseljPodlimbarskiFran_SLV00310-L2_1 MaseljPodlimbarskiFran_SLV10018-L2_1 MencingerJanez_SLV00174-L2_1 MeskoKsaver_SLV00072-L2_1 MilcinskiFran_SLV10019-L2_1 MurnikRado_SLV00473-L2_1 MurnikRado_SLV00476-L2_1 MurnikRado_SLV00526-L2_1 NadlisekMarica_SLV10020-L2_1 PajkPavlina_SLV00231-L2_1 PajkPavlina_SLV00234-L2_1 PajkPavlina_SLV00240-L2_1 PajkPavlina_SLV10021-L2_1 PesjakLuiza_SLV00227-L2_1 PodmilsakJosip_SLV00122-L2_1 PregeljIvan_SLV00417-L2_1 PrelesnikMatija_SLV00452-L2_1 PrelesnikMatija_SLV00454-L2_1 PrepeluhAlbin_SLV10022-L2_1 SketJakob_SLV00172-L2_1 SketJakob_SLV20002-L2_1 SorliIvo_SLV00325-L2_1 StritarJosip_SLV10023-L2_1 StritarJosip_SLV10024-L2_1 StritarJosip_SLV10025-L2_1 StrukeljIvan_SLV00090-L2_1 StrukeljIvan_SLV00092-L2_1 TavcarIvan_SLV00136-L2_1 TavcarIvan_SLV00324-L2_1 TavcarIvan_SLV00406-L2_1 TavcarIvan_SLV10026-L2_1 TrostIvo_SLV00421-L2_1 VodebEmil_SLV10027-L2_1 VosnjakJosip_SLV10028-L2_1 ZbasnikFran_SLV00391-L2_1 ZbasnikFran_SLV10032-L2_1
BartelAnton_SLV00094-L2_1 0.0 0.9618213552062748 1.54206552528762 1.4860635837616611 1.4302098847582259 1.481449989405754 1.2151885272680136 0.8029298931678315 0.5393299749347776 1.130652743341992 0.9184972970983212 1.27661892756282 1.0074051217753521 1.2650342010203433 0.8616812955518744 1.2372139816854688 1.2467115829297812 1.1667613612995145 1.1390390416087204 1.1935942973141989 1.2098600287421193 1.3425217055820928 1.227889451064704 1.162858621323048 1.076270485519101 0.8821297126088563 1.1723802876137608 1.2663211875488185 0.8849976435379721 1.0709898356984269 0.7822778592735131 0.8179608367877862 0.7408678133741055 0.7179085789886677 0.7878421458908079 0.7334263381028115 0.5976887909994469 0.9121308243527947 1.0025846348606526 1.1123031123661495 0.9848330902312065 1.1908157913908912 0.41243606606403727 0.7074413703994583 1.019002972932001 0.7845564409674189 0.7796203773089215 1.1612146455656738 1.1902772522292573 1.363844266123862 1.2957252212250452 1.0682317850574163 1.4206270569682624 1.2044131630093184 1.3468797066970442 0.6529339934266496 0.9104868127851466 0.8904918181400615 0.8599834954710545 0.9233843291627909 1.0028627620169734 1.0384898998598795 0.6579637562301578 1.0308839047398377 1.0101597453290854 1.0087349822321536 0.833432705786384 1.010953900443688 1.2750265922925197 0.9610053736027536 1.1180314545276788 1.1522890622189095 1.1516380239245811 0.7569352130350008 0.9665683229926713 0.9174473453319204 0.9184097562053014 0.9730973154783655 0.7292705135304205 1.2792381905487316 0.9087102412198326 0.8767251436691201 1.1203979666813582 0.5993283115532602 0.7650755989898624 1.2247852772281174 0.9591453841761997 0.9376892919558337 1.082741774473429 1.0214183401964378 0.8907507588109581 1.0780565972322727 0.9625431926822695 0.9593170818142362 1.0422355414280473 0.9895853259444554 1.3422128099664263 1.0075078808200417 1.2976138693986192 1.3949681812381822
BedenekJakob_SLV00024-L2_1 0.9618213552062748 0.0 1.4797938294440889 1.4240410433710509 1.469302230303591 1.5738993095369944 1.0793297374686661 0.8652813202760881 0.8754626612671322 1.021823206357027 1.07137733883079 0.918254804918699 0.8494403741988943 0.9556411289135801 0.8289867439348722 0.9604504704857256 1.3538178306790838 0.9252440550283334 1.1265004625928614 1.2007059580092738 1.3483184120218863 1.08028601376545 1.1720353045654108 1.2464701645714051 1.1449389424344145 1.0229241099737305 0.821941151160032 0.9030613471919107 0.9256512766719072 1.3599935639799408 0.8668982567870624 0.7720251225512462 0.8789637475426844 0.818002897806502 0.8620373938114466 0.8866974683324282 0.9059893710354371 0.8706064220217143 1.0873214728141931 1.0442836529688218 1.0887678048765337 1.0369664513639705 0.8655912632347725 0.9315200137436984 0.7829997467029061 0.8800112596808888 0.9408974569775915 0.7978216793254154 1.1300041872598072 1.2235737624537948 1.2437125494983892 1.184362415237813 1.3110508512059953 0.8484809561061635 1.1258348138111973 0.7348815060639364 1.1477436090705535 1.2259745975494314 0.9933578129877925 1.1188799315080225 1.2552951769099712 1.1639639268161674 0.85047541893047 0.8796255179919154 1.0319855114073604 1.040252517004399 0.7844885119894175 1.2672315069815896 1.0681156676709116 0.918109999431413 1.0838776198376074 1.045208816392616 1.0102522063854036 0.9143238749758504 1.1045063591887325 0.8986634429705268 1.1160924404454349 0.9853868300498716 0.8444925134298612 1.1648400324692867 0.9233773315285553 0.9591903279862836 1.5405606285176991 1.0496363923930372 1.034428376873767 0.9381615985158974 0.8735453483412696 0.7883996427099877 0.9890872843275272 0.6782444324782884 0.7187762952989749 0.7534530180622424 0.9583228590799225 1.0037421331900787 0.9888801089350219 0.8207513500029624 1.2518037157708455 1.1945424814130654 1.0748946299588886 0.9827811184213477
CankarIvan_SLV00398-L2_1 1.54206552528762 1.4797938294440889 0.0 0.21700885291237632 0.42888687213888477 0.23939880459667845 0.7748701466648407 1.4553306409197893 1.2620829159336244 1.096252099592524 1.1981131049575575 1.0127359225042945 0.9657969647881449 0.8701276833545065 1.4568271795668646 1.1536480804880058 0.7428035134288796 1.21866441863962 1.0346504430968235 0.7795473697179616 0.7557106143176203 0.5951205663149687 0.8172738733391638 0.9167592634762177 0.7914781154397519 1.3137611708250174 0.9994790168468529 0.890829223080544 1.4359316810688882 0.9514642350070367 1.2217091872287427 1.4892975889851754 1.2573739800843406 1.1992236153561988 1.1512004641381042 1.3097277138789727 1.4807815833267337 1.1305996506530929 0.9720947950810418 0.9824173852788598 1.1657815223387171 0.8123378481560238 1.4506364525613678 1.5443020119188813 1.2699833326362995 1.6144822777979144 1.5726986469300221 0.9698316627282473 0.776244868046698 0.7678110650491107 0.7400031591046974 0.900419046608744 0.5544242085812207 1.0183161857677714 0.9288324135381228 1.6318783670687311 1.2788925836507874 1.0028071641818581 1.2152614328877782 1.3205647000050444 0.9970830577014019 1.1113032228446817 1.2990998131275715 1.086510199855003 1.0754584904348412 1.05883999269261 1.6053473522349222 0.9534078938481353 0.6514203986726902 1.0081516227552254 0.8743966473469121 0.8647112653316857 1.0624460501070874 1.3736221534840654 1.177688254085122 1.550514191615873 1.1666985931263374 1.0642222147295608 1.4344632513487698 0.5656294627256537 1.3030397964301166 1.2476348233171888 0.6258241825217076 1.567518766635368 1.336770491975992 0.65957061124222 1.3215598695989843 1.2160322104462913 1.1204305272283508 0.9309056892890996 1.162451833139552 1.203700881600803 1.0462062044456282 1.0266631142122966 1.1084737965090778 1.3191362086657612 0.773395333564957 0.8436731685158967 0.9137483456610845 0.984478538112878
CankarIvan_SLV00401-L2_1 1.4860635837616611 1.4240410433710509 0.21700885291237632 0.0 0.18083248812628497 0.06588983137993064 1.012078806972968 1.677188327647017 1.3952653895712879 1.05995846302611 1.1990607819871326 1.210896520141993 1.1374497133585675 1.1366766898907619 1.8761909565984476 1.2786047017056206 0.5560943419905312 1.4043409236511817 0.9252020191365335 0.6636757351196558 0.4961105283925673 0.7947599148991916 0.6905370703758056 0.9685510991623552 0.9113301051342539 1.2160123918964534 1.1301497555402398 1.2901140632995354 1.2148803594226882 0.7676673570091027 1.1065444313686685 1.3798051400656854 1.3047563790029004 1.2924003865335367 1.3232739185623879 1.2651214227432088 1.3744479829253484 1.1856787921616407 1.0502257778870774 1.1123134598797397 1.114760363955072 0.9732351730269792 1.6292328345060727 1.256345797881004 1.223193827893725 1.5705275008044368 1.4617086384062892 1.309373789931233 1.0307488983931963 0.5615847741895398 0.6793961672442689 0.7393235964711309 0.6177155174308158 1.2010110137957144 1.014298324946545 1.6050434350035248 1.0240132657823575 1.1044869136493263 1.1256641335292514 1.1091242316609375 1.0258992362685804 1.1766647600401154 1.7788732088682262 1.1481741605933085 0.9304343071968619 1.1167216532125999 1.6015132860713293 0.9261431618698048 0.6895850286046102 1.239549292987285 0.9397906375527696 0.8704830872756143 1.092984296262606 1.5715042863661521 1.1236635677820994 1.4803816563549461 1.1225590947239008 1.202440318790948 1.2475406023500677 0.8110465882482001 1.4650103659710643 1.4328017174318242 0.549096893989608 1.5521647738414774 1.249785324327055 0.7387836006631276 1.361712884181178 1.148664709828477 1.0573575300640006 1.17084460918291 1.248495166235943 1.4402030410286093 0.899509762435622 1.0742244611656242 0.7602821919616931 1.2929743906547648 0.7503080863753531 0.9441938005731683 0.7019592674460263 0.8355816579582263
CankarIvan_SLV00410-L2_1 1.4302098847582259 1.469302230303591 0.42888687213888477 0.18083248812628497 0.0 0.24581951464491222 1.0151851602538082 1.7361644727097156 1.4059351550848451 1.040884083404939 1.3604596306780108 1.2104672235763867 1.3836638852553742 1.3615470857178062 1.4871134315397037 1.4721369832080302 0.8664001217090166 1.5445799435704826 0.9646024435234886 0.857021277052935 0.6487474440237996 1.1536685584476858 1.035028713539309 1.0298575753405483 1.0579835682085348 1.2011158480844577 1.225198195226535 1.3389129457332078 1.0370640631953005 0.603210129902314 1.220107924917798 1.2519317327112383 1.2313596025759437 1.2467787779501274 1.2699916366126758 1.0686940761117183 1.1885837084860473 1.204655533492043 0.9510888926206204 1.0826885508625221 1.0304153165974992 1.0509957890708777 1.6903978936827464 1.1714278855315754 1.2183983630033501 1.2263186081950443 1.1535754931264728 1.535828951074935 0.903503713518112 0.45227123493826615 0.6255715640959019 0.7424032355345139 0.5923506315369986 1.3858954077858805 0.9223808155414182 1.576392782673861 0.9811473751988158 1.0149103702123263 1.0768324962877263 1.0280248631450641 0.8418761985215236 0.9130320637052958 1.790764443331767 1.0892147379952215 1.0512139787738124 1.1471958918304563 1.2514014874047812 0.7881585953325513 1.0423520893752443 1.1989778406478144 1.1267571178404192 1.0526547964636692 0.9861734906648353 1.372617789193596 0.8106892932557055 1.0273460654120368 0.875161765713466 1.254887730037488 1.1084721876434367 1.220357981726345 1.343404905668769 1.2818551129492064 0.6210610897091158 1.1282353142101131 1.1013655380145726 0.7936900666895906 1.0251277725249182 0.9236644485399871 0.7895877027619347 1.2785268126219385 1.1463487040241511 1.428342027249659 1.0464036865036235 1.1800237731332825 0.909647809692581 1.0889462694969476 0.8808314507663634 0.9968828229017878 0.6016944363368087 0.6862653970452807
CankarIvan_SLV10001-L2_1 1.481449989405754 1.5738993095369944 0.23939880459667845 0.06588983137993064 0.24581951464491222 0.0 1.0802761095225915 1.4259704527435255 1.4580372662226397 1.059946086301089 1.182137824976105 1.2778675598588078 1.3425365615036415 1.3307141875169486 1.6933358380968946 1.0787026430337685 0.4720398565827604 1.1281413308243626 0.8156175265656562 0.7060211547048383 0.46087477418981126 0.8360478431557817 0.656725738321088 0.8542620452815122 0.9312879750376778 1.1584288087695003 1.1582350182430101 1.3789650082719966 1.1317533290613775 0.8190017137165013 1.1322948676957034 1.3325554116507408 1.407833541656013 1.4090147536461297 1.3576941565702128 1.3390380687658443 1.2911325368265265 1.1889565307860717 1.0430630916599137 1.060437536282827 1.1340852578143865 0.8884674646135264 1.528449487369453 1.2835382253470333 1.304822274114063 1.529796971312155 1.3431643507402504 1.325102034384035 0.9967424357918471 0.5689112722565832 0.680085063037179 0.8830687973120946 0.5931512840078286 1.0750111374459188 1.0164557067708653 1.5733047078258464 1.0790942585407146 1.1068044888691677 1.1002345764917358 1.1252672520250468 1.0725261188997641 1.218664513098953 1.6186514330381703 1.1613955514697991 1.0518425098651945 1.1604998499030605 1.4789010633139983 0.8281995415519839 0.7650187024086639 1.1069524885833217 0.8185712827690571 0.767636278661954 1.1594939901242816 1.4321467372509469 1.157519135957095 1.3957735476565771 1.0488300039894691 1.025484008321327 1.3126981196629897 0.8033021772756419 1.3940360333630475 1.3289142892316628 0.5040776818815711 1.4429583060330005 1.0523266235907345 0.9815610248886731 1.2971954666355858 1.2458398293636446 1.034126965125932 1.2976620467649544 1.4207634596315062 1.3338860970758109 0.9555114061819112 1.0652916419229264 0.852455641819877 1.2814516181485451 0.7848611263055895 1.108169343512823 0.8645623844499235 0.9892383353097698
CankarIzidor_SLV30001-L2_1 1.2151885272680136 1.0793297374686661 0.7748701466648407 1.012078806972968 1.0151851602538082 1.0802761095225915 0.0 1.053102547094879 0.8682185818327548 1.2545925010630945 1.4307617104886732 1.0082513826093389 1.014261548689434 0.9593288265720118 0.9179619851235269 0.8467249039368748 1.0884660062152451 0.9251964310923951 1.0454577708012252 0.8489206480386738 1.0252450172778227 0.7527504117095608 1.0696401539556684 1.2370842936756514 1.0677322744251827 1.291649424379843 1.0956409585626228 0.90043411813824 1.2641172583528988 1.014270353223436 1.1424171151216613 1.142063951912468 0.8787706980032841 0.8617746537260033 0.9211707516279816 0.9642758867527049 1.2609475241827508 0.902174515843304 1.2005639107877806 1.1693014264679096 1.1649864043106952 1.0511081594910048 1.2194671020522068 1.270832798032036 1.050018103127956 1.0623892535127974 1.2277315953630883 0.9359933244854877 0.7630576729674197 0.7109238006938307 0.8516932860313777 0.9448618289582791 0.8570584181702433 0.7393303222562438 1.0218021085189783 1.1195237727193132 1.2204888254402395 0.9791267886323735 1.0895356472934394 1.185536077508235 0.9810958133909461 0.9675010778907627 0.8418228547168685 0.9229432040041969 1.2384776513316444 0.9974310602931107 1.0395843503721007 1.1932778816571816 0.9727859004483784 1.0928047338181441 0.8583663736732922 1.1523721740825534 0.8626180071783904 0.9621824000787481 1.118881022786051 1.0542806945985936 0.9961633543377387 0.8384435856644727 1.1482538643280937 0.8109798672766313 1.0898672616949134 1.063452125397129 0.8242884946603172 1.120380905262033 1.2995602184403796 0.8300761645447479 0.8105107119076773 0.995010521408708 0.9681940493605024 0.8829415037649856 0.9511659408975482 0.9596755891737366 0.932079005038371 1.0325017881073506 1.0591497155156737 1.1088193711187755 1.2007580438850263 0.9471006405880871 1.1868661202444506 1.0997777448969224
CarliLukovicAlojz_SLV10002-L2_1 0.8029298931678315 0.8652813202760881 1.4553306409197893 1.677188327647017 1.7361644727097156 1.4259704527435255 1.053102547094879 0.0 1.0069789113964844 1.1337456757670947 0.796877699083256 1.140846906044683 1.1293081194383479 1.2232482820670594 0.4970861103189347 0.29028478467430696 0.727620891354509 0.20821262516119274 0.8504053321964278 0.97365665191681 0.9564800970255193 1.1063505636823416 0.6148687124731915 0.9256992866240106 0.7624109075535146 0.48113488222448764 1.033712559206462 1.1796913838427228 0.9737786556113558 1.5659450079083734 1.2082194235833477 0.7968397857916205 1.2368234006473062 1.4967428960090772 1.1833025738735297 1.3459467929430482 1.0129598273988871 1.1766297485246335 1.2549849274823035 1.263527699021388 1.146127874054075 1.2954981719447718 0.5704837904205905 0.9481074274399555 0.7934534810564509 0.7745979100030733 0.7263602250619924 0.7285598000695819 0.8507593067606821 1.5573505804712942 1.2953541256264618 1.4409360893609855 1.186531309463337 0.2704278874490792 0.9613274472703855 0.560099228214134 1.0589792612860192 1.3251654540721527 1.2518065212429108 1.0391184934010234 1.681386203202542 1.6287410180202047 0.44051622389568745 1.1129502331555756 1.0309314829021006 0.8247579213995961 0.6147431063351049 0.8897888545612519 1.1218680389769633 0.7281932876520733 0.6986231979366145 0.5957394940878586 1.5402954647632867 0.8358726767863458 1.5492708925871979 0.9653379095403778 1.1631506790473498 0.5926367450759945 1.0811869146130266 1.0172024494125342 0.7921759989501502 0.7087120619085184 1.3027673199061638 1.0907343805639855 0.6978563448998563 1.5343416474891145 0.7848226115990932 1.2741495700667282 0.9509932851675426 1.4482378194232317 1.6272018859256778 0.6365812743836363 1.2813398657516597 1.1761765660866883 1.4019373965779414 1.1562186442266864 1.0717661584759144 1.2373751055738225 2.03613508043616 1.892768667332788
CiglerJanez_SLV10003-L2_1 0.5393299749347776 0.8754626612671322 1.2620829159336244 1.3952653895712879 1.4059351550848451 1.4580372662226397 0.8682185818327548 1.0069789113964844 0.0 1.2076152182014461 1.1355846147895121 1.0985654674993626 0.66695403684266 0.8665907584418857 1.167987567847362 1.1855156327518273 1.4653593674391356 1.1940489681639328 1.3035139643786378 1.1284613895482176 1.3036850004225313 1.0159319218180205 1.3984707484306214 1.3975256196942698 1.345058866270946 1.454235150074069 0.8125676555572382 0.7095408110738312 1.0754188182558435 1.2284522285024049 0.7544541405137326 0.8627585218593938 0.4281739095803091 0.34879602034013196 0.5144929213417437 0.5362822302239069 0.6502143418852249 0.5076654797731085 1.265787193408626 1.3403699258019757 1.1456458428506924 1.2561871352644942 0.5857812361736519 1.1446158897003862 0.9486598698871637 0.9067925143668306 1.3951643352014835 1.0136615269175342 1.1277963508871518 1.122365235819288 0.8787504887037424 1.2706760440346876 1.466440176468624 0.9690227740674077 1.4960499454034284 0.8185771765560762 1.0060005684127202 0.9187721136864213 0.8416805149849735 0.9898707457822765 0.9422220542954776 0.7940895841740098 0.757192871306765 1.0600030058901415 1.2220359258542552 1.1802238875846223 1.0949690042538316 1.4545204074514257 0.9624567507943527 1.0967151058972364 1.1600115022577435 1.4601019686390684 1.092134049789278 0.8619373341311658 1.1743496105358062 1.0254134943513356 1.0279395687581712 0.9637753967418491 0.8655965622461771 1.0731223757168626 1.0098475412191983 1.0854131411904904 1.2786693719248068 0.8456140762261677 1.1588414331112258 1.0239692626430672 0.7301199836315846 0.5544361714640063 0.7497411451936733 0.6525496735865636 0.7419277199166243 1.2942766273604047 0.8975001645134738 1.0298180921593292 0.909769836898454 1.1103671819872478 1.6351090412628646 1.127323842057875 0.9986736994550909 1.0414284873109538
DetelaFran_SLV00111-L2_1 1.130652743341992 1.021823206357027 1.096252099592524 1.05995846302611 1.040884083404939 1.059946086301089 1.2545925010630945 1.1337456757670947 1.2076152182014461 0.0 0.39433471396926467 0.3772805681506683 0.7243881913350287 0.5551749503701023 1.241863093158024 0.9779950539426318 0.9159212153085081 0.9952545930464117 1.058647252443196 1.2004715151206393 1.1895910765584112 1.1891948178303295 1.019146216754353 1.1050394058846325 1.0583804750770982 0.9690452722049324 0.7408781166430226 0.8909586360652991 0.8323658288640122 0.9710296230483926 0.9707192112551946 1.0918728591396767 1.2324964020881497 1.167102766132664 1.2562320942234158 1.2943733306303247 1.0630615393066167 1.1573228373049589 0.8739551150772941 0.6783460965868928 0.8109244313365631 0.7630394201385962 1.2239923660218015 0.8559169364992498 1.0830094513817208 1.045474080819114 0.9743894098053586 1.041530116269214 1.1431075870904472 1.2024401527213642 1.1913840333989598 0.8987547864560037 1.1291862597773814 1.2231717104937287 1.0131184775308704 1.0435059037527434 0.9235410542365815 0.9561346495003862 1.0694585544116655 1.0101514571028651 1.1152540643157607 1.0070942721057436 1.2138228853254263 1.0589242336934375 0.9950407783912819 1.1292400516731222 1.156301776073301 1.296013767362287 0.9068281786371682 1.280844454718702 1.3057613790792784 1.1534761350416498 1.0635821123215827 1.084158892864418 0.9827785636621688 1.0980542496684171 1.0229518455270903 0.945914474921873 1.0176521569881427 0.9900849932850893 1.0215944085710953 1.136877423519067 1.2593804371625874 0.9843397025142063 1.181941417603232 1.1773841653047323 1.1548093163065696 1.1309012248431403 1.0634757775614283 0.8270619888193825 0.849414975922507 0.9886556888423395 1.2041663403578868 1.140254001072032 1.078844535445466 1.0554451800565645 0.8949582928291266 0.9930841454781654 0.8571166069404395 0.9007349899603116
