"word" "lemma" "pos" "combo_avg" "combo_mult" "combo_mult2"
"mean_same" 0.896244400776553 0.759909049794002 0.634378596668645 0.763510682413067 0.445158650334357 0.269472750285914
"mean_diff" 1.01019163133242 1.01129845994696 1.0116507343679 1.01104694188242 1.04279409016819 1.57579835027635
"mean_gap" 0.113947230555864 0.251389410152955 0.377272137699255 0.247536259469358 0.597635439833833 1.30632559999044
"sd_same" 0.0524913159700464 0.0984366253172786 0.112549899821882 0.0802865252761819 0.148014875291676 0.383747739672887
"sd_diff" 0.0366182767087683 0.0646080085888918 0.134267511040839 0.0683387013625123 0.207475981253188 0.273793479968717
"error" 0.109074332142713 0.0637028637241447 0.0670934752522167 0.0497005601129953 0.0477422520631946 0.0236368988714726
