"AlbergariaAntoniodaCostaCoutoSade_POR0033ACCSAAnselmo_1" "AlbuquerqueAntoniode_POR0018AntAlbBacalhoa_1" "AlmeidaCarlosPintode_POR0050CarPAlmLisboa_1" "AlmeidaFialhode_POR0060FiaAlmRuiva_1" "AlmeidaGarrettJoaoBaptistadaSilvaLeitaode_POR0004AlmGarViagens_1" "AmorimFranciscoGomesde_POR0046FraGAmoSelvagens_1" "BarataAntonioFrancisco_POR0049AntFBarCartuxo_1" "BarataAntonioFrancisco_POR0059AntFBarDuelo_1" "BarataAntonioFrancisco_POR0064AntFBarManuelinho_1" "BastosJoseJoaquimRodriguesde_POR0077JosJRBasDeserto_1" "BenevidesFranciscodaFonseca_POR0076FraFBenFranceses_1" "BettencourtMatildeIsabeldeSantanaeVasconcelosMoniz_POR0070MatBetAljubarrota_1" "BotelhoAbel_POR0020AbeBotCrioulo_1" "BotelhoAbel_POR0053AbeBotLavos_1" "BotelhoAbel_POR0054AbeBotAmanha_1" "BragaTeofilo_POR0042TeoBraViriato_1" "BrandaoRaul_POR0013RauBraPobres_1" "BrandaoRaul_POR0051RauBraHumus_1" "BrandaoRaul_POR0052RauBraFarsa_1" "BrandaoZeferinoNorbertoGoncalves_POR0031ZNGBCovilha_1" "BulhaoPatoRaimundoAntoniode_POR0048BulPatPalida_1" "CamaraJoaoMariaEvangelistaGoncalvesZarcoda_POR0080JoaCamCastelMelhor_1" "CamposAlfredoLuisde_POR0024AlfCamCabinda_1" "CamposClaudiade_POR0068ClaCamEle_1" "CamposJuniorAntonio_POR0037AntCamJNamorados_1" "CarvalhalAlvarodo_POR0089AlvCarCanibais_1" "CarvalhoMariaAmaliaVazde_POR0044MAVCAlice_1" "CasteloBrancoCamilo_POR0010CamCBPerdicao_1" "CasteloBrancoCamilo_POR0011CamCBMulheres_1" "CasteloBrancoCamilo_POR0012CamCBMisterios_1" "CastilhoAntonioFelicianode_POR0030FelCasChave_1" "CastroeAlmeidaVirginiade_POR0066VirCAInnocente_1" "CastroOsorioAnade_POR0002AnaCOSacrificada_1" "CastroOsorioAnade_POR0062AnaCODiario_1" "CastroOsorioAnade_POR0099AnaCOAmbicoes_1" "CordeiroLuciano_POR0100LucCorDuquesa_1" "CoutinhoManueldaCruzPereira_POR0096ManCPCouElvenda_1" "DiasCarlosMalheiro_POR0074CarMDiaErvas_1" "DinisJulio_POR0001JulDinMorgadinha_1" "DinisJulio_POR0007JulDinInglesa_1" "DinisJulio_POR0015JulDinFidalgos_1" "EcadeQueirosJoseMariade_POR0005EcaQueMaias_1" "EcadeQueirosJoseMariade_POR0008EcaQueRamires_1" "EcadeQueirosJoseMariade_POR0009EcaQueAmaro_1" "FicalhoFranciscoManueldeMeloBreynerCondede_POR0021ConFicEleicao_1" "FigueiredoCandidode_POR0090CanFigTres_1" "FigueiredoMauriciaCde_POR0035MauFigExilado_1" "FonsecaFaustinoda_POR0014FauFonMindelo_1" "GamaArnaldo_POR0091ArnGamDinheiro_1" "GomesFranciscoLuis_POR0084FraLGomBramanes_1" "GraveJoaoJose_POR0041JoJoGraMorte_1" "HerculanoAlexandre_POR0003AleHerCister_1" "HerculanoAlexandre_POR0023AleHerEurico_1" "HerculanoAlexandre_POR0038AleHerBobo_1" "LealJosedaSilvaMendes_POR0047JosSMLeaEstouro_1" "LimaJaimedeMagalhaes_POR0032JayMLimTransviado_1" "LimaSebastiaodeMagalhaes_POR0028SMagLimViscondessa_1" "LobodeAvilaArtur_POR0072LobAviCaramurus_1" "LoboFranciscoBarros_POR0097FraBLobGil_1" "LoureiroAugusto_POR0098AugLouBruxa_1" "LoureiroUrbano_POR0092UrbLouQuintino_1" "LousadaAntonioJoseCoelho_POR0040AJCLTripeiros_1" "MacedoDiogode_POR0029DiodMacCristao_1" "MachadoJulioCesar_POR0082JulCMacLisboa_1" "MagalhaesLuisde_POR0043LuiMagSoares_1" "MascarenhasMiguelJT_POR0027MJTMMariaDaFonte_1" "MeloTomasde_POR0034TomMelLuiz_1" "MendoncaAntonioPedroLopesde_POR0057APLopMenDoido_1" "MesquitaAlfredode_POR0095AlfMesRua_1" "MesquitaMarcelino_POR0087MarMesImpostores_1" "ModernoAlice_POR0056AliModSandoval_1" "MoreiraJoaoBaptistadeMatos_POR0073MatMorTempestades_1" "NoronhaEduardode_POR0078EduNorAgonizar_1" "OliveiraMartinsJoaquimPedrode_POR0067OliMarFebo_1" "OliveiraMascarenhasJoaquimAugustode_POR0071OliMasArrabido_1" "ONeilMaria_POR0065MarONeiMarquesa_1" "PestanaAlice_POR0083AliPesPrejuizo_1" "PimentelAlberto_POR0022AlbPimCintra_1" "PimentelAlberto_POR0055AlbPimAnel_1" "PimentelAlberto_POR0058AlbPimGuerrilha_1" "PinheiroBernardinoPereira_POR0094BerPPinArzilla_1" "PinheiroChagasManuelJoaquim_POR0017MJPChaMeianoite_1" "PinhoMariaBenedictaMousinhodeAlbuquerque_POR0086MBenPinMarina_1" "PintoFortunatoCorreia_POR0075ForCPinAgitador_1" "PintoJulioLourenco_POR0079JulLPinMargarida_1" "RamalhoOrtigaoJoseDuarte_POR0063RamOrtMisterio_1" "RodriguesManuelMaria_POR0025ManMRodRosa_1" "SaAnaMariaRibeirode_POR0093AnMRSaMathilde_1" "SaAntonioManueldaCunhae_POR0081AMCunSaParte_1" "SaCarneiroMariode_POR0019MarSCLucio_1" "SarmentoAugusto_POR0085AugSarProvidencia_1" "SarmentoInacioPizarrodeMorais_POR0039InaPizEngeitado_1" "SilvaLuisAugustoRebeloda_POR0016LARSilFantasmas_1" "SousaMariaPeregrinade_POR0069MPerSouHenriqueta_1" "SouzaLopode_POR0061LopSouLagrimas_1" "TeixeiradeQueirosFrancisco_POR0026TeiQueSalustio_1" "VarelaAJPereira_POR0088PerVarMiseraveis_1" "VasconcelosAntonioAugustoTeixeirade_POR0045AntATVasCastromino_1" "VasconcelosMariadoMontedeSantanae_POR0006MMSAVLourenco_1" "VieiraJoseAugusto_POR0036JosAVieDivorciada_1"
"AlbergariaAntoniodaCostaCoutoSade_POR0033ACCSAAnselmo_1" 0 1.07755374902611 1.02870957331963 1.1087480803721 0.985666943916871 1.01316626359703 0.972781717841319 1.04763900323167 1.04834525225559 0.914742381108075 1.13196066158074 1.08034877165837 1.11937154568309 1.11318507661691 1.05985874407166 1.1169276245379 0.994559268627496 1.01223605627665 1.02978325467451 1.09935255923403 1.01995452579607 1.06942085135746 0.995602098951368 1.05356070205809 1.05283832976005 1.04382537689732 1.01137654199199 0.86656322616323 0.861961776262307 0.960479364201363 1.09099313542151 1.05897345519544 0.984014759389618 0.975252536427565 0.841195156183535 1.02770448087163 0.952138092367603 1.0794116527832 0.962245098455516 0.927237104947049 0.848051878019865 1.05887304197104 1.08888430429525 1.02284435753109 1.12467350312686 1.076450700316 0.952800377432864 0.98628371089122 0.884853481892492 1.05640599000573 1.07556261660313 1.10368446780885 1.17779760222124 1.14571800827743 1.07727224652541 1.0263382362792 1.01955396964759 1.02116434106828 0.799678363910214 0.906378816854454 0.990153308254791 1.11270983997225 1.0521290731724 0.967546929305669 1.04284554320568 0.948142665310864 0.929256787868474 1.03938583352519 0.965358358187856 0.981167162361064 0.941020147648038 0.953632011922048 1.0854516814171 1.00830823235413 1.08277265974673 0.886198538918276 0.925238586667432 0.963402126268404 1.01621972133803 1.0073690839698 1.10169617878869 1.08714200137204 0.944034814127515 0.872734678453185 1.08976797149986 1.08746188874986 0.900428296014609 0.978103554085669 1.04586249981142 0.979644020236403 0.993059796136159 1.04595223793119 1.1119561747842 0.854079683212612 0.913671504679404 0.964939159295745 0.881571457335996 0.974630042279384 1.02133016656545 1.01164524541958
"AlbuquerqueAntoniode_POR0018AntAlbBacalhoa_1" 1.07755374902611 0 1.00501250533834 0.985636341313952 1.04519821066324 1.00624676765232 1.05083255325564 1.01227129815243 1.0290881621185 1.02150453167785 0.961944721602669 1.04082182296799 0.880101929254901 0.947195191096747 0.899947400233667 0.934382773214023 1.00658082411007 1.00066349354315 1.03135860019197 0.980155892815293 1.04782803522603 1.03761235733245 1.04732935669353 0.92144700321635 1.03118661306305 1.00557180972054 1.03079537731186 1.12998684959134 1.1158100001558 1.12528109987378 0.965336748170192 0.997223636163409 1.02191481034827 1.000724583608 0.993790793712342 1.04567394733117 1.05948263509576 0.994313216171456 1.01149414789402 1.01281756833152 1.0495994267111 0.917213130869485 0.945685659056084 1.01192093497592 0.98376901871223 0.935512994229747 1.00892524511163 1.01441593257996 1.00450991940512 1.0248154897724 0.954870833556944 0.99860481078849 0.9598492111895 0.971947239301796 1.01230570153088 1.00720820373794 0.98612387284113 0.950425510270941 1.06426856838846 1.05962119620161 1.05994291420605 1.01256527096664 0.981909834104604 0.992261041067778 0.948667593720772 1.06575181186029 1.05068297420979 0.992525793475841 0.979663134676038 1.00088833915874 1.0631489397525 0.993140399599893 0.976314767287104 1.03940325509236 0.986353760919968 1.00449552189201 1.03646964387965 1.01248569701109 1.04987928636661 1.01391333952892 1.00805972577228 0.998305100884139 0.951682847747783 1.01122267060974 0.960918193764512 0.99687437028269 1.03713793043605 1.070477600791 1.01152825084542 0.938869777391246 1.02233657775905 0.98005115688029 0.975642264040796 1.13189647855281 1.0575849141395 0.97777366976356 1.03830280541837 1.02462333197708 1.04488701197983 0.980556112420966
"AlmeidaCarlosPintode_POR0050CarPAlmLisboa_1" 1.02870957331963 1.00501250533834 0 1.06216206644543 1.00589112045077 0.996370457315108 1.00100743092797 0.950710025724597 0.96488003510528 0.926899893304561 0.929933927077673 0.89448105451419 1.0396870082801 1.06230730493356 1.05603557351404 0.923953297347708 1.09207302946436 1.06109809588301 1.07315899892561 0.888314334480887 1.03008461660167 0.97584744767533 1.06488034431464 1.05121436744455 0.955110169483047 1.04013394524691 1.03052334867491 1.00212634922675 1.04694112029979 1.02583330688475 1.0733536219085 1.05638634691765 1.07912381286789 1.08255755019331 1.08175593418231 0.991072208495769 0.914721510987328 1.05086254197538 1.05649332667746 1.04863078443576 1.07371875553027 1.07629274034173 1.0134862229964 1.08425070959052 1.08644637137328 0.994811855059069 0.948696248424369 1.00626673538244 0.940359740613328 0.982854099950236 1.0889340387118 0.934208322641162 0.923041381465292 0.930843182122582 0.937878998969901 1.0377825653845 1.06789940992434 0.918815972575087 1.03278985666756 1.01407918333633 1.04054914835825 0.970265200544137 0.907880190302916 1.03187451963483 1.05847910346385 0.965402486566701 1.01045078480563 1.00388243523758 1.06785607381242 0.964023226863589 1.02989479627581 1.02578251832938 0.926488886110411 1.01806120402097 0.971806999783346 1.07296841777826 1.06693003004048 1.0461037763872 0.995427860296302 0.990730568645383 0.918121285437769 1.02957653407328 1.033925660397 1.01466904032876 1.05575519955307 1.01386280311701 1.06108482846769 1.04656936271533 0.901798027475957 1.03827454300184 0.997625313680181 0.998576435406863 0.929606521084052 1.03787113455524 1.03210141479552 1.03411070417955 1.01251392126201 1.00422717531149 0.938558653168337 1.07770307491398
"AlmeidaFialhode_POR0060FiaAlmRuiva_1" 1.1087480803721 0.985636341313952 1.06216206644543 0 1.05481363282623 1.03056142269842 1.02440550234602 1.07638437585993 1.07769055016973 1.16991605498324 1.06568635036179 1.07035679271118 0.862198471887034 0.753556413903678 0.831400769364563 1.0430175081972 0.882165349147233 0.854449744638393 0.725224675209472 1.12539855475109 1.02763043913421 0.986934660992818 1.0457477185643 1.0057183427588 0.954569569421954 0.960376709520046 0.927128346373214 1.07363982631554 1.10446640968138 1.0079925185858 1.03427611711455 0.834564952010117 0.961205146820759 0.958990815290506 1.04777110709534 1.056224645131 1.18360992352084 0.844942146238508 1.06983032727808 1.0963531865875 1.12053233491412 0.870034577226744 0.883561727921664 0.812518470683033 0.72067790927654 1.02556953504734 1.2074534479702 0.977702890487315 1.02251253632577 1.01870010334178 0.897035680081764 0.996778132313061 1.04366224576469 0.974029078126835 1.06120543912276 0.966585527219261 1.00077055776956 1.15946311706832 1.0256218397765 0.97310855355766 0.966066217651997 0.90971476867993 1.06365966404843 1.09996731937567 0.778019177093014 1.17492397823187 1.09376252242118 1.04886271138542 1.06073640063828 1.06421946740294 1.07129526704596 1.11027831785532 1.08817423788904 0.981788337421744 1.07726418554883 1.04790130122736 0.996566275776851 0.950173244895307 1.07861092934284 1.10285467608525 1.07043441505986 0.929431605167889 1.04953480282371 1.08737035918631 0.837434282404153 0.838375746424509 1.03689360820367 1.07369057623266 1.09611860090207 0.959646979214754 1.13148013980081 1.1195338025054 1.02804211799911 1.063665664331 1.1234253014248 0.972179258186356 1.10225989719272 1.08801549307258 1.07289108511389 0.881510989073614
"AlmeidaGarrettJoaoBaptistadaSilvaLeitaode_POR0004AlmGarViagens_1" 0.985666943916871 1.04519821066324 1.00589112045077 1.05481363282623 0 1.03802904491907 1.00648414930536 1.03560964678644 0.998819099745322 0.883305089464973 1.06266896186898 1.07519877678481 1.0103391191203 1.06939981005451 1.03541306103302 1.02058709664312 0.931852056149929 0.954891096069808 1.00564475387519 1.02703456516757 0.950530476782055 1.04772513399568 1.00989924659658 1.07014645280805 1.01040689095656 1.03530008466619 1.00978044831254 0.982208322991453 0.94783682933176 1.03657953293678 0.870070464071725 1.03561384257586 0.957053591555761 0.929091153744004 0.955084340990028 0.994502405887476 0.993518417044039 1.06610387270725 0.977639140075026 0.977421700483983 0.970562293591102 0.992825460404774 1.06231201894697 1.02382478200407 1.09901603412714 0.946743875268128 1.00087181495504 1.01380579500225 1.00847885445224 0.960275492394648 1.06568243837381 0.910541327284135 1.00457409872955 1.03385946620095 1.01896790961691 1.05661422466062 1.0096845421376 1.06156850950996 0.991843226877892 0.980365205273497 1.04102378269686 1.06749200139085 1.01152803026429 1.00279478340693 1.09607811871577 1.02020764369599 1.06457170910566 0.929070722500408 0.983963025641158 1.00448133492593 1.06613629945161 1.02176919483381 1.068370610463 0.90848026247859 1.04379912460007 0.998322844686623 1.03078063191545 0.980961369251262 1.00869576666795 1.04725664454826 0.889729316320185 1.00339788327749 1.02748701657639 0.993914176659606 1.03110388509082 1.03652743464299 1.03387708684376 0.977179014591306 1.02205252397393 1.00816993491174 1.00814398547736 0.999981686650017 1.00486157282452 0.948320549500641 0.95906073517214 1.07998280569468 1.05030893327269 1.02372893122224 1.01974532917382 1.05147267668249
"AmorimFranciscoGomesde_POR0046FraGAmoSelvagens_1" 1.01316626359703 1.00624676765232 0.996370457315108 1.03056142269842 1.03802904491907 0 0.996141243223657 1.01930001520688 1.02149887437502 0.957033574233108 0.986584415046135 0.986508137806464 1.05062253503473 1.06765490944702 1.00006414703525 0.898961591958302 0.934267514472522 0.98281861544253 0.952397128468048 0.973795073198187 1.05996336714965 1.04520687285433 1.0048191113948 1.02983618682426 0.937712981829179 1.04419977780309 1.00741997373299 1.01659887462061 1.038966910062 1.06150348679695 1.03468635479497 0.9657302211587 1.04470973679743 1.03604854593629 1.03339063612517 1.05232817007076 0.924921890525326 1.00108820856829 1.02616199652025 1.03116670704989 1.03937649861764 1.05882205588382 1.03653985354563 1.05138379961205 1.02797092289049 1.0302893277012 0.989580368818617 0.986157014323367 1.02211630903435 0.976376610725034 1.05290857253285 1.01762227737956 0.92862028450597 0.985572035795235 0.907682476723229 1.0184111711224 1.04845271085668 0.93008434952993 0.971863102291966 0.934992804557093 1.02708618530221 0.930808650536787 1.04801285966944 1.03755925671663 1.01717993467441 1.0482355317635 1.01958541511262 1.06694758966765 1.00976753039855 0.985879294196499 1.05904559933609 1.07571074624807 0.911123930759366 1.01266508689504 1.05712555279537 1.04523755983867 0.993544068010705 0.972958900110086 0.992225414535885 1.00541444495563 1.01927710343971 1.00573207884401 1.03694559445099 0.967895490274803 1.07676759022411 1.00938858274288 1.03496684233501 1.03829143542118 1.02155232912136 1.05417880319545 0.95710102191623 1.02346711700842 0.946892919764138 0.986753761300971 1.05618962033044 1.02407856632042 1.03906391772893 1.01308704876377 1.02764932520883 1.02771516521216
"BarataAntonioFrancisco_POR0049AntFBarCartuxo_1" 0.972781717841319 1.05083255325564 1.00100743092797 1.02440550234602 1.00648414930536 0.996141243223657 0 0.82177278411211 0.774507647107647 1.04264528091455 0.930159088388075 0.95415730459825 1.03154556206403 1.01296758639924 1.01422191506395 0.991998632488495 1.06247458307348 1.08064686435178 1.0951101028081 0.972025492949696 1.09138554426692 0.988704212762663 1.04571822140899 1.02948261414748 0.942792901762477 1.07098037477476 1.08070255008931 0.94426322586257 0.99942478033675 0.982646051001206 1.05852013346516 1.0049459636424 1.05461093253735 1.09492165763986 1.05147695617998 0.969672303527574 0.943538619226571 1.03700611764597 1.00262264260138 0.964038133512639 1.01064576393967 1.01513382886813 1.00165960266211 1.01887718816437 0.972014306254589 0.986601236737725 1.0302248441687 0.951982036670847 1.03154601979714 1.08919109051009 1.06272117166456 0.970163833684783 1.04711471601308 1.05619776451652 0.928718285079194 1.01627672446392 1.07017591321669 0.964526182589743 0.968973113398495 0.95482741661359 0.960020538910789 0.994252501429417 1.0482509607291 1.04830087721092 1.01401395595482 0.96395974728153 1.0123632861726 1.13871800688818 0.984953053110964 0.910624230104785 1.03490113176095 1.08240075530885 0.976526864805866 1.01894410459183 0.996844643965991 0.973616118812777 0.971754725292747 0.961710009674871 0.967607773193124 0.914295497209002 1.00441566127042 1.05996538424079 1.09459175625074 0.990456425664856 1.1059802772644 1.01285185960152 1.07272699286779 1.05479067339289 0.992247163067386 1.05157469131006 1.01099466577771 1.05557865680718 0.995019383477086 1.0238145945647 1.06495511542369 1.02065822116456 0.989928300370777 0.96407293535415 1.02899859185773 1.04962640075663
"BarataAntonioFrancisco_POR0059AntFBarDuelo_1" 1.04763900323167 1.01227129815243 0.950710025724597 1.07638437585993 1.03560964678644 1.01930001520688 0.82177278411211 0 0.751455628842811 1.04958328784258 0.865885585652063 0.976717059483091 1.02329999331045 1.02063993141747 1.06490338700226 1.0050820394117 1.08465796370062 1.12106977630376 1.1382701357739 0.914880512645114 1.08474994922326 0.875538473592622 1.06600862323759 1.01863277903525 0.947832953823795 1.06439333833563 1.08335474113426 0.975056241252918 1.00767650081098 0.957092101641955 1.01958098715734 1.02997439929925 1.13378921987609 1.12156256368586 1.07118062493737 0.852030663319567 0.996275843348827 1.04313359591256 1.03362846184826 1.04724090594791 1.0710280692188 1.01994791142501 0.962266385024611 1.02678932376344 1.03716207285203 1.00136495306399 0.987165278846973 1.0264924835317 1.01120391193013 1.01976885420537 1.06839473384482 0.969977489268294 1.0141794228657 1.01041534661284 0.981979833014073 1.03109024243891 1.0562499926681 0.951260862780784 1.02695243194632 1.04051713951728 1.03034884066036 1.01753776624513 0.974753331355494 1.02100046427283 1.04054372666711 0.95096365736714 0.953740057824275 1.08496210408699 0.991968514192686 0.928999505291185 1.02242244265637 1.04288980058356 1.01156544542626 1.04145228703739 0.934098973300178 1.06072433636426 1.06134843247985 0.985005594414903 0.987918352752541 0.923913163603563 0.95960869995288 1.03487266508675 1.01861628201603 1.05382677818706 1.1000330632811 1.03749102754809 1.07949847811059 1.00521983480185 0.937310723916664 1.04902376960627 1.02356631429838 1.0216575488472 0.92763609997962 1.07310269123178 1.01451288411306 1.03099197586219 1.00374041646355 0.885889440235707 1.02224076386789 1.05915752340685
"BarataAntonioFrancisco_POR0064AntFBarManuelinho_1" 1.04834525225559 1.0290881621185 0.96488003510528 1.07769055016973 0.998819099745322 1.02149887437502 0.774507647107647 0.751455628842811 0 1.02936677127965 0.845945581393131 0.92655851564191 1.05082439284506 1.01745454039559 1.03717503638653 0.951868617710025 1.09735119839203 1.08745945352868 1.09366587955164 0.888964549864266 1.09434693950203 0.953403225230127 1.10272982045173 1.05581623103784 0.907802260037594 1.06800145947633 1.11198758327179 0.970387294236924 1.00677633268732 1.01234797316497 1.02220177669911 1.06515271225452 1.11000046310266 1.11167556931784 1.06527411778167 0.886288421159311 0.969548320001228 1.06079435731918 1.01005147902253 0.983701110658372 1.03158833492227 1.0640445558298 0.959036650279696 1.01282171746621 1.04651373599903 0.940028332533527 0.984057206839271 0.973023082238553 1.0566894176896 1.03122970690874 1.08038568067457 0.939998102276103 1.01562216499766 1.00064366616484 0.94361271457103 1.06648116780107 1.06529203595686 0.926656122503627 1.02495362991858 1.0329066769279 0.968326552025742 0.965281144170406 0.908465950599514 1.02995347631289 1.09837077706538 0.863329365613942 0.991790362118573 1.1107040784695 0.974366198309046 0.893331129066827 1.0667704804207 1.08733201045813 1.00707632983718 1.02621395603665 0.871911160836114 1.07171657707098 1.06252416737228 0.99597383358555 0.968865657253044 0.939765407299405 0.940149133899338 1.0419926175568 1.10841955998868 0.994039808145281 1.11045876817501 1.0508649077327 1.1070977839744 1.06046842736391 0.935534061965209 1.06893232011607 0.996943856618752 0.968023151420431 0.900853728496624 1.10515768634558 1.0961560625961 1.04776244117263 0.995858881461949 0.973960229431285 0.97801108376168 1.09257165943794
"BastosJoseJoaquimRodriguesde_POR0077JosJRBasDeserto_1" 0.914742381108075 1.02150453167785 0.926899893304561 1.16991605498324 0.883305089464973 0.957033574233108 1.04264528091455 1.04958328784258 1.02936677127965 0 1.00925827235601 0.952702999771544 1.11178948838124 1.18578731226212 1.12118800864357 1.01195939284568 1.03087763626894 1.04836923800536 1.06238362979777 0.962201218264812 1.00665055183606 1.0997613702776 1.02862858618803 1.02322483525999 1.0860002542058 1.06571300598264 1.02739579279429 0.995803476242462 0.973109411322279 1.01308661818981 0.928724106819736 1.12863226040805 0.971609888372639 0.959270902894745 0.946922544289731 1.01254265137923 0.75706778720716 1.11218648185991 0.977420937476128 0.967411848509244 0.945234480884992 1.15429868665756 1.19408500081697 1.13063645129323 1.1786801007392 0.980842415713759 0.94142487300591 1.04369651999734 1.02244086742893 0.984295167746334 1.06444960612142 1.07618240962083 1.05085809857113 1.06868867268685 0.952462870813247 1.01158563912901 1.03200060853152 0.981815342136529 0.985882301599359 0.998284976523998 1.05658018646613 1.08627440039889 0.990375852092655 0.938716491549791 1.12497085495713 0.961734561954026 0.95075411203116 0.940485592861647 0.938314514755038 0.998373759080941 1.00042651037648 0.97149332863122 0.967185293104074 1.04108237652573 1.09291073121753 0.947749984030853 0.991920076577249 1.00928122186117 0.996794026743211 1.01432658125541 0.965521113861586 1.0653088269311 1.02239688805569 0.887698196080503 1.11971962126442 1.08149336712467 0.944607364004182 0.984537918878517 0.991088301161735 0.949729302414737 0.931931487635433 0.861760873539926 1.06354639730214 0.895987231065714 0.910526762101704 0.993645870280795 0.982903684744046 0.986675762654124 0.917216959145335 1.03840794275447
