"word" "lemma" "pos" "combo_avg" "combo_mult" "combo_mult2"
"mean_same" 0.620509885626118 0.61145512169405 0.574832768770166 0.602265925363445 0.265149688375098 0.452679831982723
"mean_diff" 1.00647363127895 1.00661212653114 1.0069833696901 1.00668970916673 1.03051816961826 1.5594336045416
"mean_gap" 0.385963745652833 0.395157004837091 0.432150600919938 0.404423783803287 0.765368481243161 1.10675377255888
"sd_same" 0.179793109514266 0.18052945420146 0.151027056864304 0.163960122058128 0.201165097395102 0.316303768303269
"sd_diff" 0.0583577698317497 0.051468074404854 0.108750980812323 0.0654230380703804 0.196788887264425 0.259936009606651
"error" 0.0465783505833212 0.0376533360856199 0.0496638174790269 0.0360212437114337 0.0279836328484061 0.0279936498407802
