"word" "lemma" "pos" "combo_avg" "combo_mult" "combo_mult2"
"mean_same" 0.907794353255516 0.755018519843519 0.577223754913116 0.746678876004051 0.407791760838158 0.353474310806646
"mean_diff" 1.01081588121904 1.01249365642923 1.01405141659795 1.01245365141541 1.04686280065693 1.58120308278866
"mean_gap" 0.10302152796352 0.257475136585712 0.436827661684836 0.265774775411356 0.639071039818773 1.22772877198202
"sd_same" 0.055422788784799 0.11494232112648 0.137917152308903 0.0864157364898476 0.15210188715483 0.38590460166338
"sd_diff" 0.0364283875146498 0.066238242878838 0.158211563625656 0.0735654897266195 0.224020316871932 0.295521367319167
"error" 0.145568270560423 0.0799868895516705 0.0751303352184858 0.0505487713942222 0.0456407318454915 0.0367130478961331
