"word" "lemma" "pos" "combo_avg" "combo_mult" "combo_mult2"
"mean_same" 0.599586218908239 0.573784616671237 0.520249723320788 0.564540186300088 0.212983852061208 0.381047709001863
"mean_diff" 1.00694725800963 1.00731091456429 1.0080726294295 1.00744360066781 1.04043673217519 1.57122283099563
"mean_gap" 0.407361039101394 0.433526297893049 0.487822906108716 0.442903414367719 0.827452880113981 1.19017512199377
"sd_same" 0.149651921325467 0.160174679773287 0.1373192880496 0.143746998581652 0.155224097972395 0.252089231509603
"sd_diff" 0.0613953796458153 0.0668039471616651 0.152301162968763 0.0864237575101407 0.262286253949203 0.345978294059946
"error" 0.0247117956508066 0.0260047301342008 0.0481872169280462 0.026873515821458 0.0233680505971081 0.0234938307896785
