 AchardAmedee_FRA04301Achard_1 AdamJuliette_FRA00101Adam_1 AdamJuliette_FRA00102Adam_1 AimardGustave_FRA00301Aimard_1 AimardGustave_FRA00302Aimard_1 AllaisAlphonse_FRA00401Allais_1 AudouxMarguerite_FRA00201Audoux_1 BalzacHonorede_FRA00501Balzac_1 BalzacHonorede_FRA00502Balzac_1 BalzacHonorede_FRA00503Balzac_1 BarbusseHenri_FRA04401Barbusse_1 BarresMaurice_FRA04501Barres_1 BazinRene_FRA04601Bazin_1 BlandyStella_FRA03201Blandy_1 BlondelAdele_FRA07101Blondel_1 BoisgobeyFortunedu_FRA00601Boisgobey_1 BoisgobeyFortunedu_FRA00602Boisgobey_1 BourgetPaul_FRA04701Bourget_1 CarraudZulma_FRA00701Carraud_1 ChandeneuxClairede_FRA06401Chandeneux_1 CordayMichel_FRA04801Corday_1 DarienGeorges_FRA07501Darien_1 DashComtesse_FRA00801Dash_1 DaudetAlphonse_FRA00901Daudet_1 DelarueMardrusLucie_FRA01002DelarueMardrus_1 deMontepinXavier_FRA06301Montepin_1 DombreRoger_FRA01101Dombre_1 DombreRoger_FRA01102Dombre_1 DumasAlexandre_FRA04901Dumas_1 EekhoudGeorges_FRA05101Eekhoud_1 ErckmannEmile_FRA04102Erckmann_1 FeuilletOctave_FRA05201Feuillet_1 FevalPaulHenriCorentin_FRA01201Feval_1 FevalPaulHenriCorentin_FRA01202Feval_1 FevalPaulHenriCorentin_FRA01203Feval_1 FlaubertGustave_FRA01301Flaubert_1 FlaubertGustave_FRA01302Flaubert_1 FlaubertGustave_FRA01303Flaubert_1 FleuriotZenaide_FRA01401Fleuriot_1 FleuriotZenaide_FRA01402Fleuriot_1 FleuriotZenaide_FRA01403Fleuriot_1 FranceAnatole_FRA01501France_1 GaboriauEmile_FRA01902Gaboriau_1 GalopinArnould_FRA05301Galopin_1 GautierJudith_FRA01601GautierJ_1 GautierJudith_FRA01602GautierJ_1 GautierJudith_FRA01603GautierJ_1 GautierTheophile_FRA01701GautierT_1 GayMarieFrancoiseSophie_FRA01801Gay_1 GilbertJehan_FRA02001Gilbert_1 GirardinDelphinede_FRA02101Girardin_1 GouraudJulie_FRA02201Gouraud_1 GouraudJulie_FRA02202Gouraud_1 GouraudJulie_FRA02203Gouraud_1 GrevilleHenry_FRA02301Greville_1 GrevilleHenry_FRA02302Greville_1 GrevilleHenry_FRA02303Greville_1 Gyp_FRA06501Gyp_1 KockPaulde_FRA05401Kock_1 LeblancMaurice_FRA07401Leblanc_1 LerminaJules_FRA05501Lermina_1 LeRougeGustave_FRA02401LeRouge_1 LerouxGaston_FRA07601Leroux_1 LesueurDaniel_FRA05602Lesueur_1 LotiPierre_FRA02501Loti_1 MalotHector_FRA02601Malot_1 MalotHector_FRA02602Malot_1 MalotHector_FRA02603Malot_1 MaquetAuguste_FRA05702Maquet_1 MaupassantGuyde_FRA02701Maupassant_1 MaupassantGuyde_FRA02702Maupassant_1 MendesCatulle_FRA07001Mendes_1 MillePierre_FRA05801Mille_1 MirbeauOctave_FRA02802Mirbeau_1 MontagneEdouard_FRA07201Montagne_1 MosellyEmile_FRA05901Moselly_1 NoaillesAnnade_FRA02901Noailles_1 OhnetGeorges_FRA03001Ohnet_1 OhnetGeorges_FRA03002Ohnet_1 OhnetGeorges_FRA03003Ohnet_1 PeladanJosephin_FRA06601Peladan_1 PonsonduTerrailPierreAlexis_FRA03101Ponson_1 ProustMarcel_FRA03601Proust_1 RattazziMarie_FRA03302Rattazzi_1 RebellHugues_FRA06001Rebell_1 ReybaudFanny_FRA03401Reybaud_1 RollandRomain_FRA04202Rolland_1 SandeauJules_FRA06101Sandeau_1 SandGeorge_FRA03701Sand_1 SandGeorge_FRA03702Sand_1 SandGeorge_FRA03704Sand_1 SternDaniel_FRA03802Stern_1 StolzMadamede_FRA03903Stolz_1 UchardMario_FRA06701Uchard_1 VaillantVictor_FRA06801Vaillant_1 ValgandCecilede_FRA07301Valgand_1 VerneJules_FRA04001Verne_1 VerneJules_FRA04002Verne_1 VielCastelHoracede_FRA06201Viel-Castel_1 VignonClaude_FRA06901Vignon_1
AchardAmedee_FRA04301Achard_1 0.0 1.0793699648631028 1.2030870766471127 0.828751294359656 0.7962078829271793 1.3041373583206333 1.080644794020001 0.8258566828941082 0.9003740615565397 0.9403441277654513 1.020002842820835 1.125920935652648 0.9580314320757048 0.978557663251252 1.2117785722728018 1.0576764741108486 1.0296991596498846 1.401450644891375 1.1852651549379805 0.9643340459049656 1.4301490503569134 1.3268743506591079 0.5902665337940958 1.2877249642015685 1.1960911334901807 0.6365266851402634 1.2047288383938657 1.3191296064025562 0.5575140447896558 1.190465987050734 0.8027329887228062 1.1184548409516692 0.6420223528489978 0.5412403180170815 0.5154658570795879 1.046696811791801 0.9265775545662966 0.8348385277449831 0.8844385999384502 1.1131105889993798 0.8043236795517612 0.873506676862319 0.8066453332248686 1.1726495065782165 0.6266820548419273 0.8733598942735442 1.1411277014452943 0.9681157320539238 0.9350614609870822 0.967524308696626 1.0619851061801513 1.3696885487847308 0.9286385656916587 0.9318996788850623 1.1697352402328374 1.2011271274554938 1.0994608743638388 1.1878244853828521 1.0301657545304974 0.7436167697433607 1.0463116054980341 0.7203172503309357 0.8600139595517284 1.239020560713594 1.422536128531663 0.9839291029120666 1.1506727303539601 1.221713109640348 0.692769439070124 1.2443267966683642 1.1988001726012456 1.3651736488654478 1.2684399403965496 1.0965888232105026 1.1300900804238911 1.0114586124135907 1.217267417199374 0.8716781822439201 1.0037062430745414 1.1955599978869205 1.1857988121035439 0.552280415986024 1.4347633440875003 1.0950366628481358 1.0252431699664672 0.8642948748612126 1.329122119319378 0.9407649729423456 1.3601099401209105 1.366487138000719 1.3008752705368705 1.056608529559563 1.4836430073005444 1.4202278418695422 1.089481383561711 0.7434804913386694 1.1573881686152485 1.0868068927228145 0.7076974579265833 1.0630195694750684
AdamJuliette_FRA00101Adam_1 1.0793699648631028 0.0 1.2318470979772216 1.2129729405434773 0.9002431968156114 0.8316708233679164 1.1030773561761307 1.20775474342482 0.8970929862891296 1.1734132290664536 0.6302350122438856 1.118398665762856 0.7843879739278965 1.1425805947904635 1.2350343332503286 0.9201240432379604 1.08625559158585 1.165297970467518 0.6783220066658026 1.2539531417938807 0.8503637723178602 0.7477138118666362 0.9609669191318054 0.8635404166669837 0.9029370557510052 1.0113804504020654 1.041304676207474 1.0688092882542697 0.8772078435360264 1.0050832618649932 0.7604896730752886 1.2185325678281442 0.9788592811624465 0.9142819802878306 1.0271431080211393 0.9649337051832164 0.937269259750441 1.1361083685460254 0.9526048516987178 1.0466570995140805 1.0090144861524972 1.185998745739529 1.0744281310686332 1.2350394758716408 1.1312357341005914 1.1482374667564845 0.8930084602432339 1.3439571302498865 1.1206625302284667 1.145991180069854 1.1643773146291412 1.1741989341139147 1.0586964293185024 1.1502483995453539 1.1126286090838473 1.2435716916973207 1.0221620849738122 0.9403462235735938 0.8778373796810625 0.8484817522848036 1.2181786461816415 1.2681704980089503 0.9805616924223275 1.1054064341281484 0.9903667051884993 0.9322103958375108 1.0191342469284874 1.038516080317159 0.8158879409382881 1.038073428568522 1.1494666917452583 0.9538222444616301 0.6781242342166431 0.6230922407288833 1.2091177109416578 1.098526041896158 1.290110278395378 1.0773316634009753 1.1388047581439573 0.9222104694739046 1.057943106787881 1.1186647383993458 1.186108084638568 1.0423161717830167 0.9511509146326674 1.1737593916412827 1.1325582139452337 1.0411040200041142 0.8556834222232953 1.0334531597769605 1.1079255716266512 1.3190234195933688 0.8909238444794796 1.0491912196992148 1.173008881258728 0.9383369964989755 1.068406291253815 1.093888969446321 1.1010720279246908 0.9581844364663198
AdamJuliette_FRA00102Adam_1 1.2030870766471127 1.2318470979772216 0.0 0.9289738864146747 1.0013454809488396 1.1985690352878264 0.9803366477462664 1.0098196694994945 1.244036834015982 0.9553740655849999 0.9789218031135014 0.8981949800710295 1.1528397760421754 1.1504113012721562 0.9519070793385481 1.277935211722725 1.0813860955874732 1.020782588222395 1.2686377790088421 1.1198025650825079 0.6992170573088642 0.7936779636379893 1.0624866002879148 1.0671606525872117 1.2330547513552765 1.3239500564633022 1.121485284136617 1.384241129540705 1.3326930752668342 0.6751445661756084 1.34879012430604 0.534686161496096 1.3144601543921433 1.4823798228131986 1.3487566606220782 1.298936072374099 1.1387046746167686 0.9848986054180872 1.4530358480100365 0.8055685524123 1.1783790270038101 0.9651872391053757 1.2255174900143513 0.9243519567737053 0.9272791217586797 0.7835844859742463 0.7938026013086569 1.0925380127805624 0.7753683444272853 1.122394187087058 0.9055355286908952 1.2077630452995802 1.2991242006549704 1.32651128203331 1.08942478496709 1.1544980344557016 1.180257503379859 1.281351896741515 1.1875022392064392 1.3668685584722027 1.0466627968345705 1.2059814398916957 1.2651077810748173 0.9582490399777117 1.0225171587651778 0.8630482837349847 1.000973361641657 0.9808568371714893 1.2097505105260113 0.9934878956634378 1.0275031751936143 1.0511361602777183 1.189642395096953 1.3407858045422736 0.8413449724672778 0.9364256197962028 0.752562773209659 0.9992275031872603 0.7473244790026183 1.0185527812990998 0.5480577919765296 1.1191442889820926 0.7789512317580699 1.2471263411233564 0.7441091491488483 1.0500414489080223 0.8467940554505287 0.8350790903361509 0.7954213376016421 0.5133781158428663 0.7575085483542733 0.685341280094575 1.0462877032771867 0.9438817692647958 0.9675566771320029 1.0634067378621763 1.323202225711528 1.0564181255699652 0.9503899639503941 0.8633062860500906
AimardGustave_FRA00301Aimard_1 0.828751294359656 1.2129729405434773 0.9289738864146747 0.0 0.3519198363157734 0.948111083478551 1.2080782760912308 0.8978044792219573 0.9263525715261431 0.6221758314663065 0.9546539364778448 0.9534819715530939 1.169952033894982 1.1319400643058062 1.0390466828408793 1.3290487551021557 1.2250927445470143 1.213935686909417 1.5592420029126608 0.8209905624071389 1.3359145664991656 1.4021011535574384 1.0318517429326308 1.487066051636825 1.237179430487485 0.930926077079315 1.093803692742503 1.3131682497555495 0.8165672501038334 0.795130221639662 0.9564026547642904 0.9064391711584551 0.8154267806325124 0.9175802969227348 0.727872846353209 1.2904736082119217 1.0937194493262032 0.7908823823497784 1.106304142913287 1.2162787592340472 1.1225026620311422 0.9032779694678781 0.9729459302786558 0.6273745405188147 0.49978503990703144 0.6818656260674437 0.8979065150060808 0.8398627673089812 0.9012389005397392 0.774122871878689 1.416164430733919 1.2325724277939927 0.9856729805224443 0.9901910280045804 1.0719755276252405 1.0197420147622906 0.7669077770850602 1.4907272835418832 1.4989687258911268 1.0967604538617497 0.7780710910562214 0.7868367295666632 1.2083708688142354 1.025657972133956 1.2602970396403055 1.14433697821933 1.2825799930084427 1.159851287098591 0.8892160890342431 1.3583211301359661 1.1090908467202718 1.1618577094284923 1.6151744995677897 1.2891367146262016 0.5349853089468457 0.8086421761272943 1.2453660247386693 0.882105553982993 0.9573452307598425 1.2558365629213117 1.0068975779193292 0.6572523317886142 1.1619747601882988 0.830788559220632 1.0233845444335459 0.795319566833041 1.3939624051120334 0.7700972803623459 1.3598873287193847 1.2195637157509303 1.1934158644720947 0.7694747518236327 1.1957614104499608 1.2171821966287348 1.0352009672559788 1.174406786001548 0.866680037952427 1.0567608272711688 0.7066473900916126 1.160203050125042
AimardGustave_FRA00302Aimard_1 0.7962078829271793 0.9002431968156114 1.0013454809488396 0.3519198363157734 0.0 0.8458389778611093 1.3880205469484856 1.0070877461674084 0.9435246767416522 0.9186226902855356 1.0435789042900532 1.2194615275716962 1.1077504719833253 1.2213779767390611 0.9782153803892534 1.0419798257317592 1.0480514611111917 1.1802203638356783 1.303266413146228 0.8584526957039967 1.2128941815441086 1.060989391216619 0.7026694316681197 1.366702196892045 1.3065333106005677 0.7302983273949487 0.929026303003653 1.353803202011229 0.665548382506523 0.9071004399150205 1.0575471851223996 0.8359113482870173 0.8921941873939295 0.9046440551359953 0.8408395587370512 1.2597817050089097 1.177852692272214 1.0863905991394007 1.026993939817685 1.3299065551182174 0.8778789261570419 1.1970054938552128 0.926491216215923 0.7728640162108755 0.7235413580890134 0.9168100685045824 0.9314244660655001 1.1403573444536896 0.9385834637271545 0.7998338039787894 1.1921997961810153 1.3176348273682013 1.2055752687938546 1.107536125041769 1.0099588278318214 1.1096528764304443 0.8205022487278884 1.117211562358912 1.087597220597261 0.822987812815708 0.8375876347678644 1.0021716107187586 1.134394093407868 0.9256405713475789 1.3509437227690946 1.1375538185172287 1.1598901687859888 1.0341556422842157 0.680778966911245 1.1969528731217332 1.2518611451565302 1.273707477991051 1.4314677625547318 1.0465177109579313 0.7201054912281762 1.2382314310250357 1.3210850250490407 1.0058489674428015 1.0254206537028518 1.063040248863503 1.12213226961437 0.6825477125853204 1.3253393723518507 0.9243476756304202 0.9309963978871454 0.9096251417798217 1.4219778374185286 0.8650554777084214 1.1653563957525985 1.0698326957486335 1.1894294128217209 0.9783516910355692 1.1463537684849987 1.1506724931369985 1.0980211608207862 0.942503830595962 0.9228230739751846 0.9822699734679282 0.8079479553508412 1.0133032964861246
AllaisAlphonse_FRA00401Allais_1 1.3041373583206333 0.8316708233679164 1.1985690352878264 0.948111083478551 0.8458389778611093 0.0 1.637391773058365 0.7626064167512174 0.674753184605444 0.6769083311006251 0.925744630565678 0.6140336680967244 1.137629527160679 0.818510655644146 1.0798782894959744 1.2994383629887518 1.2941134555607323 0.8682725045836253 1.3994567957410189 0.6926477421959305 0.9261025975974364 1.0505169889262977 1.226268141961621 0.9062286068049996 0.9256041095213101 1.0261658391795347 1.1425029790762213 1.082166487756973 1.1356538718248308 0.5688381251438117 1.1262293661044318 0.9531930185666582 1.0085883181429554 0.9888276915310377 0.9221765759663483 0.8794801735433411 1.039061706546982 0.9745320418337243 1.047548017305616 1.0940241146871388 1.018808157275112 0.8987237324685053 1.0153737330609733 0.8578466769443035 1.1968375176003732 1.0158050400958984 0.8326396152226715 0.8458673356941089 1.0590848740879493 0.752831492065646 1.4287087883720335 1.1204813365734076 0.9732828076563692 0.9486494230423937 1.2870781129365438 1.2194437766481416 1.0480218492576945 1.1891758378784705 1.2041627619033908 0.8889909794729203 0.6118849367789181 0.8116701700069767 1.2252638323518958 0.7193706629020287 0.8516271719233537 1.452568366644728 1.3829031283699962 1.3787136707664667 0.9235647726262225 1.1005950202007475 1.1084563751844156 0.7916151840845594 1.219508760101223 0.6495284868083506 0.7365400269494367 0.947937751884016 1.269217939144213 1.2892214672146323 1.2780458311156784 1.0478738376001009 0.9322724506277413 1.086786291501237 1.1550218199473927 0.8639885750150966 1.3077882168132482 1.287645379905816 1.2983579811677746 1.0792916658821154 1.3351187299862421 1.4395336730978856 1.281904108304455 0.9913943161446024 1.005110093419819 0.8355522811700465 1.0479651522703775 0.9924745503066597 0.5794342506277104 0.8543342115087607 0.8852771423496604 1.0819291851734905
AudouxMarguerite_FRA00201Audoux_1 1.080644794020001 1.1030773561761307 0.9803366477462664 1.2080782760912308 1.3880205469484856 1.637391773058365 0.0 1.5052777564750088 1.5448462965056153 1.3778561015818773 0.9706131620622094 1.2094611606605148 0.9424430627120575 1.09683667346321 0.8793560884303819 0.7666870650962073 0.6603161968292016 1.1688219659627102 0.6562796115904526 1.4264518187920372 1.1923406601785247 1.0930586240210123 1.201327927277535 0.7365546744795308 0.9378840669765169 1.3000441339880568 1.141330615342268 0.8338170134651046 1.2911576260504483 1.0775247297062753 0.6706273364211751 1.070046545220187 0.9771474358459309 1.0775385816213605 1.1372022595424498 1.0074394503632458 0.9025045696861773 0.8766269445252617 1.0013969687247397 0.7406290001440351 1.2101521649933784 1.2572631688897975 1.2091114488786479 0.7602727731677977 1.0163535433928452 1.1673827990821097 1.3200919612735216 1.1506877275802858 1.1164671000624617 1.2790460922826308 0.9900603395471974 0.8138469484488957 0.9151395230188937 1.0066013048127134 1.0472819350270706 0.9889073413361414 1.0788823382925725 0.9713985215056898 1.0481959702363424 1.273648478336547 1.506000372758623 1.232568716012156 0.8746774111795498 1.4762214140727155 0.810276641449324 0.42017716777984376 0.5282901011508423 0.8655112403341136 1.4447000172804234 0.8932890580583976 0.787962913094675 0.9568582264888633 0.7644134797318217 1.4631001389567033 1.3381075303022931 0.7901469147592365 0.8494609234367273 1.0327526714685555 1.0286761337317598 1.1533568979849866 1.223394993115133 1.1628771917186163 0.7497644741015956 1.2764469110550993 0.8692440031072172 0.6048056799088017 0.8094510189291135 1.1808369870317355 0.5274834744331673 0.6787437117041234 0.8110671587124583 1.083060613358908 1.0676894764133293 1.3217955306786704 1.207468965847796 1.1981626129837295 1.3346966954424444 1.1633284320436326 1.264788604883311 1.3666213913318024
BalzacHonorede_FRA00501Balzac_1 0.8258566828941082 1.20775474342482 1.0098196694994945 0.8978044792219573 1.0070877461674084 0.7626064167512174 1.5052777564750088 0.0 0.36608306022913306 0.3012883518292869 1.2975144036798214 0.6353856477119135 1.2163487688893964 0.6057727912706291 0.7476217884123536 1.326167944343921 1.2084961771507117 0.9973630193342291 1.242456746867776 0.7897143431377237 1.2757022569143708 1.2972792652333585 0.9589767586320328 1.2988834832062126 1.2598430485240797 0.897568658830071 1.213884348703352 1.2201863080631377 0.9886765530606566 0.8493269073349475 1.1658228304401987 1.0208660761220616 0.8855448533346933 0.8223507073459224 0.7094497929731194 1.0710568733244894 1.2520059069860063 0.9866891308757115 1.1779451191881225 1.0178539010927172 0.8722263392459607 0.8052081237616319 1.0020105246607094 1.193834051688642 0.9854768652172006 1.0073200532683944 1.0953608084410928 0.7112817127407752 0.6915559865860602 0.776629316147621 1.128395103031303 0.8831080568464945 0.7447609298775785 0.631740401755406 1.17618625585432 1.052153105629321 1.0726038461034897 1.5358095436262897 1.311196870549703 1.2523447758797381 0.8411075162823707 0.8020896379326873 1.202870299075993 1.0769352926578524 1.2020680967097719 1.383547204814484 1.359880731194906 1.3453101318774536 0.9817368553169131 1.3166982187093281 1.2148221632870517 1.1924276870100936 1.5907195207962055 1.140542646806478 0.7377648227266848 1.0944247934803508 1.1916871113507803 1.0637829186132903 1.2529472523963083 1.1119964430174356 0.969500581026146 0.9873148005331005 1.0184893595999858 0.8769636661878238 1.3198160963544425 0.9039251091653843 1.3475241796280177 0.8618040761016306 1.3294956064465948 1.2903943826331878 1.1022553185997317 0.749648158904337 1.2219330899575835 1.0758383412580885 0.876950209642391 0.7838667926297923 0.8289075223038703 0.8661398050863313 0.5216386629268084 0.9424742973002482
BalzacHonorede_FRA00502Balzac_1 0.9003740615565397 0.8970929862891296 1.244036834015982 0.9263525715261431 0.9435246767416522 0.674753184605444 1.5448462965056153 0.36608306022913306 0.0 0.39840991372978246 1.1022392135156123 0.7582257935402134 1.066982361554746 0.7414263264890143 0.9498846988354332 1.1322339021216175 1.1313357913802558 1.0518853159026789 1.0419935755430196 0.8327163391957604 1.2515990286366192 1.0603607051911608 1.0808921725776564 1.2007278074612713 1.0533040593195107 0.819713145864745 1.2178832695668451 1.1945082820541242 0.8320479604237018 0.9751658147814707 0.9250060259445803 1.0799249423313177 0.7035964892426527 0.8244388351427613 0.7593203937470148 0.9635017971996923 1.1098534771223518 1.0485600934551964 1.0741355126123258 1.123334768204824 0.9410084981237783 0.7726537239326896 0.9962362516026928 1.2010051391677392 1.0413992172692577 1.0433056980343929 1.0616451005002938 0.8557075738865842 0.8463501301521645 0.8200962608294676 1.248069621407205 1.07177590100731 0.8905617382677182 0.8740870227869415 1.1768833767171103 1.1949534884713255 1.044567388707504 1.4359652374906073 1.1777250520856195 1.0542726182902182 0.8449181607632117 0.9080528782095758 1.0824483379534149 1.0543053858917013 1.1773658976195231 1.3490387437208302 1.3419955897015992 1.2493239846631996 0.8470592626962714 1.1305417629007655 1.2155640484443562 1.1934009833302588 1.3422303030985183 0.9753791383524684 0.8363095106445698 1.0048526765447314 1.438224355318202 0.9799443423932851 1.205248084854771 0.8851592459181432 1.0677092440330025 0.935466454678895 1.275053766562704 0.7661839938450209 1.322112859967325 0.9878381913817116 1.3571579337296047 1.015788128558978 1.3398084229522595 1.3529586458145757 1.2272679699726516 0.9560988356894708 1.1680287196577168 1.0542157937805443 0.9110672826899844 0.8199282723918478 0.798000128263984 0.8930729128046104 0.719794667655241 1.031762553780754
BalzacHonorede_FRA00503Balzac_1 0.9403441277654513 1.1734132290664536 0.9553740655849999 0.6221758314663065 0.9186226902855356 0.6769083311006251 1.3778561015818773 0.3012883518292869 0.39840991372978246 0.0 1.0701616124099824 0.479560186493601 1.0409293708861698 0.7237600033582563 0.9282015696844361 1.7245623811246769 1.4717481076882883 1.0252285803284509 1.5669504029657706 0.7785693756257721 1.258514707192596 1.5301475661023134 1.2953901224909454 1.4944831717352696 1.047886284383448 1.1506832834220668 1.3550030130087636 1.2018119406382763 1.1414269337842364 0.6338039185929724 1.0186957798794924 0.9704423713427028 0.9093672594787201 0.8071928771633419 0.6718107547208358 1.049510820734173 1.0070427640890054 0.6967381669726292 1.3623500298335967 1.0225086729980777 1.264589897501616 0.6129273231811078 1.1362859979156041 0.9027912492938469 0.7705907330992207 0.7398636672739505 0.9221721516377513 0.5592414094382591 0.7965789714109182 0.7922339515242123 1.4964173408713193 1.0328723779311515 0.7539852320267828 0.691551133579842 1.290541952820314 1.1051931698084885 1.0359021915961117 1.9558304836361973 1.8336448691902918 1.4450442575766604 0.72089406343228 0.6392272037254713 1.2904183026993947 0.9832809546170597 1.0697335984961422 1.3992656902924971 1.474723800699292 1.483895220159741 1.0469913340019399 1.3502092761179383 0.9585085095249704 0.9195727820694835 1.7197044006037328 1.2664550396267296 0.533825316627603 0.6302374194852761 1.1328816916838333 0.9958872098071762 1.1612491831907872 1.2237057406700196 0.8467667998804068 0.9400561354671987 1.0200275810020492 0.7478602983395929 1.355296673479149 0.8022663278367701 1.3456759818207205 0.8208796895780678 1.559680470575615 1.5322345086731801 1.2084926728855734 0.6640250440675552 1.353096250690995 1.1273168197567636 0.9681729633623286 1.027266889092553 0.6955604969495273 0.8574593714539062 0.4644048275368323 0.9689974070431255
