 AguilarGrace_ENG18470Aguilar_1 AinsworthWilliamHarrison_ENG18500Ainsworth_1 AnsteyF_ENG18820Anstey_1 ArlenMichael_ENG19201Arlen_1 BaringGouldSabine_ENG18980BaringGould_1 BarryWilliamFrancis_ENG18870Barry_1 BellocLowndesMarie_ENG19121Belloc_1 BensonEdwardFrederic_ENG18930Benson_1 BensonStella_ENG19190Benson_1 BlackmoreRichardDoddridge_ENG18640Blackmore_1 BraddonMaryElizabeth_ENG18621Braddon_1 BronteCharlotte_ENG18570Bronte_1 BronteEmily_ENG18471Bronte_1 BroughtonRhoda_ENG18830Broughton_1 BroughtonRhoda_ENG18871Broughton_1 BroughtonRhoda_ENG18901Broughton_1 BuchanJohn_ENG19150Buchan_1 CairdMona_ENG18941Caird_1 CarrollLewis_ENG18652Carroll_1 ChestertonGilbertKeith_ENG19080Chesterton_1 CholmondeleyMary_ENG18973Cholmondeley_1 CliveCarolineWigley_ENG18600Clive_1 CollinsWilkie_ENG18760Collins_1 ConradJoseph_ENG19170Conrad_1 CraikDinahMarie_ENG18630Craik_1 CrossVictoria_ENG18950Cross_1 DickensCharles_ENG18481Dickens_1 DickensCharles_ENG18530Dickens_1 DickensCharles_ENG18540Dickens_1 DisraeliBenjamin_ENG18440Disraeli_1 DisraeliBenjamin_ENG18450Disraeli_1 DisraeliBenjamin_ENG18800Disraeli_1 DixonEllaHepworth_ENG18940Dixon_1 DoyleArthurConan_ENG18900Doyle_1 EliotGeorge_ENG18610Eliot_1 EliotGeorge_ENG18660Eliot_1 EliotGeorge_ENG18721Eliot_1 ForsterEdwardMorgan_ENG19100Forster_1 FowlerEllenThorneycroft_ENG19004Fowler_1 GaskellElizabethCleghorn_ENG18482Gaskell_1 GissingGeorge_ENG18911Gissing_1 GlynElinor_ENG19001Glyn_1 GriffithsMajorArthurGeorgeFrederick_ENG18961Griffiths_1 GrossmithGeorge_ENG18920Grossmith_1 HamiltonCicely_ENG19191Hamilton_1 HardyThomas_ENG18860Hardy_1 HarradenBeatrice_ENG18931Harraden_1 HornungErnestWilliam_ENG19111Hornung_1 JenkinsJohnEdward_ENG18702Jenkins_1 JeromeJeromeK_ENG19011Jerome_1 KavanaghJulia_ENG18552Kavanagh_1 KingsleyCharles_ENG18510Kingsley_1 LawrenceDavidHerbert_ENG19200Lawrence_1 LeeVernon_ENG18840Lee_1 LewisPercyWyndham_ENG19180Lewis_1 LintonElizabethLynn_ENG18720Lynn_1 LyallEdna_ENG18872Lyall_1 LyttonEdwardBulwer_ENG18741Bulwer_1 MacDonaldGeorge_ENG18953Macdonald_1 MachenArthur_ENG19070Machen_1 MaletLucas_ENG18960Malet_1 MallockWilliamHurrell_ENG18770Mallock_1 MasonAlfredEdwardWoodley_ENG19010Mason_1 MorrisWilliam_ENG18972Morris_1 NesbitEdith_ENG18890Nesbit_1 NesbitEdith_ENG19020Nesbit_1 NesbitEdith_ENG19060Nesbit_1 OliphantLaurence_ENG18700Oliphant_1 OliphantMargaret_ENG18661Oliphant_1 Ouida_ENG18670Ouida_1 Ouida_ENG18740Ouida_1 Ouida_ENG18831Ouida_1 PhillpottsEden_ENG18970Phillpots_1 ReadeCharles_ENG18632Reade_1 ReynoldsGeorgeWilliamMcArthur_ENG18460Reynolds_1 SharpEvelyn_ENG18954Sharp_1 SilberradUnaLucy_ENG19071Silberrad_1 SinclairCatherine_ENG18410Sinclair_1 SkeneFelicia_ENG18490Skene_1 SteelFloraAnnie_ENG19005Steel_1 StrettonHesba_ENG18641Stretton_1 ThackerayWilliamMakepeace_ENG18480Thackeray_1 TrollopeAnthony_ENG18551Trollope_1 TrollopeAnthony_ENG18650Trollope_1 TrollopeAnthony_ENG18742Trollope_1 TrollopeFrancesMilton_ENG18400Trollope_1 TupperMartinFarquhar_ENG18411Tupper_1 WardHumphryMrs_ENG18880Ward_1 WardHumphryMrs_ENG18951Ward_1 WardHumphryMrs_ENG19091Ward_1 WellsHerbertGeorge_ENG18952Wells_1 WellsHerbertGeorge_ENG19090Wells_1 WellsHerbertGeorge_ENG19120Wells_1 WestRebecca_ENG19181West_1 WhiteWilliamHale_ENG18850Rutherford_1 WoolfVirginia_ENG19192Woolf_1 YeatsWilliamButler_ENG18910Yeats_1 YongeCharlotteMary_ENG18531Yonge_1 YongeCharlotteMary_ENG18560Yonge_1 YongeCharlotteMary_ENG18651Yonge_1
AguilarGrace_ENG18470Aguilar_1 0.0 1.2581118585186908 1.0136797896070016 0.8589933012067574 1.2216605086145318 0.954524568365896 0.9954473300046606 1.1140041110277206 1.4009281413571333 0.7848702605317289 1.12123912664195 0.9936152590011332 0.8929680554489936 0.9370069639445237 1.1303003305524821 0.8477002321035231 1.6165812919638838 0.9361596806160366 1.1752558162434839 1.5238427829923646 0.8818146425053225 0.8268116054346903 1.1742261657175412 1.370169804878678 0.6270757397005062 1.3333683742018942 0.8917100377767675 0.9438848092009258 0.968634895644228 0.9226424124626647 1.0747312139407208 0.812467965311463 1.3544186571032006 1.3321486916940528 1.011522765194987 0.9798093902494235 0.8598915295720017 1.1022752154117348 0.768273520068498 0.7007635625830415 0.9574073768384425 0.954386205010911 1.1068814882486089 1.0144890635688475 1.2808427410013619 1.0908941222327966 0.8990346744990183 1.1585876624239202 1.0715037183742901 1.418711607732712 0.8714033225088952 0.9649609767211462 1.43855244048602 0.8606234662883939 1.3490199006065708 0.898573447958825 0.9158180242076033 0.8972892224375228 1.2108397459987632 1.271770224617506 1.0571345989667738 0.8783462156577434 1.4233843838683797 0.8879474340212802 1.001686649869873 1.325110665095428 1.459944567381703 0.8033507351155783 0.6531151521681666 1.1386147840688143 1.0226302755930037 1.2369976748809433 1.1910344899739824 1.1257485052264153 0.9231101978306715 1.0472260634894104 0.931099229417213 0.5425048440851463 0.5685982919691359 1.3598492191343676 1.0001465172987942 1.036394837061543 0.6828992522271613 0.7640136194153757 1.0358926860007422 0.6083637970064941 0.6833652317711302 1.1569840105015474 1.3605308333023498 1.132333423646676 1.3949578452781908 1.5489540063905434 1.3355991985212081 1.4489975980463954 0.8566699607687074 1.0316419686250446 1.3463816138931874 0.5879880696556825 0.666716648437778 0.6275042838760724
AinsworthWilliamHarrison_ENG18500Ainsworth_1 1.2581118585186908 0.0 1.0244985946379739 1.7232596655014067 0.5652868745852496 1.0831298181924305 1.139069526505134 1.4259567454520925 0.9488108058064714 1.078637796055565 0.8662333829116025 0.7872398032352725 0.7903318936879606 0.8264531492255367 0.824578913218707 1.0359920330355223 1.109573177367281 1.1049597613704463 0.7298542052224172 0.7310892651530313 1.073651730438374 0.8259704535331672 0.8068983037430612 1.0502329707064215 1.2921928528067448 1.1128684052536553 0.9600501835533743 0.8475738605311681 0.7782180579254339 0.8174772650292057 0.5805505977300748 0.9777677420246395 1.0566403983885506 0.8444406031416483 1.1911997187334042 1.222876979638075 1.3229329357285462 1.0653973130000662 1.698853684482673 1.1571688528470574 1.2082752289113021 1.6629746074725058 0.7226080862528343 1.0711883746067694 1.1244904134751574 0.9250076239517716 1.3218111220369453 1.1841065794658858 0.7869603340821486 0.8037242009550558 0.8944680248723397 0.8699912450749878 0.8404036640776664 0.986979077539926 0.9543970887399376 1.3385374861834483 1.165743674517332 0.8007219044122497 0.8428486981336231 1.0781374888689124 0.9328953692513318 0.9870188373282737 0.7028529648033497 1.0923916134725546 1.2947234329920847 1.151326248568315 0.5995617168167762 1.205276118948091 1.455663565992928 0.9732112569251958 1.288109707230924 0.9720766834664584 0.8582376284424423 0.7240510346225518 0.4699215308826335 1.4152510935432872 1.7222333622528225 0.8446933005052407 1.2313854492496537 0.9698106357746532 0.9892644176445526 0.8150708242870403 1.0956018456374514 1.377237408978987 0.9863229671146312 0.9219554294435548 0.969989417395859 0.9811729222532424 0.9394372058520202 1.0065537588396698 0.9940527231318157 1.2201832156547534 1.3008217730293343 1.340062235740741 1.4556300708787462 0.9924200117093451 1.0148679088102706 1.1922397887822864 1.0740685833055539 1.0775923724703445
AnsteyF_ENG18820Anstey_1 1.0136797896070016 1.0244985946379739 0.0 0.95270176264339 1.4573562268270395 1.1709785194450055 0.9880570238268361 0.5936852476371213 1.0285299265000019 1.0295670406254787 1.0663139328721865 1.2319137308148858 0.7505345098489208 0.8764786542802954 0.8020623954756857 0.8711835986139544 1.0075600175687245 1.0168424072277336 0.9562815704721584 1.1061189497930393 1.2201540634492956 0.9275967850688224 1.1154676476907097 0.9496044780502992 0.9733546123533386 1.1760237800527966 1.0715421695453993 0.7960314905024888 1.1086491920328734 1.3635469992212412 1.31376810770492 1.3084545324499657 1.0690939790909886 0.9259078404011075 0.7691802797087107 0.9469415534603364 0.898377088467644 0.8340048013817102 0.7809472797546022 0.9512923484811331 0.6741837112683283 0.9236031845463203 0.79849334412963 0.8556430565086623 1.2553527527968709 1.0264293866843555 0.7765387684692291 0.6854758843254075 1.075643529851575 0.9247471735363768 1.0466879661374542 1.2132240983828215 1.117154949376552 1.2409490646354804 1.0574822378700242 1.2396851731639598 1.1783856222590772 1.378122268851948 1.2268518329135143 1.3287278735186354 0.8440223826588907 1.234329558326434 1.2906825314578922 1.3617921583855852 0.7271708166706686 0.6393193698855877 0.9478582414363437 0.7933801954033651 0.9435621944042579 1.3954383942174775 1.4248417700677571 1.6919250118063365 1.3204408642707908 0.9661961379665664 1.0952050992494484 0.5880987163970921 0.7597852790502521 1.240415078406436 1.3126275873912894 1.0352322222061203 0.9207551606904686 1.3979215265130758 1.0189892951011503 0.7004472250012862 1.1276347593362692 0.7762662509272291 1.134808630998228 1.19236640469013 0.8999577097558625 1.0698337037395922 1.297911729878843 0.9666053987221883 0.9134789527393142 1.1156260787087593 1.3419260808425428 1.1836420474249516 1.328067967346357 0.732519295695821 0.6988802741106543 0.9631414133365861
ArlenMichael_ENG19201Arlen_1 0.8589933012067574 1.7232596655014067 0.95270176264339 0.0 1.5371381687447225 1.1349062900852647 1.0678014033553775 0.8597349116397803 1.0741030098567532 0.8316872262117072 1.0171597133318493 1.125744794013517 1.0503465126290767 1.1023420011884235 1.077217920565755 0.9060220163505411 0.7037216406749038 1.2025157317764867 1.3420231902029813 1.091005105620443 0.9466369864891346 1.1733350508657967 1.0787740826398045 1.0180885085632914 0.935004798082706 0.9703248051867877 1.1025933656191182 0.9833821388788999 1.2573361816761364 1.2510556539114446 1.3985470027699811 1.0831321402473786 1.0297003732226404 1.005685144511609 0.9542717191400419 0.9927814317023926 0.9959467554566401 1.0591164483713782 0.5286580386716468 1.0333147639644888 0.8602741385941655 0.6566904018766001 1.3932489551264933 1.0307824980924885 1.0288739854747606 1.1391588750119732 0.8834524291266069 0.9159156718172923 1.330950886340002 1.0740636727234092 1.183514238036367 0.9771277784112068 1.3534410328462256 1.0126386085996195 1.2860797607861845 0.7449552254168902 0.8359714886341316 1.0820879979829143 1.1127294486768478 1.0342133963642637 1.069605867544425 0.9634416528004167 1.3109192669979848 0.8965025207608521 0.88191403744415 0.8683771124428722 1.3732137699311642 0.6995758966677129 0.8258304848392567 1.0762247335528679 0.9033979445977867 1.0578620546037862 1.3317020425443473 1.424156988749597 1.187932899898129 0.7302333362487997 0.9128366540035604 1.012027167499971 0.8787576329330462 1.1985381775675834 1.0113144282551734 1.2426646522909814 0.9755733905316777 0.7686794840499116 1.1353101617670358 0.9168628135008404 1.0929593771639476 1.0830479479256352 1.235047519173476 1.1180475463668271 0.9578762159638462 0.7829310279705082 0.8788574422589541 0.7233100299622097 0.7513406548380112 1.2065273298534829 1.111268690373272 1.0779285603377833 1.1180208307724915 1.060496176692866
BaringGouldSabine_ENG18980BaringGould_1 1.2216605086145318 0.5652868745852496 1.4573562268270395 1.5371381687447225 0.0 0.7817835344846757 1.366501329369617 1.5522619218799405 1.0013839829468834 0.9884190230326666 1.072563811103161 0.8031610841247556 0.9515277526176151 1.018633035130019 1.0436829405075096 1.2076872811925272 1.0804128425864643 0.9638811861716334 1.2479402152776429 0.9904612998530441 1.0774258471615383 0.9799598191497617 0.895592605207074 1.1329133857406941 1.2245187209580992 1.0184821886385187 1.0308913412321172 1.1894091849291988 1.0102655268410397 0.7151933335085842 0.6220022691980776 0.8642538996450017 1.0674663216240727 1.0510226452450422 1.1562214271969617 1.0373548784162703 1.186693730486979 0.9835224614776821 1.5610288800888905 1.0699848238498992 1.290213429673553 1.4776278435919445 0.8247097196963089 1.2641733401825632 0.7626068205284897 0.9273130851229584 1.3496678041753418 1.2989146985045552 0.6460099003457269 1.184636744750884 0.9843614045883861 0.8530938823430964 0.9608728661744849 1.1541824141551746 0.831873080540694 0.917206710634698 1.2665468425632003 0.6398920853885676 0.741586798915548 0.8733269597640831 1.1605690125577468 1.103603290184766 0.6334000415896192 0.7810232785707223 1.284958849037828 1.2165132219421761 0.9695400864473308 1.2525535666166592 1.4357357343450707 0.7520665093877181 0.9086120674587149 0.6146026268022885 0.7266949231285257 0.7579702904487002 0.735457639354303 1.483283382339547 1.3910813723245574 0.8778175555198396 0.9730539767176156 0.847721169627238 1.0377461155278298 0.7880623091457418 1.036234336743228 1.3320277864537584 0.9267262373611407 1.217864631817999 0.9250916438315816 0.9477341561579442 0.9310480707999411 0.9707148823750402 0.9221289751250851 1.119599346630224 1.1623007949724997 1.0845641656609764 0.99714225969248 1.017486518435597 0.8132059447096748 1.3047420769696434 1.2541150894825415 1.1653734246515366
BarryWilliamFrancis_ENG18870Barry_1 0.954524568365896 1.0831298181924305 1.1709785194450055 1.1349062900852647 0.7817835344846757 0.0 1.053352037997561 1.1501829757094815 1.2115892342746277 1.0863955739052171 0.9925343716682191 0.9333269247467135 0.9194495797427005 1.0506141223409078 1.1736677124963002 1.0212889145114272 1.0680458523804734 0.9154814553950247 1.2867972134247572 1.1617634383129696 0.8858644657481164 0.9105635595124875 0.950981057044191 1.0576598831847999 1.0939250713566036 1.1519979425722247 1.10089626346775 1.1540452163824242 1.136313749725185 0.9079111372030778 0.910468976952553 0.8945071295805977 1.0991796398477878 1.0711808011924446 0.9733231915428765 0.8546080426786032 0.8865923118842108 0.975566188394468 1.1159465025410376 0.953109774116665 0.9785362685785992 1.1640542514417611 0.9862863737263647 1.0304196540082924 0.8785378091742249 0.9885769786419668 1.0116228675703909 1.101773565470092 0.9128153674029696 1.2400175709612675 1.021601135881144 1.0008869162461258 1.0896765326479694 1.0180676040952479 0.9954282278281973 0.884940587183818 1.1795634965832904 0.8158634866139076 0.9073090702927874 0.979604568409887 1.213169041983064 1.1324932401248409 0.8423495478300362 1.0383660665493726 0.990551104531063 1.2630442040453143 1.260640199042972 0.9969327237329692 0.9549199813304007 1.002843902306013 1.0364874974994558 0.9045118518175475 1.0675711419842964 1.1179400615017507 1.0409473995209444 1.1598593370062285 0.9025040058312954 0.963436303414752 0.8304039700152247 1.015519891406296 1.0170656616325906 1.0673837796953731 0.9259090101959411 0.9550515946500928 1.0605555827765512 1.0746761045076327 1.148070016538333 1.0451099229737513 1.0562732756381816 1.0396946632078286 1.1218204588148433 1.208065082611641 1.1461935039818132 1.0103262563163582 0.8489538660839089 0.9529600324673538 0.9293966744618888 0.8705750411922526 0.9843562055121494 1.0486368908247037
BellocLowndesMarie_ENG19121Belloc_1 0.9954473300046606 1.139069526505134 0.9880570238268361 1.0678014033553775 1.366501329369617 1.053352037997561 0.0 0.7678096273134591 1.00295604779803 1.2359889860909192 0.9306797344906205 1.140186737186269 1.1937222555773663 0.8922439502587852 0.9147114710325056 0.8561674526422314 1.183771559936386 1.0567061554088588 0.7356757409456901 0.9909184274033158 0.9906534279819166 0.9212031145390417 1.19680475694175 1.0207651966831206 0.8558583578522392 1.0594249988934257 1.060429635377168 1.0532707145246802 0.9991366862135892 1.1573415098592026 1.1753446612287703 1.024580652053468 0.8049976147193922 1.0280909846118718 1.2513687778316742 1.1562530871877035 1.00622627564129 0.8605904409963147 1.0075448838141703 1.088053366724925 1.0383015110764482 0.7486757687054034 0.8197626745619925 0.7010772327744546 1.2846182079278357 0.9998639388001465 0.7591940557312344 1.1599940737413381 1.5012028514451128 1.055792178504315 0.8394667068656552 1.2892836738207711 0.8249177649950157 0.8231080846335069 0.8472817951349605 1.3788389681316295 0.851051173992764 1.1449555912535692 1.3091335176724215 1.3452448667667745 0.8958716756507523 1.0116115417118012 0.9835487316525063 1.1535197225504594 0.8796191688341657 0.9629203463134313 0.8805693371937395 1.1103822104623173 0.9116914948521043 1.3802560231048273 1.0619832629876644 1.4569720406343905 1.1956193212308088 1.115508568741019 1.1197476864183418 0.8852762466763422 0.7705965522933623 1.102277409005517 1.2302142452819913 1.0064132380316138 1.0059735017559777 0.9870892812073742 1.1179510555833467 0.8741425473234529 1.0003734737214784 1.1447687580153099 1.091142472667119 1.1097920875754708 0.9753637249084649 0.8485700704772107 1.171327810203883 1.1784558937184584 1.0735334127289982 1.0291534274820615 1.321876987999595 0.9432659603120365 0.9764526909003934 0.8838892041326114 0.878257894197881 0.884562521037489
BensonEdwardFrederic_ENG18930Benson_1 1.1140041110277206 1.4259567454520925 0.5936852476371213 0.8597349116397803 1.5522619218799405 1.1501829757094815 0.7678096273134591 0.0 0.9245686842455446 1.220241694710152 1.1373488637766902 1.4287796992373232 0.6892974016278477 1.065908503156143 0.9916421036018465 1.0096370408227027 1.0062154726261372 0.9403811870841287 0.853469410266619 1.35260952905418 1.0723967313819613 0.7554656406750891 1.3384886642980627 1.282296778978037 1.0470414522821203 1.1009838992595462 1.2621328676727266 0.8593149479925966 1.2464355161285967 1.5135837214328531 1.3285059949960771 1.1285507833339958 1.1221428570150733 1.0860485471556243 0.8870812159754482 1.0548535200258915 0.8097299226750524 0.47395589061581916 0.4015195341454442 1.0313553682405305 0.53673309173841 0.45326413949004657 0.9994300421630401 0.5228784310273438 1.6321327816070295 1.12825859497568 0.4491593758748908 0.9700465076947337 1.5630337727538013 0.7646775984449847 0.9590572165698981 1.5653711002516413 0.8467012147326023 0.9472657414499163 1.151184920216512 1.3843584427722704 1.0594832252997632 1.5716039035621332 1.2221709912061485 1.8150236175437455 0.8644079403711148 1.2399134481360443 1.2787948265204305 1.2563121253275578 0.6121163858278301 0.4818351447020223 0.9094721982634218 0.7732143310676661 0.7199472023986261 1.7357088194664474 1.1628175226028066 1.90008927809537 1.5442485917869253 1.0751573498643052 1.3976607401509982 0.3833260390507837 0.5741760196699316 1.6569727296442256 1.5814060719420089 1.273248594360738 1.0218149581931828 1.472814098508076 1.1945323793655853 0.5024304640325428 1.079958984942659 1.0428863712523038 1.506377458668372 1.4275138027643233 1.0117242792700678 0.9275306970131354 1.6207325916859223 0.962531981743834 0.9017527696555862 0.9515046511929389 1.256443568637185 1.0496304122771685 1.2569370807049762 0.5865526001579234 0.5147873433932885 0.752963076928989
BensonStella_ENG19190Benson_1 1.4009281413571333 0.9488108058064714 1.0285299265000019 1.0741030098567532 1.0013839829468834 1.2115892342746277 1.00295604779803 0.9245686842455446 0.0 1.152869049445333 1.0126773905094812 1.023082003860591 1.1528073686576354 1.0135366518102735 0.9347961519918357 1.114913541591814 0.9139824368907589 0.8520209014817762 0.8545724150839851 0.7561281090132836 1.1718835498374223 1.357000113932591 1.181624046516153 0.9474216876894265 1.1347447232397405 0.939923777776028 1.1454089063376522 1.109317226046152 1.2034541018645228 0.8957810650725113 0.8384203962650355 1.042072241001182 0.7511083029143637 1.108158061835102 1.1332340498787805 1.1327486063458478 1.1216242551801279 0.848848945947464 1.051466534398492 1.1866191051981854 1.0000044130106385 1.059165027308874 1.0523909011629067 0.9532449846597059 0.9715975655061748 1.0566742045875621 1.0955262760559077 0.995347511311405 0.8748437813176551 0.9940829210879908 0.9275310540930188 1.1867618963926279 0.9293146193106065 1.057489787162886 0.9687737985405297 1.297828021048793 0.9790271241372778 1.1337324796013695 1.043768454833379 0.8326324005071863 0.742752073502683 0.9204754976661854 0.9985680333086586 1.4107909058529573 1.028987586114283 0.8037969740888987 0.7257793583734611 1.2492451523229227 1.209997056341252 1.0104250839785154 0.9981465464970288 0.9627550515550024 0.7236087589678766 0.9182436196812438 0.9891574030667212 1.0377864769895233 1.0991424917895543 1.0877064949748212 1.3256188226970191 0.8481891945670438 1.1439241462764906 1.0592322960833513 1.221207278859186 1.3815912394625733 1.2232035953274834 1.2026420160496545 1.0420067844952288 0.9549257924369449 0.9389311926568195 0.9870911557056776 0.8301960982850364 0.7097710046776846 0.7195073318742148 0.9164030183257758 1.2938854197544734 1.076558573384529 0.7925769785661589 1.3749615192920963 1.1994136936028028 1.2537815468316502
BlackmoreRichardDoddridge_ENG18640Blackmore_1 0.7848702605317289 1.078637796055565 1.0295670406254787 0.8316872262117072 0.9884190230326666 1.0863955739052171 1.2359889860909192 1.220241694710152 1.152869049445333 0.0 1.1418427017168054 0.890350777795198 0.8018230530491944 1.0451312686271494 1.0183911833422803 1.087447857401042 0.8910221741451227 1.20164619798579 1.1064156436916286 1.2513099257882194 1.1408549248257753 1.0835059066759656 1.0225451165437205 1.0706638739293008 0.8936387472133304 0.9920141198221276 0.9156044291275482 0.8443030833856674 0.8613095164954955 1.1738379604489657 1.238471158910519 1.2174266431066472 1.0904017282636809 0.9846140839272775 1.0685430731546415 1.2271897481168832 1.3154950469035245 1.1691880845073395 1.0372489028544856 0.7423845118028565 1.0761777158522043 0.8238641907688512 0.9967688621416723 1.0232353421407374 1.1149526038528084 1.1079524386830557 1.0842655428348562 1.0827069258575073 1.0369444139484805 1.1351331712321133 0.9212157276314634 0.7892234902807268 1.20432644849832 1.1798584660433393 1.2636035460770847 0.9363050381919127 1.1754230089511706 1.0537988591894834 0.7395821798920937 1.0586736725487422 0.9493054761338823 1.0947055144814286 1.10690307741635 0.717193553763718 1.1286489385204572 0.9419232998043547 1.2168611699439682 1.023181917079371 1.0735646645887469 0.9424157032915165 0.8593366513942552 0.8816689386837413 0.9709558960972334 0.824110489080626 1.0513640359024652 1.0278981921728214 1.0636570164236836 0.8913998791677574 1.028557693921567 1.0430668150616074 0.9278980600436655 1.0804439955030094 1.0617389290594745 1.1005332090815003 1.2028125250498973 0.9639117724170146 0.6815287272212539 1.0684609144752355 0.9919900097230905 1.038344010132442 0.8075474444359066 1.0304954721585473 1.2301386667391092 1.1036870588423016 0.9814083574116131 1.3349975306986994 1.0618372015465474 1.1059400374026636 1.0574870838415313 1.0984662436954553
