"word" "lemma" "pos" "combo_avg" "combo_mult" "combo_mult2"
"mean_same" 0.699688182540346 0.710362326024739 0.630643273384436 0.68023126064984 0.357042524278894 0.585163489775952
"mean_diff" 1.00553926794784 1.00537056799147 1.00653532962642 1.00581505518858 1.02583569633863 1.5535931868559
"mean_gap" 0.305851085407493 0.295008241966734 0.375892056241984 0.325583794538737 0.668793172059734 0.968429697079949
"sd_same" 0.14994303557805 0.153656516875279 0.155233452881743 0.148775498899845 0.215701013451077 0.341089426308354
"sd_diff" 0.0475914536695032 0.0475950794862501 0.106531613235093 0.0600272817705542 0.181747953128656 0.239887732092497
"error" 0.0537396039297059 0.0628880226168451 0.079696179215988 0.0559975487573234 0.048224619744361 0.0491775298631233
