"word" "lemma" "pos" "combo_avg" "combo_mult" "combo_mult2"
"mean_same" 0.899348341087021 0.810978714092305 0.707701159856945 0.80600940501209 0.52967576932286 0.332425955575526
"mean_diff" 1.01032891181828 1.01116337845557 1.0116815531509 1.01105794780825 1.04335799535663 1.57645050060981
"mean_gap" 0.110980570731254 0.200184664363266 0.303980393293957 0.205048542796159 0.513682226033766 1.24402454503429
"sd_same" 0.0738923360257648 0.100069042686544 0.105806217721078 0.0813420190327001 0.163294089995975 0.448276965871135
"sd_diff" 0.0544514708804844 0.062433925192064 0.132942371718139 0.0699669933024932 0.213668253078503 0.281690876154183
"error" 0.234632972858396 0.117380081209744 0.111821458957522 0.0957117738056608 0.0934523541406587 0.0446790190939181
