 ArnimBettinavon_DEU015_1 ArnimBettinavon_DEU022_1 AstonLouise_DEU010_1 AstonLouise_DEU012_1 AuerbachBerthold_DEU002_1 AuerbachBerthold_DEU008_1 AuerbachBerthold_DEU013_1 BahrHermann_DEU055_1 BallHugo_DEU095_1 BleibtreuKarl_DEU061_1 BoyEdIda_DEU074_1 BraunLily_DEU082_1 ChristenAda_DEU064_1 ChristLena_DEU093_1 ChristLena_DEU099_1 ConradiHermann_DEU056_1 DahnFelix_DEU044_1 DohmHedwig_DEU057_1 DohmHedwig_DEU063_1 DohmHedwig_DEU073_1 EbnerEschenbachMarievon_DEU027_1 EbnerEschenbachMarievon_DEU058_1 EbnerEschenbachMarievon_DEU100_1 EssigHermann_DEU078_1 FontaneTheodor_DEU035_1 FontaneTheodor_DEU046_1 FontaneTheodor_DEU051_1 FontaneTheodor_DEU053_1 FontaneTheodor_DEU059_1 FontaneTheodor_DEU066_1 FontaneTheodor_DEU070_1 FontaneTheodor_DEU071_1 FontaneTheodor_DEU088_1 FranooisLouisevon_DEU028_1 FranooisLouisevon_DEU033_1 FranooisLouisevon_DEU047_1 FreytagGustav_DEU011_1 FreytagGustav_DEU030_1 FreytagGustav_DEU048_1 GanghoferLudwig_DEU067_1 GanghoferLudwig_DEU085_1 GerstnckerFriedrich_DEU016_1 GutzkowKarl_DEU024_1 HahnHahnIdaGrnfinvon_DEU020_1 HeykingElisabethvon_DEU087_1 JanitschekMaria_DEU060_1 JanitschekMaria_DEU075_1 KellerGottfried_DEU036_1 KeyserlingEduardvon_DEU080_1 KeyserlingEduardvon_DEU097_1 KretzerMax_DEU069_1 KrnbergerFerdinand_DEU025_1 KurzHermann_DEU005_1 LewaldFanny_DEU021_1 MarlittEugenie_DEU037_1 MarlittEugenie_DEU040_1 MarlittEugenie_DEU041_1 MayKarl_DEU054_1 MayKarl_DEU081_1 MayKarl_DEU084_1 MeyerConradFerdinand_DEU032_1 MeyrinkGustav_DEU096_1 MeysenbugMalwidaFreiinvon_DEU086_1 MllhausenBalduin_DEU042_1 OttoLouise_DEU004_1 PolenzWilhelmvon_DEU062_1 RaabeWilhelm_DEU029_1 RaabeWilhelm_DEU031_1 RaabeWilhelm_DEU038_1 RaabeWilhelm_DEU049_1 RaabeWilhelm_DEU050_1 RaabeWilhelm_DEU072_1 ReventlowFranziskaGrnfinzu_DEU077_1 ReventlowFranziskaGrnfinzu_DEU090_1 ReventlowFranziskaGrnfinzu_DEU098_1 RilkeRainerMaria_DEU079_1 RuppiusOtto_DEU003_1 RuppiusOtto_DEU009_1 SackGustav_DEU083_1 SchnitzlerArthur_DEU091_1 SchnitzlerArthur_DEU094_1 SchopenhauerAdele_DEU018_1 SpielhagenFriedrich_DEU039_1 SpielhagenFriedrich_DEU043_1 SpielhagenFriedrich_DEU065_1 SpittelerCarl_DEU068_1 SpyriJohanna_DEU052_1 StifterAdalbert_DEU007_1 StifterAdalbert_DEU017_1 StifterAdalbert_DEU019_1 StifterAdalbert_DEU023_1 StifterAdalbert_DEU045_1 SudermannHermann_DEU092_1 TieckLudwig_DEU014_1 VischerFriedrichTheodor_DEU026_1 VischerFriedrichTheodor_DEU034_1 WassermannJakob_DEU076_1 WeerthGeorg_DEU006_1 WilleBruno_DEU089_1 WillkommErnstAdolf_DEU001_1
ArnimBettinavon_DEU015_1 0.0 0.22169490877853273 1.171895757046055 1.2192424340696923 0.8909956053338379 0.7639107973579338 0.6064709802227396 0.7500851502780679 1.2583330839584874 1.1227462283367728 1.2028662439882696 1.4279004270539213 1.1132764362627667 1.1924636802815913 1.0763399535088272 1.1309773266984826 1.2180934097800582 0.8642588422009553 0.9991587756197082 0.798858671919533 1.3342219153131156 1.1221976337569655 1.0661990539376902 0.9263190112912962 1.293978650593598 0.8347474272466038 1.1485977622661 1.0703320712074569 0.9402516498005518 0.9658315860632407 1.1455079341892236 1.2201666251673717 0.6667371372268488 1.3726357221745389 1.3327762415090079 1.280416441272597 1.1092804102083247 1.1375188158546672 1.015695131765834 1.1818316466481407 1.221761525430278 1.3255736799388569 1.3293485000600045 0.6854195647921453 0.9920423426381458 1.02366032576107 0.9684540463628472 1.1170509028040612 1.0928456208135042 1.0399260178711829 1.254708094593462 1.1568294056389852 0.7488473298006015 0.8712386351421306 1.2754660613912951 1.3764873105406281 1.388051190979836 0.5953280126878053 0.7223635962506679 0.7643938544825244 1.4327071006022498 0.8761046397821465 1.011846373788382 1.1855469626082866 0.9125431259374505 1.205722655958318 1.0238574915842573 1.1744672533234475 1.2667302816714598 1.373409856034206 1.2142542300761414 1.1970772114740078 0.6194184705104038 0.713093881720932 0.7872777309620577 0.5847892706550706 1.2538263474520666 1.2073574805706844 0.8750143816776667 1.3048525546824696 1.1175442894845493 1.2246622527589546 1.0726156970093161 1.015502518250381 1.107325117128358 1.1892390473884753 0.8408479870290629 0.932703135957207 0.9476849060799222 0.917381821886373 0.7873014536279223 1.1442826089026532 0.6995593857126161 1.0178355049270675 0.889972014217495 1.1411438604628705 1.0158212653839194 1.1507962479202825 0.8853673180695828 1.3389116738896387
ArnimBettinavon_DEU022_1 0.22169490877853273 0.0 1.1533175726495541 1.1840951924506637 0.8705317454179969 0.7855247662471403 0.6415570397577567 0.8162271990566266 1.377988707653119 1.1411339619313077 1.2064514445524817 1.5574876150747163 1.178829099358946 1.2009561934552826 1.16605063539249 1.0766399552709736 1.2503932998687832 0.8221845866181852 1.0164172066360657 0.82374191008215 1.3293792412435312 1.0619953860937192 1.0906366963277534 0.9933492555552866 1.300436575453484 0.9996788398725731 1.1799873762142157 1.0438741790355586 0.9726262541304899 0.9366094780627908 1.1068944109984618 1.2207804832048352 0.7067564308022494 1.2908721345048755 1.2982495041512394 1.3647674605484124 1.1435173584770781 1.1070796104123222 1.1524305912832424 1.3792462958068405 1.473920979251988 1.318222847127723 1.2580732691394247 0.7148602070239674 0.8381570100072128 1.0558877037251224 0.9969277882260501 1.076826858724495 1.2500906858880918 1.1271891702875045 1.1746615732871437 1.1244764960980205 0.735510161386943 0.7443457630379325 1.2543555699307853 1.306185084484358 1.3621770982907715 0.6017667552277931 0.6807732202871617 0.7553999918194826 1.4430520215493445 0.9753968313501418 0.9545375960439503 1.116377034477869 0.885512427788709 1.1653307734374607 0.8766586374296459 1.010609879344757 1.2403077975752064 1.2467427444687869 1.1268826395654814 1.114178825295979 0.627782582498942 0.5790571769359459 0.7576410041713207 0.6149265906821231 1.2024179903307606 1.123669887745708 0.9158109478410862 1.3070046778160391 1.1325751750642647 1.086459363950143 0.965779644965191 0.9299531423311884 0.9416297209278097 1.3351235197185838 0.904922604134482 0.8689864077793135 0.9654616854721891 0.8262890384433798 0.7446457345205632 1.233609577810613 0.8400232964104277 0.9705310951326127 0.8912145173707763 1.1888878562165632 1.1545906443541039 1.021906949638327 0.9691819891198582 1.238681510732795
AstonLouise_DEU010_1 1.171895757046055 1.1533175726495541 0.0 0.7183376170966118 1.2365194488601357 1.2675532199893638 1.337766147539584 1.2036410205130283 1.2069269208180917 0.9753431702290777 0.8743210063916486 0.7575955965641102 1.1363931215508756 1.3641058993200927 1.3845543409552983 1.0621067968684772 0.9422165056191868 1.1828013620344862 0.810328911685025 1.1948405552342953 0.8011099362513133 0.7419415466570536 0.9475621942889594 1.0583583986768665 1.1261548964517958 1.2226419620807227 1.2745120455298464 1.1791440445532286 1.2850373372959418 1.4143212569972914 1.1458939540477877 1.21090580894843 1.4027442743778187 0.894661572330926 1.2059173728403463 0.9892859679833894 0.8873033241503094 0.9352668649701542 0.9839254836708872 0.949493243348933 1.1261964051668907 0.8982556956733334 0.9943733182792468 0.8245490475592394 1.158568683137002 0.9198082931276113 0.8572200989447517 0.9822254497455833 1.0424222449872211 1.0868378243331003 0.8234861158295432 1.0660777327081168 0.8909242545863627 0.7279213319310459 0.872682290955999 0.7359532852390113 0.7837583243664247 0.8542560476419861 0.9018468796932099 0.9461359548024482 0.7980772811998563 0.814078124502262 0.7594141811549431 0.6248461587980828 0.875933710865047 1.1752368969826092 1.3273717324763743 1.1914495977463946 1.180951030698949 1.1007398667263875 1.2199857907690705 1.3055067358037804 1.2318870837821325 1.3109248024054523 1.134710758512657 1.2015279339328362 0.6876091856012447 0.6613167094158457 1.3334307521271007 0.6828008890949865 0.8184411405388897 0.8260779549682609 0.9079117683626824 0.8156793038498982 0.9942266446658641 0.8901213031176052 1.344892959757954 1.166054668516021 1.2437064281258714 1.0145286030357261 1.151420150430282 1.0932567176992087 1.4398742143187184 0.9324202657054367 1.2050147264791466 1.077002222824695 0.8583952472222572 0.9105105113379707 1.1736094682299174 0.7201300065613275
AstonLouise_DEU012_1 1.2192424340696923 1.1840951924506637 0.7183376170966118 0.0 1.320940313042486 1.321005866127787 1.7127077301406075 1.0891325498245372 1.1990535086139973 0.6634232215826877 0.7362860246929482 0.6343695956010242 1.1607909686868525 1.4077423955742188 1.2626720521527564 1.0795471291192917 0.7451987755533742 0.9331788651225434 0.9357029233975216 0.8327228042079938 0.7670866964000543 0.909578644688876 0.8191954514243787 1.1653584042358371 1.041362256948455 1.3492552502806558 1.5190291704933185 1.3299400077418544 1.6355592316525922 1.5834674349023745 1.070110144540677 1.2367076951978637 1.7596533923713364 0.5684104893251617 0.7188688199607527 0.6870374905762708 0.8927027652750932 0.7878347754095828 0.7825854397975582 0.9142472004468555 0.7490630722988239 1.2202773010979744 0.7191369354061875 0.7695015452001017 0.8459983291111981 1.022308421791833 1.069793837797261 0.796553812549132 1.2171674071172645 1.2440255357900802 0.8081809351518486 0.6427942586405007 1.3290369723882456 0.6897085917233782 0.9002291063069157 0.7105389187063308 0.6360673794613407 1.3342642994394955 1.3684354314365437 1.3496814113669722 0.5760095659091918 1.2107722056170205 0.6667756087273244 0.7788352848562473 1.0567968335564517 0.9889394288883758 1.4233172690703186 1.06815819842201 0.7714877145215416 0.705992621005225 0.9703880264159825 1.2184266492129945 1.4244416341149932 1.502880392505069 1.5631706533295846 1.2168601291003673 1.1536781129205183 1.1550815654973314 0.758787063909058 0.8991362852644343 1.376334609380915 0.6340061624082036 0.8501426781107836 1.0394850158348699 0.9634566033937102 1.0572730804837926 1.600584374770819 1.280474409639556 1.0176617359584048 1.2456470574053684 1.0007224252376765 1.0388520846402824 1.5282211057283206 0.725660676760737 0.9204370419534583 0.7815265530558486 0.9878968715923427 0.8747878488029157 0.9743355581495156 0.6499493751017247
AuerbachBerthold_DEU002_1 0.8909956053338379 0.8705317454179969 1.2365194488601357 1.320940313042486 0.0 0.5939702329787592 0.46091144574185977 1.045892223762661 1.133687310038036 1.1957928991299551 1.02535475502899 1.329569410623733 0.8636242175238313 0.8256263933173073 0.8181690325622143 1.1815389518311072 1.1728346580711313 1.153076813678014 1.0833907943801562 1.1956124878623846 1.1257804099809157 1.2276306511087582 1.1106587982894516 0.7920785837254962 1.1817689985502466 1.0870642587893569 1.0010288336871005 1.088764501789339 1.0933688697018416 1.0824880510440027 1.237412853905233 1.2122321500056146 0.9452861132040344 1.2143876690831181 0.9981703689746892 1.1027453059275794 0.9488816120485689 0.9002596703966778 0.878181452332465 1.0593167062617515 1.0509484592014546 1.0214767678487418 0.909355410137607 1.0921007275164853 1.1348371036153468 1.2206469416029584 1.1892597996876457 1.0147673953337641 1.1909486238316696 0.9624968558036558 0.8695830385418583 1.0806655418518587 0.7763924544381683 0.9998308881156757 1.097260021343108 1.1207082573022906 1.1446650186575293 0.9935723049226933 1.0582737747063595 1.065573340206768 1.1414750727549 1.2004784072948775 1.1182195664542636 1.243816394315689 0.809772622237486 0.7722267204509878 0.9493744406425492 1.0242901088740268 0.9498468490630562 1.1147869501748089 1.0427812611020604 1.060044476250244 0.911177606171476 0.9856750558055684 0.9595703749045731 1.0481772202922433 0.9897615039530743 1.0392040877013724 1.0855211882384603 1.2291315142148298 1.1809965548259622 0.9705785778376671 1.1363585049751244 1.1390121693423194 1.1275546206208482 1.0983343984922447 0.8000253660558395 0.834869733634849 0.9841723709575123 0.9747991340908869 1.0986603636611487 0.9598277882494706 0.840483871368282 1.1066036381571769 1.097826166658534 1.00275385801791 0.9330415303268645 0.889069149002681 0.9834130239341108 1.1281951969364818
AuerbachBerthold_DEU008_1 0.7639107973579338 0.7855247662471403 1.2675532199893638 1.321005866127787 0.5939702329787592 0.0 0.4711551717590256 1.014415777076887 1.009914063834395 1.117004064794607 1.2151930689855692 1.4146706769691433 0.7790452430361519 0.9151043827206798 0.9120703266949334 0.9329189794493512 1.1716652618278014 1.11592591370536 1.1557677704588531 1.105922554499513 1.1357963651311005 1.0900389895975253 1.145438944437948 0.8711486960442462 1.135844019643383 1.0995810573447744 0.9096193501653796 1.0775085980044616 0.961385655601363 0.7920779233392196 1.2195060562976607 1.0804978228108706 0.7457235971642902 1.3843739107667223 1.1152382679776973 1.3397775790432698 1.0662912117681482 1.017218525598138 1.1173671492333321 1.0913185457641488 1.1032898959121276 0.7678023033762774 1.163137159640015 1.23864851031308 1.1006369264543538 0.9238683463067066 0.9447997574310287 1.202068811917165 0.9301753779803364 0.9278872026683033 0.9831945994069443 1.0506428196828062 0.6771492749464985 1.1807733991976357 1.2543321188725163 1.2771376255213487 1.3129814338446852 0.7998818237893083 0.8560110776492037 0.9077369437201678 1.4022599975261731 1.1703114853450811 1.1608805985714388 1.2724364500551242 1.0100353865480973 0.8274770834153513 0.9696848245592454 1.153072440733938 1.1743237928354007 1.218669224063802 1.2088395234461526 1.1145459730279248 0.8681201028817368 0.7484493251444928 0.8033437156110361 1.0388302116495824 1.0519609484560932 1.033658125285592 1.3701170721686318 1.33022346301705 0.9913503323783284 1.1469297451953218 1.1812616446767623 1.1398061927138927 1.0323108929699325 0.9207837732236787 0.7333198845296608 0.9340488683919943 1.084764389140774 0.9559315202748131 1.0908767660876901 0.9920277656520056 0.7830121560648251 1.0920453533456411 0.87727562914581 1.0572368889491044 1.0421517773875484 0.9423076793891486 0.9854285216233372 1.2279075873369136
AuerbachBerthold_DEU013_1 0.6064709802227396 0.6415570397577567 1.337766147539584 1.7127077301406075 0.46091144574185977 0.4711551717590256 0.0 0.8518642337507372 1.0135964734256775 1.3721883500640557 1.2408388400608483 1.5213310072342225 0.6598451989105354 0.7235596040544529 0.8029444839123027 1.0433901238552228 1.3475334476046072 1.2008512818449262 1.142812805824233 1.1288967458435495 1.360323595485842 1.2159899920874686 1.2457755745027443 0.9051668695714479 1.227353638409165 0.6216766028647861 0.7513975150485284 0.8464153754400227 0.6054332883067294 0.6918922774423661 1.1674043476654496 1.0805022822753398 0.449375021249633 1.625173503566703 1.3723871535921832 1.515536213126554 1.1848185375682716 1.238291153726127 1.1474946685317373 1.1648736887048812 1.2736457353247153 0.9394424640812057 1.4485253144424535 1.1619428086027266 1.26796956548439 1.0698568616771695 0.9731545792857997 1.2879070582136232 0.9808681031839139 0.7916145401397235 1.2126996088712754 1.498948165430663 0.6950612030930414 1.1891851553362323 1.1856056463952318 1.3232788966296587 1.4218763837065316 0.7889707561210675 0.8435097110888169 0.8321589515272342 1.671831203644772 1.0471183360990428 1.1782302505564566 1.3649035925471298 0.9550434255989307 1.19837772715301 0.8534363237457918 1.0340797781927353 1.313725121943348 1.4701112982365296 1.22538334375193 1.0359720399518846 0.5264841039931853 0.6982245544921877 0.610619306795818 0.8115033542464445 1.0403156116011254 1.0701055659526526 1.2453566382416146 1.3951161584563205 0.9626198777864249 1.380741289611861 1.2403249493030444 1.134809164309388 1.2770370549589358 0.9711645198716339 0.4637433858281703 0.8489681227619715 0.8469071544374699 0.9150268894863045 0.8937603109012677 0.9879194972062157 0.5085554201437233 1.1357472256961414 1.095892135071557 1.32738210594998 1.1925265237817144 1.1111744354463902 1.1031494442663423 1.463189957325692
BahrHermann_DEU055_1 0.7500851502780679 0.8162271990566266 1.2036410205130283 1.0891325498245372 1.045892223762661 1.014415777076887 0.8518642337507372 0.0 1.2863682874913656 0.9470033416021594 1.2076863234419968 1.1853189362716363 0.9930071868917597 1.1216449279671492 1.1607845668903154 0.6808219001007121 1.479292555309757 0.7524192218314998 0.8524208933817966 0.7619410658561281 1.2687312015588414 0.9493444074660856 1.2103446126958428 0.9323630471557008 1.1882628180464898 0.9702904965960091 0.9732694661083859 0.9062865851095715 0.741822240572952 0.7339915035349458 1.1028911538618575 0.9637022629257236 0.6418668278361643 1.1737545105876805 1.0783321011603113 1.1729960539678337 1.4611217954440963 1.5249457413883225 1.4732772188800973 1.460374245742882 1.4329657991967026 1.2442639937522137 1.261331328868491 0.9147821957107417 0.8605982274746766 1.1781818320824844 1.0871388954374988 0.9083676345877486 1.230287335631384 1.1898553258224278 1.2272326194148984 1.099665404510299 1.1330825785679959 0.8764534630995162 1.3639329591658158 1.3729705747143557 1.4114337278265598 0.8795388123748019 0.8051747067991007 0.8772722382651452 1.4493324673317274 1.1447483463513253 1.1128673423438402 1.05757163931629 0.9586027156131051 1.1009965849311667 0.94866258723468 1.1026584004465998 1.2403028440051278 1.3506798764116588 1.2383397285398832 1.0640973515041112 0.6216269919032316 0.4584263893197949 0.7445906024991606 0.5253990271495548 1.39267516672959 1.3701699843375457 0.8835129868751267 0.9635254747467933 0.8979225360160363 1.0859473666061803 0.9590765351258068 0.9822164708754388 0.798690128902639 0.9209011341330359 1.0072534112534817 0.9695411076015663 0.9220857434903004 1.0482752790370333 0.7335355960153186 1.5572580281865365 0.7826021164552078 0.9818688509172003 0.8141435217135677 1.1157291170553882 1.179695477456134 0.904337128306795 1.2919773459942725 1.2655430302992408
BallHugo_DEU095_1 1.2583330839584874 1.377988707653119 1.2069269208180917 1.1990535086139973 1.133687310038036 1.009914063834395 1.0135964734256775 1.2863682874913656 0.0 0.8120937097670894 0.9227017115235273 0.8019724269386215 0.8551007150954831 0.5821273135605384 0.7874074381880912 0.7903698895850875 0.5231614511479331 0.9427468707496764 0.8983530097877638 1.0878540420444645 0.7384439976563699 0.8813644403061135 0.7822014439574596 0.838830639500155 0.875563403929223 0.955077150001639 0.8022184807438586 1.1599172714036883 0.9094716249780094 0.9647734160116979 1.0798641747361122 0.9566318038324775 0.9508052685986952 1.1662482088768722 1.0111557926259185 0.7733968797641877 0.8424996812544494 0.9190243415362256 0.925349718852762 0.5026583343161924 0.5675525928952154 0.9053387789272676 0.99715805208842 1.2207873398468736 1.560008165607488 0.7133976759863607 0.7266771910845993 1.4842421452103902 0.4006789753988381 0.640565511455246 1.1747581497588866 0.984160831179628 1.1074646445993814 1.541161130143543 0.9093908035037698 1.3201599262513004 1.1195936857899864 1.3359209547934379 1.304276196021175 1.2645974766225851 1.0204780970803482 0.8280877192757302 1.210886680137943 1.5357036322334254 1.4000870431873118 0.7900558759175447 1.2014359544962128 1.171539834576158 1.0569189528454488 0.8996966343764572 1.0289431228113821 0.9573354802456522 1.2352585483659635 1.3452574297668494 1.0590995030836332 1.3432433426002468 1.2052596651887268 1.1883513589888322 1.1568157643493446 1.1300934059129002 0.8897643165235938 1.1988455028556706 1.4332271627142927 1.4900618037995907 1.2655851170861292 0.6481238384571645 0.840699074189493 1.6019147985687412 1.2891323655879035 1.5941865344288237 1.5105740462371735 0.8637573553525347 0.9532319021003438 1.3270084991575817 0.8544345765949732 0.9674731829617166 0.8258450851003812 1.4111303509538564 0.7907278651323982 1.0793020124702124
BleibtreuKarl_DEU061_1 1.1227462283367728 1.1411339619313077 0.9753431702290777 0.6634232215826877 1.1957928991299551 1.117004064794607 1.3721883500640557 0.9470033416021594 0.8120937097670894 0.0 0.8733423144981036 0.6996163855663912 1.2006151750479928 0.947695442758064 0.9652861186337233 0.8207398215134091 0.6830356748481942 0.7754051838923961 0.9116404218737031 0.8257177447963098 0.9034116872692852 1.0033293468104483 0.9552703022413185 0.9499571303149347 1.0096931968623364 1.4224865059150553 1.203811062469937 1.261351054577444 1.2277524908535007 1.0278425977517112 1.079453839486587 0.9961660403687563 1.2655744140327594 0.7955213177170145 0.7938452794315627 0.7827084433043362 1.1578195891918817 1.0447695063581484 1.016375952752357 0.9607034816487693 0.7494686081591693 1.0537875770359446 0.703079913294269 0.7973938891718596 0.8379013928705183 0.9941781163214752 1.0385378446079248 0.8690626253582879 1.0167274042474446 1.0808323972806468 0.996084883820853 0.5867120275355857 1.3506628234537468 1.1884607534800011 1.0415708530390215 1.005726773605896 0.8721453264074192 1.2527263307449072 1.3072900646821592 1.3420825439361916 0.6412007167547836 1.0928854255075886 0.980868872695972 0.9190867920312789 1.141351201802629 0.9391607307882248 1.201995125327662 1.0320347393442542 0.976312584267216 0.7356756756625511 0.9452916588431298 1.037329662529957 1.367964642659151 1.1153470991645065 1.1014293747690487 1.492948000430214 1.3271175002836941 1.3538182456646999 0.7628818080091595 1.0156127604179146 1.168688870219007 0.7316593338929311 1.146440817771131 1.370398078090135 1.1935817650120144 0.7842191158436821 1.4459960179256148 1.5788943494352516 1.2830429480843757 1.5751807829202111 1.188771201607093 1.2129136207098652 1.29607764979961 0.9397446396868017 0.5960792183266678 0.7172392952666159 1.0098499867836357 0.9853656208355841 0.7896044990875928 0.6747482224539967
