 AbonyiArpad_HU12028_1 AbonyiLajos_HU13802_1 AbrahamErno_HU16529_1 AbraiKaroly_HU18411_1 AbranyiKornel_HU14548_1 AgaiAdolf_HU11795_1 AmbrusZoltan_HU05286_1 AndorMaria_HU11129_1 AsbothJanos_HU19000_1 BabitsMihaly_HU00600_1 BarsonyIstvan_HU12750_1 BartokLajos_HU16124_1 BeksicsGusztavne_HU16243_1 BenedekElek_HU08358_1 BeniczkyneBajzaLenke_HU14745_1 BeniczkyneBajzaLenke_HU14769_1 BeothyLaszlo_HU13445_1 BeothyZsolt_HU07718_1 BorossMihaly_HU16361_1 BrodySandor_HU00628_1 CholnokyLaszlo_HU05964_1 CholnokyViktor_HU07119_1 CsikyGergely_HU14125_1 CzobelMinka_HU17653_1 DegreAlajos_HU07693_1 DonaszyFerenc_HU11968_1 EotvosJozsef_HU00642_1 EotvosJozsef_HU03130_1 EotvosJozsef_HU04774_1 EotvosKaroly_HU16344_1 FayAndras_HU08163_1 GardonyiGeza_HU00662_1 GardonyiGeza_HU06982_1 GardonyiGeza_HU13387_1 GozsduElek_HU18535_1 GyulaiPal_HU00666_1 HermanOttone_HU14564_1 JokaiMor_HU02204_1 JokaiMor_HU05572_1 JokaiMor_HU05573_1 JosikaJulia_HU17873_1 JosikaJulia_HU17910_1 JosikaJulia_HU18964_1 JosikaMiklos_HU10230_1 KabosEde_HU17048_1 KadaElek_HU16355_1 KaffkaMargit_HU02028_1 KanyaEmilia_HU17999_1 KanyaEmilia_HU18993_1 KarinthyFrigyes_HU00719_1 KazinczyFerenc_HU00726_1 KelmenfyLaszlo_HU19006_1 KemenyZsigmond_HU00730_1 KemenyZsigmond_HU00731_1 KemenyZsigmond_HU05620_1 KovacsJozsef_HU16672_1 KoverIlma_HU13462_1 KrudyGyula_HU00763_1 KupaArpad_HU14315_1 KuthyLajos_HU07552_1 LovikKaroly_HU16600_1 LuxTerka_HU17694_1 MalonyayDezso_HU16123_1 MikesKelemen_HU00879_1 MikszathKalman_HU00898_1 MikszathKalman_HU00949_1 MikszathKalman_HU00954_1 MoraFerenc_HU00977_1 MoriczZsigmond_HU05060_1 NagyIgnac_HU07551_1 NagyIgnac_HU18153_1 NagyIgnac_HU19040_1 PalotasFausztin_HU16127_1 PekarGyula_HU14261_1 PetofiSandor_HU01009_1 PodmaniczkyFrigyes_HU07629_1 PremJozsef_HU16359_1 RakosiViktor_HU06784_1 RitookEmma_HU16824_1 SzathmaryKarolyP_HU14197_1 SzemereGyorgy_HU13316_1 SzomahazyIstvan_HU10428_1 TaboriRobert_HU16328_1 TelekiSandorne_HU17606_1 ToldyIstvan_HU07694_1 TolnaiLajos_HU14664_1 TormayCecile_HU17435_1 TorokGyula_HU09105_1 VachottSandorne_HU00011_1 VachottSandorne_HU00012_1 VachottSandorne_HU19018_1 VadnaiKaroly_HU07703_1 VasGereben_HU01115_1 VasGereben_HU01116_1 VasGereben_HU02143_1 VertesiArnold_HU14689_1 ViraghalmiFerenc_HU17960_1 WernerGyula_HU13606_1 WohlStefania_HU07729_1 ZiganyArpad_HU12359_1
AbonyiArpad_HU12028_1 -4.730986252707 -1.2589142869069008 -1.0837960854014197 0.4251860550486072 -0.6429657193246645 -0.3352891145721959 -0.7330957194084079 -0.47654465449247946 -0.22380489237841883 -0.7311287931181278 -0.49348922214783053 -0.651735786678342 -1.1956264271389345 -0.9711853795782971 -0.23565946015407815 -0.49007075656253707 -1.4252479607166095 -0.51963853639235 -1.035175336169293 -0.7972834787555358 -0.38400460536432646 -0.28128225376171534 0.11139547453035567 -1.15661916442972 0.1780153076734787 -0.2112443417260876 0.9997931143937152 0.8598970075605292 1.2691358687932235 -0.30766462037783837 0.552576493280568 -0.3391665352235504 -0.6454788236990096 -0.5076443776143527 -1.236975551580967 0.5061572313634058 -1.3750607174875156 0.1694217178909301 0.16262075285760594 -0.30684107340987476 -0.298024666417589 -0.13119038724271484 0.06400375364421643 0.6542663916101035 -1.3103744008655076 -0.9813499267185514 -1.2708385655074927 -0.3202155576411865 -0.6616509813202327 -1.0101592111976685 0.2425994453842311 0.32462038304537655 0.7379663324726681 0.6292004450632674 1.1510906058611003 0.3311162105235976 -1.2318859745990665 -0.11013686152366399 -0.4284533661878421 0.5496598276118118 -0.8257053415363032 -1.3635826078589608 -0.8765582332469828 -0.7508479860069002 -0.5878420125955374 -0.6070896993142781 -0.6470882328961929 -1.1150091388795016 -0.5850416410319775 0.46862470916603455 0.2548734686390948 0.3700975972593002 -0.5797578450064518 -0.5005888057781401 0.08702229962929589 0.6637989408559897 -1.1950490362341604 -0.5446262379483371 -0.7812991553387327 0.027273444886117597 -0.24518391401167366 -0.5513220518537268 -0.2832521678219671 -1.0826186535540532 0.6483522807450318 -1.4371013950596503 0.20195464502755409 -1.1891003387661332 0.22143804389971658 0.6508464028506603 0.4777582546403059 -0.8677606965917983 -0.6342397210464077 -0.19998493312525653 -0.730328790171186 -1.2030432175290386 0.3412257214800096 -0.6757172778287875 -0.69560888753405 0.5511579144699511
AbonyiLajos_HU13802_1 -1.2589142869069008 -4.730986252707 -1.4802700156999127 0.8822211299419676 -1.2227790405075576 0.1179326933610171 -1.1383707864960249 -0.9560896420711769 -0.2591028156275443 -1.1250633680149014 -0.31636870709295567 -0.3840177089244651 -0.9092908613525653 -0.4777882998325924 0.37705255474720106 0.09019599110991841 -0.725747204604893 -0.6233754062868101 -0.6444741173378983 -0.9197132096618493 -0.5941113611837522 -0.49940098106669517 0.09639926391522687 -1.6646929610950785 0.019314109030167552 0.3668346411053579 0.32105018595238016 0.4766622041736679 1.130456259354498 -0.7633526739157935 0.6903337194230651 -0.572247415119694 -0.9080963818553733 -0.3534283507850701 -1.2226277939354855 -0.21372152937220357 -1.1417205883361126 -0.4189675611183799 -0.2509601404500137 -0.7010733380771519 0.04269454435217207 0.09757756186647241 0.6132900841721765 1.5785169396447147 -1.7574119151228313 -2.274618351624634 -1.1037704389635754 -1.6050726553591836 -1.0568869334311244 -0.2769364974148961 0.37072464891529633 1.239446020788896 0.7876234299545926 1.195826779334802 1.2774668534590794 0.7371070419189707 -0.34648174084714173 -0.03954382804776517 0.14404856032346913 1.0971863592080617 -1.0001146222290083 -0.6606151265745224 -0.9436239127830869 -0.8079998829789858 -0.7615516347028259 -1.1425243938699476 -1.118624125416332 -1.3635141496829692 -1.2173720944437816 0.5875940486623756 0.29512895139439616 0.35785526299766957 0.3349454898561391 -2.0141957304217346 -1.3159898829896435 1.0788326594451103 -1.1828312411392665 0.2857122762645169 -0.45142140769951666 0.7299576895294615 -0.32435256415079605 -0.03287666658185198 -0.6632976290301619 -1.0005673915305222 0.8833537597814785 -1.477126026096275 0.387667562524723 -0.4754337039599568 1.500386162457026 0.5661947308786704 0.5569545882920085 -0.47793336635848743 -0.793739654340503 -0.7872511170275622 -0.49293497204180287 -1.8605653151702746 1.5637033262549782 -1.0888957221872004 0.18015524547163025 0.11924650099593134
AbrahamErno_HU16529_1 -1.0837960854014197 -1.4802700156999127 -4.730986252707 1.0912974945212095 0.19574461644821375 -1.6700904818106863 -0.8550387202904788 -1.0123338360311878 0.08649765434193742 -2.062837454277369 -1.2678744747577595 0.28691630060835227 -0.5632660103676629 -1.8170113058185824 1.4562877872822264 1.0840096173576887 -1.8329149781405742 -0.47891088335442317 0.17255662735652386 -0.6985957717422251 -1.236822044202085 -0.4969442655761243 -0.08566101409165373 -1.8625191218726789 1.3817779775362378 -1.2749842403091975 1.1492645827491461 0.8984537194151958 1.5587647133713578 -0.43923846871930045 0.9565713368281739 -1.7103541462528853 -0.7475062484516289 -1.7519048280352174 -1.335059685664056 -0.33265145712383565 -0.5957028980712862 -0.4792670976271374 0.12210673040018818 -0.8606689176676685 0.46584068258547157 0.09202325023534876 0.6214597697857958 1.450056703207936 -1.8899278093800225 -1.7897625922959977 -2.0158540577393516 0.5907244022305859 0.4685758174988289 -1.1933077296218584 1.0485248865258 1.4403019917965791 1.2674515853211425 1.1124624401513243 1.0047331777347162 1.1603528629392152 0.14752767235057582 -1.2936572043953602 0.008151647505494327 0.8492986276013564 -0.5141295244336774 -0.6776902440267552 -2.154765073774472 -0.5459753824595485 -1.2536522262464853 -1.0735892819723796 -1.3925710050960196 -2.156063334439334 -1.9931472429214183 1.2367418621007775 0.9547476110831149 0.6319131510512283 0.18406813648836098 -1.6985703054393948 0.008303107623362517 1.16635394586924 -0.29853089670452454 -1.6245767708503012 -1.355057287254023 1.2750410954255313 -0.19589980848143276 -0.35437381851637323 -1.0691237681402954 -1.0389638036035256 1.8497087450343823 -1.5697018735230728 -1.5869348603138085 -1.7241243838782776 1.5460805374567066 1.390630952821963 1.5300567011779318 -0.2980467492676428 -0.7816045750655627 -1.0544138910194958 -0.07299324147268113 -0.8431595506061427 1.0241538338413565 -1.296237284319335 0.623314628135292 -0.9202890563694566
AbraiKaroly_HU18411_1 0.4251860550486072 0.8822211299419676 1.0912974945212095 -4.730986252707 -0.0807824525385825 -0.3004683236671067 0.5419736780846528 -0.05736755836677685 -0.7466518581167252 0.6537506042672734 -0.6742299417193198 -0.5789454741582646 0.44015270634905096 -0.04329822941100016 -0.781229256734296 -1.0307536606021317 0.41118756559936526 -0.36921462902018415 0.281316523041898 -0.06670484604102214 0.1839927226363114 -0.6773980675944766 -0.1998380055720211 -0.0008269634304420162 -0.6878427376028768 -0.4684673416851424 -0.7749800903973635 -0.41290125198584865 -2.391354903444243 -1.0859535128140672 -0.34048608547630155 -0.17924646039887618 -0.45626667772580887 -0.9012895891854505 0.5524587860643393 -0.710565739431205 0.23564491393167475 -0.7352184914909757 -0.6459524254135667 -0.4360603233821808 -0.2436380220755873 -0.39738445551870005 -0.2611744612443272 -1.9260480204733603 1.1308586061727424 1.243103910256347 0.8259720756182246 -0.13745762526814403 -0.3798278889793496 0.2987390275699562 -0.6116895457121044 -1.1368436995078484 -0.8097934890117593 -0.6524085750206728 -1.4932821974369697 -2.1012467477531573 -0.2758221289274805 0.16234317276606552 -2.1245755429752364 -0.6541167839207813 -0.1335648911837545 -0.1018607771956697 0.432086204183138 0.14123542227517846 -0.24337024664684748 0.6769746217404192 0.8786142154876069 0.8247171317319842 0.7896297482836027 -0.7829020729708688 -0.5787950339491438 -0.930129130423686 -1.121964626336951 0.7848054729182917 0.11600636715211507 -0.6731136590073256 -0.4673029020059275 -1.5264461455143092 0.16006484263291001 -1.965647837595503 -1.6224945688373396 -0.0721410252188646 -0.816280706658398 0.42071212464868973 -0.46837738796301476 0.8663012014749987 -1.595534883225781 0.3035466945268091 -0.9418406217245011 -0.5309671342010394 -0.4297112705383322 0.5855528226665088 -0.12064345680972925 0.06983474713202042 -0.1189949149417766 0.3019305553437112 -1.557966735583912 -0.6769414651159349 -0.02930854988822707 -1.454688295694553
AbranyiKornel_HU14548_1 -0.6429657193246645 -1.2227790405075576 0.19574461644821375 -0.0807824525385825 -4.730986252707 0.7628707007676896 -0.8448200297917009 -0.12457742630686838 -0.9238668652263886 0.36515785901084374 -0.21290424008272096 -2.211352966591649 -1.841967506058139 0.5565364974243423 -1.2401163286124028 -1.5754029682984314 -0.24482856787072707 0.13870216230299337 -0.16976881693653953 -0.5110088901010561 -0.060137909600030126 0.3751654224537817 -0.6675153414211871 -0.45929200049889324 -1.2096025864156603 0.12332541168281978 -0.34574694024273006 -0.16647621181658756 -0.11168920564315693 0.19015934651601749 0.31759896762708906 1.012143272994289 0.14104396916403403 0.5408974136345756 -0.721812114708046 0.1287711665515803 -0.6156430389345424 0.3078753065829981 0.15960730817987143 0.23424426490542963 -0.8633694051974128 -0.5233436785692628 -0.24936512601977706 -0.0040836998527392435 -1.1040161379014073 -0.6231019442172725 0.5002643628069688 -1.2494082166395202 -1.1116201897681535 -0.41018705220222046 -0.5001930313048899 0.10463026710469671 -0.0951660998030555 -0.45474406353940294 0.07113365534312129 -0.46040402936952823 -1.606897198308088 0.7955120924318914 -0.17913652268619681 0.08659159599834852 -1.0946988995859552 -0.8660703154846336 -0.7089945686049413 0.021371332695841152 0.7945068555682291 -0.3505768560551091 0.22598713940086845 0.6326342808031394 0.043333017827638466 -0.06284750197870158 0.3083832630481577 0.11804200827447293 -0.9394608939103063 -0.9093345885014672 -0.8407278115664452 -0.4376490102423085 -2.2337766236327705 0.586264887189736 -0.17356765330671745 -0.5738664783799471 -0.7001423130592472 -0.2666723611374309 -1.0550469394968256 -1.0024454637212392 -0.9281619706498605 -0.12193739879661264 0.7670299552547282 0.34700029468509597 -0.006366168113316185 -0.3358462836866556 -0.49214378055269997 -0.4653206299483418 -0.2347647882156492 -0.1663151853505725 -0.7897636196745631 -1.4752983458614783 0.16639322152104155 -0.07081641345910315 -1.0915305596450138 -0.14178473116543813
AgaiAdolf_HU11795_1 -0.3352891145721959 0.1179326933610171 -1.6700904818106863 -0.3004683236671067 0.7628707007676896 -4.730986252707 0.19982670296757613 -1.103282129197148 0.8194995790492537 -0.3763875340916214 -1.8546098542604224 -0.4413374588561427 -0.17220557488394134 -1.193336521597525 1.182582064274294 1.5114573847228856 -0.9264438349031245 -0.7213230851014989 0.3159178669997952 -0.20242805849203724 -0.7458746925113279 -1.8142268924053675 0.21605053802160845 -0.25200757797132384 0.8526074354625808 -1.8224828842314509 0.8326425629968582 0.8077007535578098 0.35367212647014545 -0.8855931292480682 -0.6121648972383732 -1.876214941250965 -0.244033804587396 -2.0371646821628477 -0.32703705199418337 -0.5290729588403392 -0.9499470904802678 -0.932222821857151 -0.3883314602863201 -1.1943990720239763 1.221223880103974 1.3213699075570382 0.7671417789058971 0.26885078348449243 -0.3905473210394487 -1.5975866635933407 -0.6166395154925499 1.0746250192244586 0.4798636536693308 -0.7583149551820866 0.32292533485399255 -0.13396180084345033 -0.28866735851285236 0.5197503964528282 -1.005553206717863 0.3343638052504813 -0.047164171177953566 -0.6034936601209232 -0.6447688754096949 -0.6515889282116327 -0.356981095865161 0.32508385254075733 -0.7219434266206342 -0.2919555661381536 -1.5647316351645595 -1.185695178937877 -1.1440475779602755 -2.352611870728587 -1.2204635652071472 0.16848835794755906 0.010152179346423693 0.057604321022159434 -0.951492753487661 -0.588832219782411 0.2514139208026278 0.8597479758311652 -0.1534367055205011 -2.074344043224616 0.2134984492441144 -0.2794600889879263 -0.9691103037067603 -1.080347768452778 -1.1162275926036913 -0.06255666905120903 0.8326210174097156 -0.6717405384418098 -0.9796475358528806 -0.9413581917382168 -0.10669474087190274 0.8401778655727451 0.6890756008314429 0.7410519678724519 -0.2610327816159134 -0.656056393400305 0.12592397507700223 -0.14148825033228954 -0.4521869027640814 -0.8819232999512902 -0.23340085508390976 -1.5298161229485292
AmbrusZoltan_HU05286_1 -0.7330957194084079 -1.1383707864960249 -0.8550387202904788 0.5419736780846528 -0.8448200297917009 0.19982670296757613 -4.730986252707 -1.8112404451745128 -1.0625880512715227 -1.6657660400176348 -0.23609955807203734 0.04629544487086829 -0.24829502664888703 0.1541358048327081 0.13447863616580874 0.48868965834289935 -0.9971792395278597 -0.1854568686011366 0.4052071327437544 -1.4287123546533829 -1.293277491553511 -1.0483763286174819 -0.6444579875217865 -0.1400140001457612 0.07212890108612212 1.064665777426937 -0.305987987057424 -0.5771101301033112 0.04976502656861484 -0.47741235188407277 1.0576655252229423 0.2578800344848389 -0.894827560100909 0.8596380799511234 0.23427282176257241 -0.563319004077773 -0.10166373634185594 0.2617957311287656 -0.9236309909983224 -1.0294724486039377 0.5062976242373166 0.3389656320506623 0.09614758408198518 0.8647246339259869 -1.565251660789932 -0.5227873275109676 -1.7299603551776819 -0.8087574554457838 -0.6406113800061313 -1.3283807857928978 -0.16458169054082833 1.116853712691203 0.6848587666093031 -0.32521899712462254 0.4388340026699804 -0.2748283390572891 -0.6126640550856233 -0.3009591870958509 1.2190305929431473 0.8583960722348722 -1.2767728797733116 -0.9176076838674628 -0.4555765514593347 -1.2048068689907512 -0.15989457921939174 -1.4837250092019993 -1.149096346938301 -0.46820467032147456 -0.7077492538530654 0.06310647656212455 -0.38867932683309236 0.02594343211145893 0.14345779070024217 -0.550649773809265 -0.7212719528609943 -0.5141561468385081 -0.6977705982872506 0.6967184470219634 -1.2671458846527575 0.2879063019278782 -0.19170647087795406 -0.9374422930715142 -0.25948835821841437 -1.747602768606944 -0.6808397087827829 -0.5762564257834917 0.27814335491382375 -0.971464395366457 0.9739244837130564 -0.3451315010000484 0.23484827174659692 -1.4934161301356987 -1.1689938370365849 -0.7693492202204475 -0.46260765158495853 -1.008134243777914 1.5818927007304082 0.6466690400630875 -0.264537504983023 1.1511752270315487
AndorMaria_HU11129_1 -0.47654465449247946 -0.9560896420711769 -1.0123338360311878 -0.05736755836677685 -0.12457742630686838 -1.103282129197148 -1.8112404451745128 -4.730986252707 -0.45765447203491944 -1.025647400889612 -0.668683966368702 1.007434188190918 -0.1604519945722322 -0.21070793411928612 0.7025980062324084 0.7289080874727345 -0.48574987010815274 0.209574008144141 0.4337075951250348 -1.181087732053415 -0.9361144532837331 -2.1128820237846786 0.08324391512188113 0.16589521545352892 0.4292068701330466 -0.4208459523342992 -0.413507320081118 0.23104753285395013 0.06051428197466497 -0.9790236185192744 0.21925709864369694 -0.5855698791055685 -0.8039573167273208 0.6119968191399074 0.030979062602427887 -1.1305672508138107 -0.14759417451104134 -0.15196951224218408 -0.18736051588681632 -0.8077671510493578 0.6113695617791404 0.6011706187771243 -0.008899079130080785 0.26882366360134946 -0.810548771598178 -0.5984096197498565 -1.702116063090745 -0.6274783039447429 -0.5379958932636879 -1.3566525888743604 0.6260749104483014 1.1097957228309523 0.599185662066534 0.103406551819372 -0.1356630861097848 -0.47843673409890564 0.2914600909528764 0.05479197317535974 0.3011267021194964 0.5522815877045831 -1.0580640603048883 0.10215040547302041 -0.2948487343789341 -1.1741700349272712 -0.2801347308614262 -1.481242459740198 -1.3890474413257967 -1.0509019208678116 -0.4610331241142281 -0.5045854597428869 -1.1138160393706114 -0.6232635612597008 0.05581148301665519 0.3613615764014699 -0.20976973362528306 -0.3561665605132473 0.03569845480791367 -0.029947465821615022 -0.31042749166519 0.00956878109348157 -0.6527511821381382 -0.2738776785504869 -0.67057297467703 -1.7993728508280034 0.22287253232434387 -0.16579161473884288 -0.3693504051961199 -0.7041343077399069 0.7830558410753985 0.01777753428001757 0.2586525157100776 -0.653727358149368 -1.5546556880060645 -1.2016753866849181 -0.5538049140691552 -1.6194718013144789 1.293193443706162 0.2523063074513934 -0.12358886050975244 0.3068667923621579
AsbothJanos_HU19000_1 -0.22380489237841883 -0.2591028156275443 0.08649765434193742 -0.7466518581167252 -0.9238668652263886 0.8194995790492537 -1.0625880512715227 -0.45765447203491944 -4.730986252707 -0.8440750829187482 0.04638104670734898 -0.07831638208365121 0.08920603907332252 0.7366122603807096 -1.7803192814164233 -1.0802362493054931 0.4272242620235561 -0.6472337575089018 -0.12759606066818557 -0.18140926556025702 -0.5228021251478461 -0.6195502327296727 -0.6433354447017203 -0.006299296453064157 -0.9437759824036221 -0.40087759367282344 -0.47673439569421683 -1.8742609966601156 -1.1074505885874744 -0.01784685152115039 -0.14628986640848549 0.33871996760588813 0.49610732453719886 0.9779850198652953 0.21704851917079984 -0.022669995827035692 -0.08025726094819864 0.6448508841632045 0.262152120700199 0.3963288166164655 -0.9047855624303213 -0.7909599809797732 -0.9167612576085402 -0.8778227361780526 0.045602954197328044 0.7321429782041894 -0.34594662303588564 -1.5074726081673195 -1.3389161716249633 -0.02896078168956329 -1.1384373737796447 -0.7448098229042146 0.1053597431532495 -1.1072484494361792 -0.10463039825885596 -0.827064980686823 -0.4897593077271165 0.056209642793944636 -0.21260077117635723 -0.8125035769822653 0.4626038733237419 -0.532013820301552 -0.03629025862696015 -0.32009945600848355 1.0300322431959887 0.8623037763006737 1.14274654358033 1.2109498136384813 0.6272217122275736 -0.4730578219936574 -0.512493909961665 -0.07401506068130716 -0.05656317362575796 0.23620097771553233 -0.0861241768688208 -1.3704092782816748 -0.737557965022619 0.4710266419865194 -1.5741369316415088 -0.8916384094542179 -0.371760976667553 0.1632357297525171 -0.06211010593004989 -0.32619367226990775 -1.8088492326029488 0.3917914448997583 -0.09531385460006664 0.26976625411065086 -1.1514588639609786 -2.0905769741729023 -1.5433460746555319 -1.0446867731928093 0.07394565393699952 0.7090491906214442 -0.27001334129102816 -0.07291813235391305 -0.49421327467015064 0.3030475519254498 -0.9891013059711905 -0.16556903984866295
BabitsMihaly_HU00600_1 -0.7311287931181278 -1.1250633680149014 -2.062837454277369 0.6537506042672734 0.36515785901084374 -0.3763875340916214 -1.6657660400176348 -1.025647400889612 -0.8440750829187482 -4.730986252707 -0.8608003050845449 0.6815857952896677 -0.16609466908011256 -0.8501758468617291 0.7354388908616762 0.6274876617740884 -1.8428111230058606 -0.7813666427622608 0.6009899512944441 -1.6704754102924575 -1.970413660738215 -0.683273875609837 -0.19199375480253505 -0.952961068179409 0.648839696996521 -0.20114466199612693 0.5126554360747185 -0.369574400343703 0.9026430590098504 -0.08959359141941653 1.127683082026304 -1.3030064453469867 -0.8826798223519345 -0.48263314940358565 -0.9628455732845935 -0.5165249137011307 -0.48027206125837835 -0.04261430165190839 -0.48779300229851996 -1.0063947713000176 0.8870158087153863 0.9824454445903608 0.7780125008053144 1.0508251843751253 -2.0364834582115017 -0.14613972830051114 -2.6205468980089734 0.24001164073269024 0.3289755902494613 -2.0769209728407505 0.21852183691153518 0.9563838199497737 0.42008430912090533 0.0886588711060097 0.8829763355084993 1.3515825888223965 0.09901606200945712 -1.975645158289673 0.5049271005848902 0.5703523513468879 -0.2843950863737865 -1.0315104623684128 -1.277737024578409 0.005040814763960636 -1.0715890763694915 -0.9758492279836349 -1.2424533119134609 -0.9898043340477765 -1.6335565827270113 0.9681655627588098 0.5271131534729887 0.9586459807612394 0.6570675637070376 -1.3356703099624314 -0.46588400145619635 0.47903623751740726 -0.2055254218224076 -0.7690677701693251 -2.636544042619427 1.031149339173398 0.6174315646468166 -1.1818284235342045 -0.16372593689177237 -1.153175851012351 0.6067231009736931 -0.747215108465249 -1.702229703163985 -2.2013850426713697 0.6204001398011982 0.24342841203238186 0.6040179479471146 -1.2234210000833168 -0.286845243073162 0.030086451449925264 0.5891587992037484 -0.17345378433663056 1.2232837092813431 -0.17130640273392134 0.09878817247475588 0.025688101599490427
