"," "le" "de" "." "et" "un" "être" "que" "à" "il" "avoir" "ce" "ne" "son" "du" "se" "je" "en" "elle" "!" "qui" "pas" "—" "vous" ";" "dans" "tout" "..." "au" "lui" "pour" "faire" "?" "me" "plus" "la|le" "mon" "dire" "mais" "sur" "on" ":" "avec" "par" "–" "comme" "si" "bien" "nous" "«" "»" "y" "pouvoir" "aller" "voir" "tu" "sans" "même" "moi" "vouloir" "savoir" "où" "venir" "leur" "autre" "deux" "cela" "petit" "homme" "madame" "prendre" "grand" "celui" "m" "votre" "quelque" "ou" "là" "quand" "la" "--" "encore" "femme" "rien" "jour" "devoir" "œil" "trouver" "jeune" "te" "bon" "peu" "main" "donner" "dont" "passer" "puis" "mettre" "parler" "falloir" "heure" "croire" "donc" "répondre" "aussi" "demander" "après" "aimer" "non" "monsieur" "chose" "point" "temps" "être|suivre" "fille" "ton" "laisser" "entendre" "jamais" "notre" "seul" "sous" "enfant" "fois" "beau" "chez" "alors" "toujours" "tête" "regarder" "car" "premier" "père" "ami" "rester" "cœur" "vie" "arriver" "tenir" "mère" "jusque" "coup" "moment" "oui" "très" "quel" "porte" "ah" "vieux" "voix" "vers" "moins" "connaître" "devant" "trop" "attendre" "penser" "maison" "rendre" "air" "sembler" "ni" "depuis" "ainsi" "entre" "monde" "sentir" "vivre" "pauvre" "comprendre" "sortir" "personne" "fort" "mot" "trois" "nouveau" "reprendre" "contre" "revenir" "tant" "entrer" "ici" "paraître" "bras" "chercher" "déjà" "peut-être" "porter" "nuit" "avant" "partir" "christophe" "enfin" "eh" "dit-il" "soir" "chambre" "amour" "près" "suivre" "lequel" "devenir" "assez" "arrêter" "dieu" "nom" "côté" "perdre" "toi" "voilà" "comment" "jeter" "regard" "sourire" "lever" "peine" "maintenant" "pied" "mieux" "pendant" "pourquoi" "oh" "gens" "eux" "mourir" "an" "rire" "écrier" "mademoiselle" "dernier" "tomber" "cependant" "appeler" "mort" "lorsque" "beaucoup" "quitter" "place" "idée" "apercevoir" "rue" "mal" "maître" "aucun" "parole" "terre" "haut" "fils|fil" "bas" "quoi" "lettre" "paris" "cher" "seulement" "esprit" "loin" "vrai" "instant" "noir" "blanc" "commencer" "ouvrir" "parce" "visage" "presque" "montrer" "recevoir" "monter" "âme" "matin" "doute" "raison" "asseoir" "plein" "reconnaître" "pensée" "fortune" "heureux" "milieu" "cheval" "affaire" "mille" "autour" "ailleurs" "garder" "écouter" "chaque" "souvenir" "frère" "courir" "@card@" "eau" "droit" "continuer" "finir" "tourner" "effet" "pierre" "longtemps" "apprendre" "certain" "famille" "servir" "long" "dit-elle" "fond" "écrire" "tel" "oublier" "comte" "bout" "pousser" "besoin" "baron" "plaisir" "roi" "dame" "jouer" "joie" "descendre" "tour" "silence" "gros" "marcher" "mari" "table" "tendre" "cacher" "tirer" "lire" "crier" "force" "lieu" "derrière" "rentrer" "sœur" "abord" "route" "pourtant" "pays" "argent" "-ci" "souvent" "ville" "retourner" "fait" "marquis" "dès" "fenêtre" "malgré" "sorte" "cent" "occuper" "or" "quatre" "fin" "causer" "franc" "lit" "frapper" "bruit" "cri" "prince" "rencontrer" "corps" "conduire" "part" "bientôt" "garçon" "bonheur" "mois|moi" "manquer" "chemin" "bois" "face" "sûr" "permettre" "mauvais" "ajouter" "peur" "ordre" "songer" "jacques" "ciel" "mouvement" "répéter" "lèvre" "souffrir" "vite" "minute" "retrouver" "feu" "joli" "doux" "aussitôt" "oser" "remettre" "rouge" "suite" "question" "rappeler" "compter" "gagner" "année" "figure" "aujourd'hui" "tuer" "larme" "épaule" "longue" "front" "avancer" "grâce" "autant" "plusieurs" "façon" "secret" "surtout" "sentiment" "rose" "envoyer" "offrir" "coucher" "moyen" "cinq" "tard" "essayer" "dix" "soleil" "agir" "craindre" "pleurer" "apporter" "capitaine" "voiture" "honneur" "tandis" "approcher" "possible" "partie" "prier" "élever" "oncle" "sauver" "marguerite" "pareil" "duc" "cause" "être|sommer" "ancien" "empêcher" "manger" "travail" "dormir" "chacun" "ombre" "salon" "oreille" "changer" "bouche" "demain" "espérer" "lendemain" "travers" "profond" "(" "cheveu" "cour" ")" "france" "jeanne" "présenter" "garde" "voici" "malheureux" "geste" "poser" "tromper" "auprès" "état" "disparaître" "pièce" "dîner" "château" "livre" "murmurer" "raconter" "toucher" "échapper" "arbre" "froid" "sang" "payer" "français" "puisque" "fermer" "général" "triste" "second" "lumière" "salle" "reste" "saisir" "jardin" "terrible" "abandonner" "décider" "serrer" "soldat" "fleur" "refuser" "travailler" "valoir" "pâle" "expliquer" "relever" "malade" "vérité" "plaire" "mur" "coin" "hôtel" "vue" "accepter" "battre" "deviner" "douleur" "éloigner" "colère" "adresser" "malheur" "maman" "présent" "riche" "impossible" "embrasser" "docteur" "étonner" "interrompre" "douter" "éprouver" "charger" "demeurer" "taire" "emporter" "intérêt" "retenir" "traverser" "promettre" "prononcer" "mariage" "signe" "service" "passion" "découvrir" "défendre" "revoir" "surprendre" "manière" "histoire" "papier" "étendre" "large" "placer" "bête" "vif" "soit" "journée" "voisin" "chef" "retirer" "vent" "calme" "simple" "soin" "ennemi" "tante" "plutôt" "nature" "bleu" "ensemble" "désir" "bord" "couvrir" "assurer" "maître|maîtresse" "âge" "attention" "boire" "doigt" "vingt" "escalier" "hasard" "mer" "appuyer" "brave" "habitude" "émotion" "reine" "robe" "six" "musique" "juste" "présence" "étranger" "visite" "libre" "juger" "belle-rose" "effort" "ellénore" "voyage" "ignorer" "chanter" "attacher" "cousin" "marche" "chien" "genou" "vraiment" "henri" "quelqu'un" "séparer" "afin" "charmant" "compte" "campagne" "glisser" "foi" "annoncer" "étrange" "courage" "ouvrir|ouvrer" "former" "sombre" "parmi" "avouer" "amener" "quant" "sonner" "contraire" "tranquille" "au-dessus" "volonté" "accompagner" "prêt" "remarquer" "jambe" "entier" "dehors" "marier" "poitrine" "pencher" "trembler" "baiser" "conversation" "cas" "vivement" "sens|sen" "entourer" "suffire" "parfois" "guère" "sien" "village" "éclairer" "sérieux" "léger" "grave" "retour" "mêler" "auquel" "foule" "importer" "bernard" "diriger" "doucement" "caractère" "sujet" "domestique" "existence" "gauche" "répliquer" "désirer" "départ" "poursuivre" "peuple" "sauter" "situation" "danger" "préparer" "frédéric" "noble" "charles" "propre" "rêve" "ensuite" "jurer" "promener" "guerre" "chapeau" "meilleur" "forme" "officier" "baisser" "apparaître" "beauté" "debout" "diable" "rouler" "clair" "pendre" "briser" "combien" "engager" "arracher" "catherine" "faute" "pénétrer" "fer" "église" "amuser" "aider" "fixer" "atteindre" "paul" "expression" "huit" "compagnon" "jean" "robert" "semaine" "nommer" "fier" "brusquement" "réponse" "arme" "livrer" "œuvre" "parvenir" "fou" "messieurs" "ligne" "louis" "adieu" "nul" "occasion" "paysan" "remplir" "acheter" "attirer" "pardonner" "qu'" "confiance" "endroit" "crime" "forêt" "naturel" "appartement" "presser" "ressembler" "scène" "ferme" "hésiter" "intérieur" "moindre" "partout" "princesse" "objet" "secouer" "soulever" "court" "obliger" "chagrin" "goût" "mesure" "trait" "autrefois" "inconnu" "projet" "forcer" "troubler" "déclarer" "cesser" "avenir" "épouser" "couper" "quelquefois" "tendresse" "médecin" "achever" "parents" "obtenir" "prix" "conseil" "agiter" "choisir" "est-il" "art" "posséder"
"AchardAmedee_FRA04301Achard_1" 6.81 6.42 4.51 3.93 2.21 2.07 1.54 1.61 1.49 1.75 1.45 0.89 1.05 1.62 1.29 1.31 1.22 0.88 0.17 0.62 0.68 0.57 1.29 0.67 1.16 0.6 0.53 0.13 0.72 0.51 0.39 0.34 0.4 0.47 0.32 0.46 0.59 0.31 0.6 0.64 0.28 0.15 0.32 0.25 0 0.26 0.33 0.32 0.14 0 0 0.22 0.21 0.15 0.21 0.74 0.18 0.07 0.15 0.14 0.19 0.23 0.17 0.15 0.18 0.19 0.03 0.16 0.08 0 0.18 0.21 0.06 0.21 0.19 0.24 0.27 0.1 0.13 0.08 0 0.12 0.03 0.16 0.12 0.09 0.2 0.06 0.1 0.24 0.15 0.07 0.33 0.09 0.1 0.16 0.13 0.1 0.14 0.09 0.06 0.05 0.15 0.11 0.06 0.09 0.08 0.18 0.03 0.14 0.14 0.1 0.13 0.09 0.11 0.08 0.08 0.11 0.06 0.01 0.01 0.09 0.28 0.05 0.08 0.03 0.04 0.12 0.14 0.1 0.03 0.08 0.32 0.08 0.04 0.2 0.06 0.1 0.06 0 0.06 0.08 0.02 0.07 0.08 0.02 0.06 0.04 0.05 0.08 0.11 0.06 0.03 0.07 0.01 0.07 0.1 0.04 0.08 0.06 0.05 0.13 0.07 0.05 0.14 0.04 0.08 0.1 0.08 0.09 0.05 0.03 0.05 0.1 0.07 0.04 0.19 0.05 0.02 0.06 0.03 0 0.04 0.14 0.06 0.07 0.06 0.05 0.05 0.11 0.12 0 0.03 0.06 0.13 0.01 0 0.01 0.06 0.06 0.02 0.02 0.02 0.07 0.16 0.08 0.06 0.06 0.1 0.02 0.02 0.02 0.1 0.1 0.05 0.03 0.07 0.08 0.04 0.02 0.06 0.04 0.04 0.05 0.01 0.11 0.06 0.09 0.15 0.01 0.05 0.05 0.03 0 0.08 0.04 0.05 0.01 0 0.04 0.01 0.02 0.09 0.01 0.02 0.05 0.02 0.15 0.04 0.03 0.01 0.06 0 0.03 0.02 0.08 0.04 0.04 0.03 0.01 0.03 0.04 0.05 0.04 0.01 0.01 0 0.02 0.05 0.01 0.04 0.03 0.04 0.08 0.04 0.01 0.04 0.02 0.06 0.16 0.04 0.07 0.1 0 0.05 0.04 0 0.08 0.03 0.03 0.06 0 0.03 0.03 0.02 0.05 0.01 0.07 0.06 0.01 0.01 0.04 0.03 0.03 0.02 0.03 0.03 0.02 0.09 0 0.03 0.01 0.03 0.01 0.01 0.05 0.01 0 0.03 0 0.03 0.02 0.05 0.03 0 0.02 0.03 0.03 0.05 0.05 0 0.03 0.01 0.05 0.01 0.1 0.07 0.11 0 0.08 0.01 0.01 0.04 0.05 0.03 0 0.01 0 0.05 0.01 0 0.01 0 0.04 0.03 0.01 0.02 0 0.01 0.03 0.06 0.01 0.01 0.06 0.03 0.02 0.02 0.03 0.16 0.01 0.02 0 0.09 0.07 0 0.01 0.04 0.01 0.04 0.02 0 0.01 1.04 0.06 0.02 0.01 0.05 0.02 0.02 0.01 0.01 0.01 0.01 0.04 0.04 0.01 0.04 0.01 0.03 0.01 0 0.01 0.04 0.02 0 0.01 0.01 0.05 0.07 0.01 0.06 0.02 0.02 0.03 0.02 0.01 0.01 0.03 0.06 0.01 0.01 0.02 0 0.01 0.02 0 0 0.05 0.02 0.04 0.02 0.02 0.01 0 0.01 0.03 0.04 0.04 0 0.01 0.05 0.01 0.01 0 0 0.01 0 0.03 0.01 0 0.03 0.03 0.03 0.03 0.03 0.06 0 0.1 0 0.04 0.02 0 0.02 0 0.03 0 0.03 0 0 0 0 0.01 0.02 0.01 0.02 0.02 0.01 0.01 0.01 0.04 0 0 0.02 0.03 0.05 0.03 0.01 0.02 0 0.02 0 0.02 0.01 0.01 0 0 0.01 0.02 0 0.01 0.01 0 0.02 0.1 0 0.01 0.01 0.05 0.03 0.01 0.01 0 0.03 0.02 0.03 0.02 0 0.01 0.02 0.01 0.05 0.01 0.01 0 0.05 0.02 0 0.02 0.01 0.01 0 0 0.04 0.04 0.01 0.05 0 0.01 0.01 0 0.01 0.05 0.02 0.04 0.01 0 0.05 0 0.02 0.02 0.02 0.02 0 0.01 0.02 0.01 0.02 0.02 0.01 0.01 0.03 0.02 0 0 0 0.02 0.01 0.02 0 0 0.05 0.03 0.02 0 0 0.02 0 0.01 0 0.04 0.01 0.01 0.02 0 0.01 0 0.03 0 0.01 0.05 0.01 0 0.02 0 0.06 0.06 0.01 0.03 0.01 0 0 0 0.03 0.01 0.3 0.01 0.01 0.01 0.01 0.01 0 0.01 0 0.01 0.05 0 0 0 0.01 0.02 0 0.03 0.01 0.01 0.01 0.02 0.05 0.02 0.01 0.01 0.01 0.04 0.02 0 0 0.02 0.01 0 0.01 0.01 0.01 0.01 0.02 0 0.01 0.01 0.01 0.02 0 0 0.01 0.01 0.01 0.02 0.02 0 0 0.03 0.03 0.02 0.01 0.05 0.04 0 0.01 0 0.03 0 0.03 0.02 0.01 0.02 0.01 0.01 0 0.01 0.03 0 0 0.01 0 0.01 0 0.01 0 0.01 0 0.06 0.01 0.01 0 0 0.03 0 0.01 0.02 0 0 0.04 0.03 0.03 0.02 0.01 0.01 0.02 0 0 0.02 0.02 0.04 0.02 0.02 0.02 0.02 0 0.02 0 0.01 0.01 0 0 0.02 0.01 0 0 0 0.02 0.03 0 0 0 0.01 0 0.02 0.03 0 0.02 0.01 0 0.02 0.03 0 0.01 0.02 0.01 0.01 0.04 0.01 0.01 0 0 0.01 0 0.01 0 0 0 0.01 0 0.04 0 0.01 0.03 0.03 0 0.03 0.01 0 0.04 0.02 0.01 0.04 0 0.01 0.01 0 0.03 0 0.08 0 0 0.01 0 0 0.01 0.01 0.01 0 0 0 0.01 0 0.01 0.01 0.01 0.01 0.01 0 0.01 0
"AchardAmedee_FRA04301Achard_10" 5.66 6.63 4.82 5.2 1.91 2.1 2.05 1.5 1.71 1.52 1.56 1.26 0.91 1.29 1.09 1.47 0.97 0.81 0.36 1.01 0.93 0.57 1.9 1.06 0.98 0.59 0.58 0.18 0.63 0.67 0.39 0.42 0.63 0.55 0.24 0.43 0.31 0.45 0.47 0.58 0.29 0.24 0.23 0.31 0.04 0.22 0.23 0.31 0.1 0 0 0.21 0.23 0.18 0.27 0.2 0.14 0.09 0.18 0.12 0.14 0.33 0.15 0.12 0.18 0.3 0.01 0.17 0.15 0.48 0.15 0.06 0.08 0.81 0.17 0.08 0.13 0.09 0.18 0.07 0 0.14 0.11 0.12 0.07 0.03 0.09 0.05 0.09 0.07 0.06 0 0.21 0.11 0.14 0.07 0.07 0.12 0.15 0.15 0.06 0.04 0.02 0.1 0.02 0.06 0.14 0.05 0.05 0.18 0.05 0.03 0.05 0.13 0 0.03 0.1 0.13 0.04 0 0.09 0.13 0.16 0.09 0.07 0.1 0.06 0.05 0.15 0.08 0 0.14 0.04 0.08 0.1 0.16 0.06 0.05 0.1 0.02 0.07 0.19 0.08 0.02 0.05 0.05 0.11 0.08 0.05 0.09 0.17 0.07 0.08 0.05 0.01 0.08 0.06 0.07 0.1 0.09 0.06 0.01 0.01 0.02 0.11 0.04 0.06 0.04 0.02 0.06 0.05 0.05 0.08 0.06 0.08 0.05 0.15 0.07 0.02 0.03 0.06 0.04 0 0.05 0.09 0.07 0.04 0.05 0.06 0.07 0.09 0 0 0.16 0.2 0.03 0.04 0.01 0.05 0.1 0.06 0 0.05 0.08 0.06 0.14 0.09 0.1 0.09 0.1 0.03 0.15 0.06 0.09 0.07 0 0.03 0.11 0.01 0 0.01 0.08 0.05 0.05 0.03 0.01 0 0.12 0 0.04 0.1 0.03 0.04 0.08 0.01 0.02 0.05 0.05 0.01 0.03 0.01 0.04 0.01 0.03 0.03 0.1 0 0.05 0.08 0.03 0.03 0.08 0.03 0.03 0.04 0.04 0 0.07 0.01 0.02 0.03 0.05 0 0.07 0 0.01 0.07 0.01 0.06 0.02 0.02 0 0.01 0.01 0.03 0 0.01 0.01 0.07 0.11 0.05 0.08 0.07 0.03 0 0.01 0.01 0.06 0.07 0.09 0.04 0.06 0.02 0.04 0.01 0.02 0.02 0.2 0 0.03 0.01 0.01 0.02 0.01 0.09 0.03 0 0.01 0.05 0 0.03 0.11 0.01 0 0 0.11 0 0.03 0.05 0.03 0.01 0.03 0 0.02 0.04 0.02 0.03 0.04 0.11 0.01 0.04 0.04 0.02 0.03 0 0.02 0.03 0.04 0 0.01 0.07 0 0 0.07 0.01 0.01 0.01 0.01 0.04 0 0 0.09 0.01 0.06 0.05 0 0.01 0 0.01 0.08 0.05 0.16 0.04 0.01 0.03 0.05 0.03 0.01 0.06 0.01 0.03 0 0.02 0.01 0.01 0.05 0.04 0 0 0.04 0.05 0.02 0.05 0.02 0.02 0.01 0.09 0.01 0.03 0.05 0.01 0.11 0 0.04 0.06 0.02 0.04 0.01 0.01 0 0 0.05 0.01 0 0 0 0.04 0.01 0.01 0.03 0.04 0.02 0.02 0 0 0 0.01 0 0.01 0 0.03 0.01 0.04 0 0.03 0 0 0.02 0 0.05 0.03 0.01 0.01 0.02 0 0.03 0.05 0.05 0 0.01 0.04 0.02 0 0.08 0 0 0.02 0 0.01 0 0 0 0.01 0 0 0.01 0 0.04 0 0.03 0.01 0 0.02 0 0.02 0 0.01 0.03 0 0 0 0.02 0.04 0.02 0.01 0.01 0.01 0.03 0.05 0.05 0.04 0.04 0 0 0.06 0.03 0.03 0 0.02 0.02 0.02 0.04 0.01 0.01 0.01 0.01 0.04 0.02 0.03 0.01 0.02 0 0.04 0.07 0.03 0.02 0.02 0.01 0.09 0.01 0.01 0.02 0 0.05 0 0.02 0.02 0.01 0 0.04 0.03 0 0.02 0 0.03 0 0.02 0.04 0.01 0 0.03 0 0.02 0 0 0.04 0 0.01 0 0.01 0.01 0.05 0.02 0.02 0.01 0 0.04 0.01 0.01 0.02 0 0 0.02 0 0 0 0.01 0.01 0.01 0 0.23 0.03 0.03 0 0 0 0 0.01 0 0.01 0.02 0.02 0.02 0.01 0.03 0.01 0 0 0 0 0.06 0 0.03 0.01 0.01 0 0.03 0.01 0 0.03 0.02 0.02 0.01 0 0.02 0 0.01 0.02 0 0.02 0 0 0 0.04 0 0 0 0 1.19 0.02 0 0 0 0.01 0.06 0 0 0 0.04 0.01 0 0 0.02 0.01 0 0.01 0.02 0.04 0 0 0 0 0.04 0 0.01 0.01 0 0.01 0.01 0.01 0 0.02 0.01 0.01 0.03 0.03 0 0 0 0 0 0.01 0.01 0.02 0 0.01 0.01 0 0 0 0 0.01 0.01 0.02 0.02 0 0 0 0.01 0 0.01 0 0 0 0 0.02 0.02 0 0 0 0 0.01 0.03 0.01 0 0 0 0.09 0 0.01 0.01 0 0 0 0 0.02 0.01 0 0 0.01 0.01 0 0 0.11 0.01 0 0 0.02 0.01 0 0 0 0.02 0 0 0.02 0 0.01 0.01 0.01 0 0.01 0.02 0 0.03 0 0.03 0.01 0 0 0 0.01 0 0.01 0 0.01 0.02 0 0 0.03 0.01 0 0 0.04 0.02 0 0.01 0 0.02 0.01 0.01 0.04 0 0.01 0.01 0 0 0 0.02 0 0 0 0.01 0.01 0 0.01 0 0 0 0.02 0.02 0.01 0 0 0 0 0.01 0 0 0 0.02 0.01 0 0 0 0 0.01 0.01 0 0 0.01 0 0.01 0.01 0 0.01 0.03 0.01 0 0
"AchardAmedee_FRA04301Achard_11" 5.65 6.14 4.26 4.65 1.98 2.61 2.19 1.81 1.5 1.29 1.77 1.16 0.98 1.18 1.21 1.28 1.47 0.75 0.52 1.04 0.87 0.57 2.28 1.41 1.12 0.62 0.55 0.39 0.57 0.63 0.32 0.53 0.71 0.44 0.2 0.59 0.59 0.48 0.34 0.48 0.46 0.14 0.18 0.32 0 0.39 0.35 0.16 0.16 0.03 0.02 0.2 0.22 0.21 0.26 0.1 0.21 0.11 0.26 0.2 0.18 0.23 0.16 0.1 0.19 0.24 0.05 0.07 0.18 0.24 0.12 0.02 0.09 0.43 0.26 0.14 0.12 0.12 0.22 0.1 0 0.18 0.12 0.14 0.1 0.13 0.11 0.07 0.07 0.05 0.08 0.07 0.25 0.06 0.07 0.19 0.09 0.09 0.11 0.09 0.12 0.02 0.12 0.16 0.04 0.1 0.1 0.24 0.08 0.18 0.1 0.08 0.03 0.16 0.03 0 0.09 0.15 0.03 0 0.08 0.04 0.04 0.07 0 0.06 0.04 0.07 0.12 0.07 0 0.06 0.04 0.04 0.09 0.2 0.14 0.04 0.09 0.05 0.06 0.09 0.04 0.05 0 0.03 0.09 0.05 0.08 0.09 0.11 0.02 0.06 0.04 0.02 0.1 0.05 0.04 0.09 0.03 0.05 0.07 0.05 0.03 0.07 0.02 0.04 0.04 0.11 0.04 0.07 0.03 0.03 0.13 0.08 0.05 0.18 0.05 0.01 0.04 0.07 0.03 0 0.13 0.03 0.08 0.03 0.03 0.14 0.03 0.06 0 0 0.13 0.15 0.06 0.05 0.04 0.1 0.05 0.08 0.03 0.02 0.08 0.24 0.04 0.06 0.04 0 0.11 0.01 0.03 0.06 0.07 0.07 0.04 0.03 0.06 0.01 0.02 0.04 0.09 0.02 0.01 0.13 0.01 0.01 0.1 0 0.05 0.1 0.05 0.03 0.05 0.05 0.01 0.05 0.02 0.01 0.02 0.01 0.03 0.01 0.01 0.03 0.03 0.02 0.03 0.02 0.03 0.02 0.08 0 0.01 0 0.03 0 0.07 0.04 0.06 0.03 0.05 0.04 0.06 0.02 0.01 0.06 0.05 0.07 0.02 0.01 0.02 0.03 0.05 0.05 0.05 0.01 0.03 0.04 0.12 0.02 0.03 0.03 0.01 0.02 0 0.02 0.06 0.01 0.09 0.03 0.07 0.01 0.04 0.01 0.02 0.01 0.01 0 0.04 0 0 0 0.02 0.09 0.03 0.04 0 0.06 0 0.07 0.05 0 0 0 0.06 0.02 0.02 0.04 0.04 0 0.03 0.05 0.01 0.07 0.03 0.04 0.03 0.06 0.04 0.03 0 0 0.03 0 0.01 0.01 0.07 0 0.02 0.01 0.02 0.01 0.01 0.03 0.02 0.01 0 0.04 0 0.02 0.02 0 0.03 0.05 0 0 0 0.05 0.01 0.03 0.02 0 0 0.02 0.09 0.01 0.02 0.01 0.02 0.01 0 0.07 0.01 0 0.02 0.04 0.04 0.01 0.01 0.12 0.02 0.01 0.06 0.02 0 0.06 0.09 0.01 0.03 0 0.01 0 0.05 0.01 0.01 0.02 0.02 0.01 0.04 0.01 0.03 0.04 0.02 0.01 0 0.04 0.08 0.01 0.01 0.05 0.03 0.03 0.02 0.02 0 0 0 0 0 0.01 0.01 0.03 0.05 0.02 0 0.02 0.03 0 0.03 0.01 0.1 0.03 0.02 0.09 0.03 0.05 0.07 0 0.02 0.08 0 0 0.07 0 0.01 0 0 0.01 0 0.01 0 0 0 0.02 0.04 0 0.02 0 0.04 0 0.02 0.02 0 0.03 0 0.01 0.01 0 0.02 0 0.05 0.07 0.01 0.01 0.03 0.02 0.02 0.04 0.03 0.05 0.01 0.01 0 0.02 0.05 0.01 0.03 0.02 0.02 0 0.03 0.02 0.01 0.01 0.03 0.01 0.04 0.01 0.05 0.03 0.01 0.02 0 0.02 0.02 0 0.04 0.06 0 0.01 0 0.02 0.06 0 0.06 0.06 0.01 0.01 0.03 0.03 0 0 0 0.01 0 0.05 0.03 0.02 0 0 0 0.01 0 0.02 0.02 0 0.01 0.05 0.02 0.01 0.02 0.02 0.03 0.01 0.01 0.03 0.02 0 0 0.01 0.03 0.01 0.01 0.01 0.02 0 0.01 0.01 0 0.13 0.02 0.01 0.01 0.01 0.01 0.04 0.01 0.01 0 0.01 0 0.03 0 0.02 0.01 0 0 0 0.01 0.02 0.01 0.01 0.03 0 0 0 0 0.02 0.05 0.03 0.03 0.01 0.01 0.02 0.01 0.01 0.01 0 0 0 0 0 0 0 0 0.06 0.03 0.73 0 0 0 0 0.01 0.02 0 0 0 0.05 0.01 0 0 0 0.03 0.01 0 0 0.02 0 0 0.03 0.03 0.01 0 0.02 0 0 0.02 0.04 0.05 0 0 0 0.06 0.01 0.04 0.01 0 0 0.01 0.01 0.04 0.02 0.01 0.01 0 0 0 0.01 0 0.01 0.01 0.02 0.02 0 0.01 0 0.01 0.02 0 0.01 0 0 0 0 0.01 0 0.01 0.01 0 0 0 0 0 0.01 0.01 0 0.04 0 0.01 0.01 0 0 0 0.01 0 0 0 0.01 0.01 0 0 0.01 0.06 0.01 0 0 0.01 0.04 0.04 0 0 0.07 0 0.01 0.03 0 0.02 0.01 0.03 0 0 0.05 0 0 0 0.02 0 0.02 0 0 0 0 0.02 0.01 0.02 0 0 0.01 0 0 0.01 0 0.02 0.02 0 0 0 0.03 0.02 0 0.07 0.01 0.01 0 0.02 0 0 0 0.01 0 0.01 0.02 0.02 0.01 0.01 0.02 0 0 0.02 0.02 0.02 0 0 0 0.01 0.01 0 0.01 0.01 0.01 0 0.01 0 0.01 0 0.01 0.01 0.01 0.07 0.01 0 0.04 0.02 0.02 0.03 0.01 0.02 0 0
