"," "a" "." "az" "-" "hogy" "s" "nem" "és" "is" "!" "egy" "?" "de" ";" "volt" "csak" "meg" ":" "ha" "mint" "ki" "még" "már" "ez" "azt" "e" "el" "én" "mert" "van" "sem" "volna" "minden" "most" "o" "..." "vagy" "—" "nagy" "mi" "pedig" "úgy" "mit" "mely" "kis" "oly" "ne" "egész" "-e" "ember" "jó" "hát" "itt" "–" "ott" "két" "kell" "mikor" "akkor" "olyan" "mintha" "ezt" "azon" "magát" "után" "neki" "igen" "szép" "maga" "midon" "aztán" "hanem" "„" "fel" "elott" "valami" "alatt" "azért" "lesz" "hol" "be" "mindig" "majd" "ot" "úr" "se" "te" "talán" "”" "lehet" "nagyon" "nélkül" "le" "vagyok" "mind" "szólt" "öreg" "aki" "nincs" "jól" "más" "így" "sok" "ön" "»" "«" "tehát" "vele" "mégis" "ugy" "melyet" "elso" "egyik" "nekem" "által" "fog" "mellett" "mondá" "kik" "-," "között" "uram" "magyar" "soha" "lett" "ezen" "alig" "annak" "azonban" "szegény" "semmi" "egészen" "rá" "kedves" "míg" "felé" "át" "végre" "asszony" "föl" "arra" "miért" "voltak" "isten" "ismét" "hozzá" "ugyan" "egyszer" "azután" "ilyen" "éppen" "inkább" "közt" "tudja" "másik" "ma" "mondta" "vissza" "oket" "édes" "leány" "tudom" "“" "nap" "ily" "mondja" "legyen" "kellett" "fiatal" "emberek" "hiszen" "jött" "kinek" "egyszerre" "tovább" "mindent" "elég" "igy" "senki" "legalább" "vannak" "több" "vala" "való" "!..." "oda" "sot" "(" "azok" "néhány" "többé" "tudta" ")" "annyi" "épen" "no" "ellen" "saját" "régi" "kezét" "milyen" "szerint" "amit" "körül" "kit" "új" "ezek" "oh" "annyira" "igaz" "fejét" "melynek" "együtt" "három" "szinte" "benne" "ment" "fogja" "pár" "erre" "szabad" "ur" "áll" "látta" "gróf" "*" "hangon" "engem" "rajta" "alá" "közé" "bár" "nézett" "lehetett" "ido" "tole" "miután" "kérdé" "ide" "melyek" "no" "azzal" "mig" "szó" "miatt" "ami" "lenni" "megint" "egyetlen" "állt" "kissé" "ennek" "jobban" "hisz" "maradt" "semmit" "világ" "fehér" "óta" "fekete" "haza" "akart" "történt" "hirtelen" "bizony" "amint" "nemes" "néha" "magam" "tudott" "össze" "jobb" "jutott" "látszott" "valamit" "csakugyan" "akar" "hosszú" "ifjú" "élet" "ült" "felelt" "amikor" "annál" "eddig" "elotte" "láttam" "utolsó" "valaki" "iránt" "boldog" "különben" "tett" "nagyobb" "mivel" "nézve" "egyedül" "nehéz" "elé" "addig" "elore" "kezdett" "mindjárt" "tán" "mindenki" "ok" "embert" "vette" "abban" "szót" "pillanatban" "bizonyos" "sokat" "rossz" "újra" "szent" "bizonyosan" "elo" "velem" "közül" "rövid" "barátom" "tud" "róla" "gyermek" "legnagyobb" "azonnal" "szokott" "sötét" "tette" "látni" "férfi" "melyben" "elobb" "magának" "magában" "dolog" "utána" "mire" "többet" "reá" "nép" "idegen" "mily" "hideg" "török" "észre" "voltam" "ahol" "ezzel" "fölött" "eros" "szeme" "miként" "végig" "mondani" "vén" "ebben" "béla" "folytatá" "valóban" "vagyunk" "sokkal" "magas" "akik" "rám" "kérdezte" "ah" "érezte" "ház" "ahogy" "fogva" "este" "kálmán" "kisasszony" "lenne" "állott" "adott" "nemcsak" "tiszta" "eloször" "helyett" "levelet" "többi" "szemei" "sohasem" "akarta" "egy-egy" "szemeit" "magamat" "rákóczi" "ám" "akár" "arról" "óra" "tenni" "közben" "urak" "kellene" "mély" "látott" "jános" "száz" "járt" "ég" "hogyan" "belole" "kevés" "négy" "tartott" "eszébe" "lépett" "reggel" "hiszem" "király" "látszik" "egyet" "fényes" "amely" "késobb" "hiába" "kérem" "különös" "annyit" "?.." "esett" "beszélt" "ekkor" "egymást" "sokáig" "érte" "német" "holnap" "hatalmas" "számára" "bácsi" "vége" "neked" "tudtam" "keresztül" "ezer" "otthon" "jön" "év" "ama" "azokat" "vörös" "igazán" "emberi" "szerelem" "nekik" "kiáltott" "beteg" "fordult" "apró" "mond" "világon" "mino" "gyakran" "egyéb" "mondom" "vett" "föld" "egykor" "teljes" "embernek" "fél" "gazdag" "baj" "megy" "felelte" "szóval" "kívül" "ért" "szerencsétlen" "bele" "felett" "komoly" "öt" "messze" "mintegy" "férje" "mellé" "marad" "lehetne" "könnyen" "város" "minek" "dolgot" "egymás" "fiú" "majdnem" "mulva" "nagyságos" "képes" "magával" "akarja" "anyám" "sokszor" "helyet" "szépen" "egyre" "hölgy" "olly" "rögtön" "mielott" "lon" "önnek" "került" "fia" "szomorú" "valaha" "nyugodtan" "némi" "kezében" "beszélni" "szobában" "éjjel" "persze" "melyeket" "mikép" "fogok" "látom" "pista" "szemben" "uj" "pap" "kapott" "közel" "találta" "margit" "minthogy" "nézte" "becsületes" "szeretett" "attól" "csakhogy" "hozzám" "ujra" "tudni" "elol" "mennyire" "fiam" "gondolt" "tudod" "földön" "melyen" "ezért" "mennyi" "hasonló" "hét" "múlva" "kék" "hová" "lassan" "legjobb" "félig" "mellette" "báró" "’" "meleg" "atyám" "arca" "ó" "derék" "mindenütt" "vár" "hamar" "ajtó" "ifju" "magához" "jár" "önt" "sietett" "menni" "mióta" "régen" "oka" "pénzt" "tetszik" "tele" "társaság" "istván" "viszonzá" "szív" "éves" "fognak" "lelke" "tolem" "tekintetes" "?!" "mások" "szíve" "neve" "finom" "hadd" "látja" "venni" "ágnes" "elottem" "sincs" "zöld" "gyorsan" "akinek" "magára" "azóta" "anyja" "piros" "fogom" "csupán" "drága" "rendesen" "onnan" "ilyenkor" "halkan" "mondott" "természetesen" "gergely" "feje" "szintén" "rég" "sándor" "vált" "mélyen" "akit" "egyenesen" "csaknem" "talált" "adni" "gondolat" "egyes" "tegnap" "micsoda" "nincsen" "szemét" "másnap" "ország" "szóla" "tetszett" "melly" "adta" "értem" "urat" "bennünket" "tudok" "hátha" "természetes" "mellyel" "minél" "válaszolt" "nekünk" "nyugodt" "nevét" "hitte" "él" "különösen" "hang" "kész" "kend" "szive" "teszi" "hallottam" "lehetetlen" "mihály" "orvos" "hat" "napon" "igazi" "mai" "pál" "széles" "viktor" "császár" "mária" "leszek" "szól" "mihelyt" "fájdalom" "ideig" "akarok" "zsidó" "lélek" "nehány" "szereti" "üres" "álló" "szerette" "kicsit" "szoba" "titkos" "abból" "család" "hozott" "idoben" "arcza" "csupa" "hagyta" "levél" "apja" "teljesen" "örömmel" "mosolyogva" "hangja" "vad" "gyerek" "tesz" "grófné" "második" "istenem" "leánya" "mögött" "felol" "szél" "keze" "túl" "szerelmes" "akarom" "gondoltam" "adja" "legszebb" "folytatta" "vetett" "mosolygott" "akartam" "harmadik" "hozta" "szükség" "elébe" "mondtam" "természet" "várta" "egyszeru" "büszke" "méltóságos" "ismeretlen" "innen" "ennyi" "része" "távol" "biztos" "halál" "pénz" "anya" "mért" "élt" "mondotta" "kezet" "györgy" "mást" "csinos" "honnan" "könnyu" "néni" "fiu" "kezébe" "közbe" "szeret" "asszonyok" "beszél" "jelen" "neje" "miklós" "egyike" "helyen" "ebbol" "szobába" "jut" "komolyan" "hosszu" "ti" "vidám" "kezdte" "forgách" "diák" "éles" "ezeket" "felesége" "öcsém" "asztal" "pompás" "jöttek" "kiket" "érkezett" "falu" "ajtót" "nála" "leányt" "valódi" "magukat" "szeretem" "valamely" "ügyvéd" "errol" "jövo" "pillanatra" "tartotta" "mondják" "örökre" "délután"
"AbonyiArpad_HU12028_1" 10.9 6.4 4.64 1.75 2.66 1.12 1.29 1.47 0.9 1.58 0.59 0.83 0.79 0.38 0.67 0.38 0.44 0.34 0.29 0.4 0.49 0.35 0.42 0.12 0.27 0.35 0.04 0.23 0.39 0.1 0.31 0.09 0.23 0.22 0.14 0.31 0.75 0.17 0 0.25 0.18 0.14 0.27 0.19 0.05 0.12 0.01 0.16 0.17 0.17 0.22 0.37 0.09 0.2 0 0.23 0.12 0.06 0 0.06 0.26 0.12 0.21 0.01 0.06 0.04 0.12 0.08 0.11 0.05 0.03 0.08 0.07 0.12 0.05 0.05 0.12 0.04 0.11 0.15 0.03 0.04 0.06 0.08 0.02 0 0.15 0.15 0.04 0.12 0.15 0.12 0.06 0.03 0.13 0.04 0.02 0.05 0.01 0.07 0.15 0.01 0.06 0.08 0.06 0 0 0.07 0.03 0 0.13 0.05 0.07 0.02 0.08 0 0.07 0.04 0.01 0.04 0 0.05 0.04 0.01 0.04 0.03 0.05 0.01 0.03 0.16 0.08 0.06 0.07 0.01 0.06 0.02 0.07 0.01 0 0.07 0.02 0.02 0.04 0.01 0.03 0.02 0.08 0.02 0.05 0.09 0.16 0.04 0.03 0.01 0.1 0.01 0.12 0.06 0.06 0.02 0.45 0.42 0.08 0 0.04 0 0.03 0.02 0.01 0.07 0.09 0.02 0.02 0.04 0.03 0.01 0.06 0.05 0.02 0.03 0.04 0.08 0.03 0.01 0.14 0.04 0.08 0 0.02 0.04 0.02 0.01 0.06 0.02 0 0 0.04 0.01 0 0.05 0.08 0.12 0 0 0.02 0.03 0.01 0.03 0 0 0.04 0.09 0.06 0.07 0.06 0.03 0.1 0.03 0.03 0.04 0.08 0.01 0.08 0.02 0.02 0 0.01 0.07 0.02 0.03 0.02 0.02 0 0.05 0 0.04 0.04 0 0 0.02 0.01 0.01 0.01 0.04 0 0 0 0.03 0.02 0.08 0.02 0.01 0.02 0.06 0 0.02 0.07 0.01 0.06 0.02 0.11 0.05 0.02 0.03 0.04 0.16 0 0.06 0.03 0.02 0.01 0 0.07 0.02 0.01 0.01 0 0.06 0 0 0.03 0.02 0.03 0.01 0 0.01 0 0.01 0.02 0.02 0.02 0.01 0.04 0.03 0.01 0.01 0.02 0 0.01 0.05 0.05 0.02 0.02 0.09 0.01 0.02 0 0.01 0.01 0.01 0.02 0.01 0.03 0.02 0.01 0 0.02 0.02 0 0.03 0.04 0 0 0.04 0.04 0.01 0.01 0.03 0.01 0 0.01 0 0 0.03 0.03 0 0.03 0.06 0 0.07 0.1 0.05 0 0 0.01 0.02 0 0.01 0.03 0.01 0.01 0 0.03 0.03 0 0.06 0.04 0.03 0.07 0 0 0.01 0.01 0.03 0.01 0 0 0.03 0.04 0 0.01 0 0.01 0.04 0 0 0 0 0 0 0.03 0.02 0 0 0 0.07 0.04 0.02 0.02 0 0.02 0 0.03 0.01 0.01 0.06 0.01 0.04 0 0 0 0 0 0.01 0 0.01 0 0.05 0 0.02 0.01 0.02 0.02 0.04 0.07 0 0.02 0 0.02 0 0.04 0.03 0.02 0 0.02 0.01 0.01 0.03 0 0.01 0 0.03 0 0.06 0.01 0 0 0.03 0.04 0 0.03 0 0 0.05 0.04 0 0.01 0.03 0.02 0 0.02 0.01 0 0 0 0.02 0 0.02 0 0 0 0.01 0 0 0.01 0 0.02 0.07 0.01 0.01 0 0.18 0 0 0.02 0 0.05 0 0.01 0.01 0.07 0 0 0.03 0.01 0.02 0 0.04 0.01 0.01 0 0.01 0.03 0.06 0 0.01 0 0.03 0.15 0.01 0 0.02 0 0 0 0 0 0 0 0.02 0.12 0.01 0.03 0.04 0 0 0.03 0.01 0 0.06 0 0 0.02 0.01 0 0 0.02 0 0.01 0 0.02 0 0 0.03 0.03 0.01 0.02 0.02 0.01 0 0.01 0 0 0.19 0.01 0.02 0.02 0.02 0 0.03 0 0.02 0 0.01 0.03 0.01 0.03 0 0 0.03 0 0.04 0 0 0 0.04 0.01 0 0.02 0 0.02 0.03 0 0 0.01 0.01 0.01 0.05 0 0.03 0.01 0.02 0 0 0 0 0.05 0.03 0.01 0 0.05 0 0 0 0.01 0.04 0.02 0.01 0.01 0 0 0.01 0 0.01 0 0 0.01 0.09 0 0 0.03 0.09 0 0.06 0.01 0.04 0.04 0 0 0.01 0.01 0 0 0 0.01 0 0.01 0 0 0 0 0 0.01 0.02 0.07 0.01 0.02 0 0 0.01 0 0 0.02 0 0 0.02 0.07 0 0 0 0 0.02 0.02 0 0.03 0.01 0.01 0 0 0.01 0.05 0 0.01 0 0 0 0.02 0 0.02 0 0 0.04 0 0 0.01 0.02 0 0 0 0 0.01 0 0.02 0.01 0.04 0.01 0 0.01 0.06 0 0.02 0 0 0 0 0.06 0.07 0.01 0 0.02 0 0.02 0.04 0.01 0 0.05 0 0 0 0.02 0.01 0 0 0 0 0 0 0.03 0.03 0.01 0 0.03 0 0.04 0.01 0 0.01 0.01 0.01 0 0.02 0.01 0.01 0.03 0 0.01 0.01 0.04 0.01 0 0.01 0.01 0 0.03 0 0.02 0.16 0.03 0 0 0.01 0.02 0.01 0.35 0.02 0 0 0.01 0 0 0 0 0 0 0.01 0.02 0 0.01 0.02 0 0.01 0 0.02 0 0 0.01 0.02 0 0 0 0 0.01 0.01 0.01 0 0 0.01 0.02 0 0 0.04 0 0 0.02 0.01 0 0.02 0 0 0
"AbonyiArpad_HU12028_2" 10.05 6.84 4.9 1.86 2.85 1.54 0.97 1.42 1.32 0.92 0.72 0.63 0.78 0.31 0.47 0.23 0.43 0.42 0.41 0.42 0.37 0.39 0.35 0.23 0.4 0.36 0.09 0.14 0.24 0.13 0.34 0.18 0.19 0.17 0.11 0.13 0.77 0.26 0 0.22 0.24 0.12 0.14 0.2 0.13 0.07 0 0.24 0.08 0.05 0.18 0.26 0.12 0.22 0 0.15 0.06 0.15 0.02 0.1 0.19 0.02 0.17 0.02 0.11 0.11 0.12 0.13 0.15 0.08 0.04 0.09 0.17 0.28 0.03 0.05 0.06 0.07 0.04 0.11 0.06 0.08 0.09 0.15 0 0.02 0.2 0.08 0.08 0.28 0.15 0.21 0.06 0.02 0.1 0.06 0.02 0.08 0.01 0.06 0.15 0.08 0.1 0.14 0.21 0 0 0.04 0.04 0.04 0 0.1 0.04 0.03 0.08 0 0.1 0.05 0 0.04 0 0.03 0 0.01 0.08 0.02 0.03 0.02 0.04 0.16 0.03 0.11 0.05 0 0.12 0 0.16 0.02 0.05 0.07 0.03 0.11 0.1 0.02 0.06 0.02 0.03 0.02 0.12 0.05 0.15 0.06 0.01 0 0.09 0.01 0.05 0.04 0.06 0.07 0.16 0.23 0.09 0 0 0.01 0.03 0.09 0 0.06 0.04 0.02 0 0.04 0.02 0.04 0.08 0.05 0.01 0.08 0.01 0.08 0.03 0.02 0.15 0.02 0.05 0 0.04 0.02 0.02 0.04 0.02 0.04 0.04 0.01 0.02 0.01 0 0.05 0.03 0.09 0 0.02 0.01 0.06 0 0.03 0 0.02 0.07 0.03 0.04 0.02 0.04 0 0.02 0.04 0.03 0 0.08 0.02 0.06 0.02 0.03 0 0.03 0.09 0.03 0.02 0.02 0.03 0.01 0.04 0 0.02 0.04 0 0 0.04 0.02 0.04 0.06 0.07 0.01 0 0 0.03 0.02 0.04 0.03 0.01 0.05 0.05 0.02 0.03 0.08 0.02 0.04 0.01 0.07 0.11 0.01 0 0 0.06 0 0.03 0.01 0.02 0.01 0.06 0.03 0.01 0 0.06 0 0.05 0 0 0.07 0.02 0.01 0 0.02 0.04 0.04 0 0 0.02 0.02 0.03 0.03 0.01 0 0 0 0.02 0 0.08 0.02 0.07 0.02 0.01 0 0.03 0.01 0.03 0.02 0.07 0.01 0.04 0.02 0.01 0 0 0.01 0.04 0.01 0.01 0.02 0 0 0.03 0.04 0.02 0.02 0 0.01 0 0.01 0.02 0.08 0.01 0.01 0.01 0.05 0.08 0 0.02 0.04 0.08 0 0.01 0 0.02 0 0.03 0.01 0 0.03 0.03 0.01 0.03 0.01 0.01 0.01 0.02 0.06 0 0.01 0.01 0.05 0 0 0 0 0.03 0.02 0.06 0 0 0.02 0.02 0 0 0 0 0.02 0 0.02 0 0 0.01 0.01 0.02 0.03 0.03 0.01 0 0.02 0 0.04 0.01 0 0.04 0 0.04 0.04 0.01 0.01 0.02 0 0.01 0.01 0.02 0.02 0 0 0 0.02 0.01 0.02 0.01 0.01 0.08 0.01 0.01 0.03 0 0.02 0.07 0.02 0.03 0.01 0.01 0.01 0.02 0 0.05 0.02 0 0 0.03 0.03 0.01 0 0.03 0.02 0.01 0.01 0.02 0.04 0.03 0.02 0.01 0.01 0 0.01 0.06 0.02 0.02 0.01 0.05 0.03 0.04 0 0.02 0 0.01 0.01 0.01 0 0.01 0 0.03 0 0.02 0 0.01 0.03 0.15 0 0 0.01 0.01 0.08 0 0.02 0.03 0 0 0.02 0.01 0.01 0.01 0.01 0.03 0.01 0.04 0 0 0.03 0.06 0 0.02 0 0.06 0.05 0.01 0 0.01 0 0 0 0.01 0 0 0.06 0.01 0.03 0.02 0 0.02 0.01 0 0.01 0 0 0.08 0.01 0 0.03 0.02 0 0.01 0.01 0 0.03 0 0.01 0 0 0.04 0 0.01 0.02 0.03 0.01 0 0.04 0 0 0.14 0.03 0.02 0 0.02 0.01 0.01 0 0.02 0 0.03 0.05 0.03 0.01 0.02 0 0.03 0 0.04 0 0 0 0.01 0 0.01 0.05 0.01 0.04 0 0.02 0.02 0.03 0.02 0 0.03 0 0 0.02 0.03 0.05 0 0 0 0.05 0.01 0.01 0.03 0.03 0 0.01 0.01 0 0.06 0 0.02 0 0 0 0.03 0 0.03 0.01 0 0 0.01 0 0 0.01 0.04 0.01 0.02 0.01 0.01 0.01 0.02 0 0 0.03 0.01 0 0 0 0 0.03 0 0.01 0.01 0 0 0 0 0.04 0 0.01 0 0 0.05 0 0 0.04 0 0 0.02 0.04 0 0 0 0 0.01 0.04 0 0.02 0 0.01 0.01 0 0.03 0.01 0 0.01 0.04 0.09 0 0.02 0.01 0.04 0.01 0.02 0.03 0 0 0.02 0.02 0 0 0 0.01 0.03 0 0 0.01 0.03 0 0.02 0 0 0 0.01 0.01 0.02 0.01 0 0.01 0.05 0.01 0 0 0 0 0.07 0 0 0 0 0 0 0.04 0 0 0 0.01 0 0 0 0.03 0 0 0.02 0.05 0.01 0.02 0.01 0.01 0.01 0 0.01 0.04 0 0.02 0 0.03 0 0 0.02 0.04 0.06 0 0.01 0.01 0.01 0 0 0.01 0.06 0 0 0 0.02 0.01 0.02 0.13 0 0 0 0.01 0.01 0.01 0.01 0.01 0 0 0 0.01 0 0 0.02 0 0.01 0 0 0 0 0 0.03 0 0 0 0.01 0 0 0.01 0.03 0.02 0.01 0.01 0 0.01 0.01 0.01 0 0.06 0 0 0.01 0.02 0 0.03
"AbonyiLajos_HU13802_1" 8.86 6.06 5.37 2.14 2.5 1.35 0.44 1.68 0.94 1.2 0.71 0.62 0.88 0.7 0.36 1.06 0.94 0.69 0.6 0.48 0.5 0.37 0.55 0.58 0.29 0.68 0.07 0.33 0.29 0.32 0.21 0.46 0.57 0.12 0.35 0.33 1.19 0.27 0 0.53 0.14 0.35 0 0.17 0.04 0.19 0.06 0.17 0.23 0.26 0.53 0.24 0.53 0.09 0 0.21 0.11 0.15 0.24 0.17 0.34 0.2 0.15 0.07 0.19 0.03 0.26 0.03 0.31 0.1 0.03 0.6 0.24 0.03 0 0.07 0.09 0.06 0.22 0.08 0.07 0.02 0.13 0.12 0 0 0.02 0.23 0.08 0.03 0.11 0.29 0.04 0.05 0.05 0.09 0.07 0.07 0 0.05 0.13 0.07 0 0.15 0 0 0 0.01 0.03 0.14 0.32 0.03 0.02 0.01 0.07 0 0.03 0.01 0 0.03 0 0.03 0.34 0.01 0.1 0.17 0.05 0.04 0.13 0.01 0.29 0.08 0.08 0.1 0.03 0 0.05 0.01 0 0.08 0.16 0.05 0.18 0.07 0.13 0.05 0.11 0.03 0.07 0.18 0.23 0.17 0.03 0 0.09 0.06 0.01 0.13 0.07 0.05 0.07 0.2 0.04 0 0.04 0.02 0.05 0.03 0.08 0.04 0.02 0.11 0.05 0.02 0.05 0.07 0.04 0.02 0.19 0.04 0.02 0.01 0.02 0 0 0.1 0.07 0.03 0 0.02 0 0.03 0.09 0 0.01 0 0.2 0 0.01 0 0.15 0.16 0 0 0 0.02 0 0.03 0 0.02 0.06 0.19 0.02 0.01 0 0.01 0.03 0.02 0.01 0.01 0.2 0.04 0.01 0.01 0.11 0 0 0.03 0.04 0.07 0.02 0 0 0.09 0.06 0.03 0.07 0 0.03 0.01 0 0 0.08 0.07 0.05 0 0 0.1 0.08 0.03 0.01 0 0.06 0.02 0 0.03 0.09 0.01 0.04 0.05 0.01 0 0.02 0.01 0.01 0.11 0 0 0.01 0 0.08 0.02 0.04 0.05 0.03 0.07 0.01 0.06 0 0 0.01 0.01 0.12 0 0 0.05 0.04 0.04 0 0.02 0 0.07 0.04 0.02 0.02 0.05 0 0.04 0 0 0.04 0 0.02 0.05 0 0.01 0 0.04 0.1 0.03 0.02 0.02 0.01 0.03 0.04 0 0.03 0 0.02 0.02 0 0 0 0.01 0.03 0.01 0.01 0.01 0.04 0.02 0.09 0.02 0 0.02 0.02 0 0.08 0.07 0.07 0 0.03 0.08 0.01 0.03 0 0.03 0 0.05 0 0 0.06 0.01 0.01 0.02 0 0.04 0.04 0 0.03 0 0 0.02 0.02 0.02 0.03 0 0 0.01 0 0.01 0.03 0 0.03 0.04 0 0 0.01 0.06 0.04 0.04 0 0.01 0.01 0 0.01 0.04 0.03 0.07 0.02 0.02 0 0 0.07 0.06 0.05 0 0.02 0.02 0.01 0 0 0.04 0 0.04 0.02 0.02 0 0.05 0 0.02 0 0.08 0 0.01 0 0 0.01 0.07 0.02 0 0.01 0.03 0 0.02 0.04 0.09 0.03 0.03 0.02 0.02 0 0.05 0 0 0 0 0.03 0 0.08 0.01 0 0 0.01 0.04 0 0.01 0 0 0.06 0 0 0 0.01 0 0.02 0.03 0.02 0.03 0 0 0.05 0.04 0.02 0 0.01 0.01 0.02 0.01 0.08 0.07 0.01 0.03 0.02 0 0.01 0 0.03 0 0 0 0.12 0 0 0.05 0 0.02 0.01 0.02 0.04 0.1 0.02 0 0 0.01 0 0.01 0.07 0.02 0.01 0.01 0.01 0.04 0.01 0 0 0 0 0 0 0.02 0.01 0 0.04 0 0.01 0.02 0.03 0 0.03 0 0.01 0 0 0.01 0 0.02 0.01 0 0 0 0 0 0 0.07 0.04 0 0.04 0.02 0.01 0.02 0.02 0.01 0 0 0.01 0.07 0.01 0 0.02 0.02 0 0 0 0.01 0 0.01 0.01 0 0.02 0 0.03 0 0 0.02 0 0 0 0 0.02 0 0 0.03 0.01 0 0 0.02 0 0.03 0 0.06 0 0 0 0.12 0 0 0.05 0 0 0 0 0 0 0 0 0 0.01 0 0 0 0.01 0 0 0.04 0 0.02 0.03 0 0.01 0 0 0 0.01 0.03 0 0.01 0.07 0 0 0.06 0.01 0 0.63 0.01 0 0 0 0 0.01 0.05 0 0 0.03 0.04 0.01 0.04 0 0 0 0.02 0 0.02 0 0 0 0.01 0.03 0 0.02 0 0 0.01 0.01 0.02 0.02 0 0 0 0.01 0 0.04 0.02 0.02 0 0 0 0.02 0 0.01 0 0 0.03 0 0 0 0 0 0.01 0 0.01 0.01 0.03 0.01 0 0 0 0.01 0.01 0.01 0.01 0 0.04 0 0.01 0 0 0 0.01 0 0.02 0 0.01 0.03 0 0 0.01 0 0 0.01 0.05 0.01 0.01 0 0 0.05 0 0 0.02 0.01 0.02 0.01 0.06 0.03 0.04 0 0 0 0 0 0.03 0 0.01 0 0 0 0 0.04 0.06 0 0 0 0 0.03 0 0.01 0.01 0.01 0 0 0 0 0.02 0 0.01 0 0.03 0 0.01 0 0.02 0 0 0 0.01 0 0.02 0 0.05 0 0.03 0 0 0.01 0 0 0 0.01 0.03 0 0.01 0 0.01 0 0 0 0.01 0.01 0.02 0 0.01 0.01 0 0 0.01 0 0.01 0.04 0.03 0 0.01
